sentence;url;place;lat;lon;sentiment_score;sentiment
refugees are displaced again after they return.;http://humanitariannews.org/20180608/afghanistan-afghan-electorate-basic-needs-must-be-met-political-progress-can-be-ensured;Norway;62.0;10.0;0.0;neutral
migrants are “cutting in line.” And turning healthcare into a government-run program, he says, is simply a way to make it more expensive.;http://www.capoliticalreview.com/capoliticalnewsandviews/quick-takes-a-dozen-things-we-learned-from-californias-primary/;Spain;40.0;-4.0;-0.15;negative
refugees are still alive.;http://www.thejewishstar.com/stories/marchs-mallory-israel-is-a-human-rights-crime,15609;Israel;31.5;34.75;0.1;positive
asylum seekers are reportedly being held in another part of the SeaTac prison, according to NWIRP.;https://www.seattlemet.com/articles/2018/6/7/immigrant-mothers-separated-from-their-children-held-at-seatac;United States;38.0;-97.0;0.0;neutral
asylum seekers who are separated from their families.;https://www.democracynow.org/2018/6/8/headlines/ice_to_transfer_1_600_immigrants_to_prisons_in_unprecedented_move;United States;38.0;-97.0;0.0;neutral
migrants are not threats to the society.;https://www.dailysabah.com/op-ed/2018/06/08/turkey-a-historical-sanctuary-for-refugees;Turkey;39.0;35.0;0.0;neutral
refugees are living' said TEDx Kakuma Camp co-curator Melisa Flemming.;https://www.cnn.com/2018/06/08/africa/tedx-event-refugee-camp-kenya/;Uganda;1.0;32.0;0.0;neutral
Asylum seekers are not legally entitled to an attorney, and lacking money or resources, a majority end up facing the immigration judge and government lawyer alone.;https://www.cbsnews.com/news/seeking-asylum-an-immigrants-journey-to-america-cbsn-originals/;Mexico;23.0;-102.0;-0.1;negative
refugees are a recurring topic in Lebanon's political debate, but Bassil has taken a hard line and been the only leading politician directly attacking the U.N.;http://www.naharnet.com/stories/en/247107-bassil-freezes-unhcr-residency-permits-over-refugee-spat;Lebanon;33.83;35.83;-0.048;negative
migrant populations is also a mounting concern.;https://www.prisonplanet.com/migrant-crime-against-germans-soars-23-per-cent-in-a-single-year.html;Germany;51.0;9.0;0.0;neutral
refugee is not featured in any of these photos.;http://www.hrc.org/blog/chechen-refugee-and-leader-of-rainbow-railroad-join-hrc-for-meetings-in-was;Canada;60.0;-95.0;0.0;neutral
asylum seekers are being held.;https://www.thestranger.com/slog/2018/06/08/27294111/where-are-their-children-local-leaders-seek-information-about-detained-asylum-seekers-in-seatac;Mexico;23.0;-102.0;0.0;neutral
migrant flows are simply forcing them elsewhere.;https://www.cfr.org/blog/nigerian-minister-warns-against-nigerian-citizens-seeking-asylum-germany;Morocco;32.0;-5.0;0.0;neutral
asylum seekers are highly motivated individuals who are more than willing to work at any job they can find.;http://edmontonjournal.com/opinion/letters/fridays-letters-kenneys-actions-speak-louder-than-words;Canada;60.0;-95.0;0.303;positive
migrants are detained, they are sent to other facilities run by the Department of Health and Human Services' Office of Refugee Resettlement.;https://townhall.com/columnists/donaldlambro/2018/06/08/trumps-treatment-of-migrant-children-is-wrong-n2488534;Mexico;23.0;-102.0;-0.062;negative
migrants are transferred for prosecution, without access to medical care.;https://www.voiceofsandiego.org/topics/government/detainees-and-courts-are-dealing-with-intense-strain-under-new-border-policy-court-docs-show/;United States;38.0;-97.0;0.0;neutral
"refugee camp is like.""";https://www.aljazeera.com/indepth/features/juggling-trauma-palestinian-circus-tackles-refugee-crisis-180607203144817.html;Germany;51.0;9.0;0.0;neutral
"asylum seekers who are fleeing persecution and torture.""";https://www.channelnewsasia.com/news/world/us-democrats-blast-use-of-federal-prisons-to-house-detained-immigrants-10412404;United States;38.0;-97.0;0.0;neutral
migrants is a good example.;http://www.ekathimerini.com/229397/opinion/ekathimerini/comment/turkey-eu-when-the-carrots-dont-work;Turkey;39.0;35.0;0.7;positive
asylum seekers who are fleeing persecution and torture.”;http://www.newsindiatimes.com/u-s-democrats-blast-use-of-federal-prisons-to-house-detained-immigrants/35973;United States;38.0;-97.0;0.0;neutral
refugees have not been fulfilled yet, noting that voluntary repatriation may not take place in safety and dignity.;http://www.presstv.com/Detail/2018/06/08/564370/Lebanon-Syria-UNHCR-refugee;Syria;35.0;38.0;0.0;neutral
migrants not only immersed themselves into work, but strived to become a part of American society, while still retaining their Armenian heritage.;https://armenianweekly.com/2009/03/01/the-armenian-in-chicago/;United States;38.0;-97.0;0.0;neutral
"refugees are some sort of danger, or threat to national security, or are unwelcome in our streets, I have one very clear message: That kind of thinking is as un-American as it is un-Christian.""";https://www.voanews.com/a/immigration-news-recap-june-3-9-/4430762.html;Myanmar;22.0;98.0;0.365;positive
refugees are required to register in person for voluntary repatriation to Namibia from 11th May 2018 to 11th July 2018,” the notice reads.;https://www.newera.com.na/2018/06/08/botswana-activates-cessation-clause-on-namibian-refugees/;Namibia;-22.0;17.0;0.0;neutral
migrants are being separated at the border.;https://www.houstonpublicmedia.org/articles/news/politics/immigration/2018/06/07/289970/turner-joins-other-mayors-asking-government-to-stop-separation-of-immigrant-families/;United States;38.0;-97.0;0.0;neutral
Refugee Agency, are on ground providing food and clean water, safe shelter, and medical and psychological support to those in need.;http://saudigazette.com.sa/article/536546/Life/Fashion/Lets-make-giving-a-trend-this-Ramadan;United States;38.0;-97.0;0.217;positive
migrants is partly based on a fear of Islam.;https://drrichswier.com/2018/06/08/i-didnt-leave-the-catholic-church-but-pope-francis-has-left-us-catholics/;Afghanistan;33.0;65.0;0.0;neutral
asylum seekers are terrorists.;https://www.gazettelive.co.uk/news/teesside-news/terrorism-cost-lack-mosque-north-14760410;United Kingdom;54.0;-2.0;0.0;neutral
refugees are a result of your pal Barack Insane Obama and his fellow Communists.;http://www.freerepublic.com/focus/f-religion/3661670/posts;Turkey;39.0;35.0;-1.0;negative
refugees are distributed in several hundreds of sites across the nation [25,30].;http://journals.plos.org/plospathogens/article?id=10.1371/journal.ppat.1007014;Lebanon;33.83;35.83;0.0;neutral
migrants is so terrible, so ugly, so cruel, it's hard to wrap your head around it.;https://crooksandliars.com/2018/06/daca-student-murdered-after-deportation;Mexico;23.0;-102.0;-0.748;negative
migrants who are not superheroes.;http://allafrica.com/stories/201806080505.html;France;46.0;2.0;0.0;neutral
migrants who are affected, but to some extent anyone who picks up a second language.;http://www.bbc.com/future/story/20180606-can-you-lose-your-native-language;United States;38.0;-97.0;0.0;neutral
migrant community is the New York Immigrant Family Unity Project (NYIFUP) — the nation’s first universal legal defense program for immigrants facing deportation.;http://www.gothamgazette.com/opinion/7725-new-york-city-will-protect-due-process-for-all-in-the-trump-era;United States;38.0;-97.0;0.147;positive
refugees are stopped and sent back by Libyan or Tunisian coastguards, sponsored by EU governments.;https://www.euractiv.com/section/future-eu/news/trans-europe-express-mass-orbanisation-on-the-horizon/;Serbia;44.0;21.0;0.0;neutral
asylum seekers are denied because of court rulings and obscure laws like the one that prevent people like ACM from gaining asylum—people fleeing extreme persecution who would seem to be perfect candidates for asylum.;https://www.motherjones.com/politics/2018/06/she-was-enslaved-by-salvadoran-guerrillas-us-judges-say-that-makes-her-ineligible-for-asylum/;United States;38.0;-97.0;0.438;positive
Refugee Resettlement are in charge of children who are unaccompanied.;http://mynorthwest.com/1013093/seatac-mothers-separated-immigration/;Mexico;23.0;-102.0;0.0;neutral
Migrants frequently are associated with negative stereotypes and labels, including being possible rapists, incompatible with European culture, invaders, freeloaders and even worse, terrorists.;https://www.dailysabah.com/op-ed/2018/06/09/eu-migration-policy-in-africa-pushes-migrants-to-risk-perilous-journeys-to-reach-europe;Chad;15.0;19.0;-0.12;negative
refugees and is the only leading politician directly attacking the UN.;http://www.dw.com/en/lebanon-blocks-unhcr-workers-visa-applications-in-syrian-refugee-row/a-44133044;Lebanon;33.83;35.83;0.05;positive
migrants is an important element in the management or illegal migration and the prevention of the creation of new migratory routes.;http://www.ekathimerini.com/229435/article/ekathimerini/news/eu-says-greece-turkey-readmission-deal-required-for-visa-waiver;Turkey;39.0;35.0;0.012;positive
Refugees International is a wholly-independent;https://reliefweb.int/report/world/un-must-address-protection-issues-global-compact-migration;Switzerland;47.0;8.0;0.0;neutral
"asylum seekers are big issues in today's society.""";http://www.greenocktelegraph.co.uk/news/16272604.Inspirational_pupils_moved_by_Anne_Frank__39_s_story_to_address_Scottish_Parliament_on_the_holocaust_victim__39_s_birthday/;United Kingdom;54.0;-2.0;0.0;neutral
migrants are welcome, and that “we must end acts of racism, violence, and threats towards all.”;http://nwasianweekly.com/2018/06/school-principal-on-leave-amid-harassment-complaints/;Vietnam;16.0;106.0;0.8;positive
migrants are reported as trying to cross from Bosnia-Herzegovina into Croatia via the border city of Bihac.;http://www.infomigrants.net/en/post/9777/balkan-states-come-together-to-prevent-further-migrant-crisis;Croatia;45.17;15.5;0.0;neutral
refugees not to voluntarily go back home.;https://aawsat.com/english/home/article/1294226/lebanon-freezes-unhcr-residency-applications;Syria;35.0;38.0;0.0;neutral
refugee camps are a fundamental aspect of a resilient Palestinian national identity and a reaffirmation of their right to return (a questionable statement in and of itself);http://www.transconflict.com/2018/06/ain-al-hilweh-redux-whats-still-palestinian-in-those-refugee-camps-076/;Lebanon;33.83;35.83;-0.107;negative
migrant children are taken from their parents?;https://www.theguardian.com/us-news/2018/jun/08/nearly-1800-immigrant-families-separated-at-us-border-in-four-months;United States;38.0;-97.0;0.0;neutral
refugees are returning to their home country for the Ramadan holiday after the Turkish army liberated terrorist hotbeds near the border.;https://www.aa.com.tr/en/middle-east/-syrians-return-home-to-spend-ramadan-holiday-/1169352;Turkey;39.0;35.0;0.1;positive
migrants are fleeing the war in Syria, with the European Union receiving almost a quarter of a million asylum requests from April through June.;https://www.dawn.com/news/1208229/thousands-more-migrants-pour-into-austria-13-drown-off-turkey;Serbia;44.0;21.0;0.0;neutral
migrants are included, overall illegal crossings are 2½ times higher than last year at this time.;http://www.gopusa.com/illegal-alien-children-on-border-quadrupled-in-may/;United States;38.0;-97.0;-0.062;negative
refugees is limited, and many Lebanese won’t hire Syrians, so refugees have to be entrepreneurial while faced with laws that are not in their favor: They[...];http://humanitariannews.org/20180608/how-determined-refugee-went-customer-business-partner;Syria;35.0;38.0;0.214;positive
migrants is beginning to lose its sting.;https://morningstaronline.co.uk/article/meeting-sets-agenda-confronting-hostile-environment;Austria;47.33;13.33;0.0;neutral
"migrant children"" are in the custody of the government, according to the Washington Post.";http://aldianews.com/articles/politics/immigration/despite-us-intimidation-immigrant-presence-mexico-border-increases;Mexico;23.0;-102.0;0.0;neutral
migrant children are being expelled to Niger as countries across Europe and North Africa seek to curtail irregular migration, the UN Children’s Fund (UNICEF) said on Friday.;https://sundiatapost.com/2018/06/08/unicef-says-migrant-children-expelled-to-niger-as-europe-north-africa-tighten-borders/;Niger;16.0;8.0;0.0;neutral
refugees must not be objects for political bargaining,” she emphasised.;http://assembly.coe.int/nw/xml/News/News-View-EN.asp?newsid=7105&cat=134;Syria;35.0;38.0;0.0;neutral
refugees are made to jump through make them feel unwanted.;https://www.timesofmalta.com/articles/view/20180608/local/refugees-having-to-relocate-because-they-feel-unwanted.681157;Malta;35.83;14.58;0.0;neutral
migrant children are placed with sponsors who are carefully screened.;http://www.startribune.com/separations-of-families-create-horrendous-ordeal-for-kids/484998161/;Mexico;23.0;-102.0;-0.1;negative
migrants are held, tortured, and killed, according to the United Nations.;http://news.trust.org/item/20180608114722-0hns8;Germany;51.0;9.0;-0.2;negative
asylum seekers are being kept in “cages”;https://www.vox.com/2018/6/8/17429670/democrats-trump-family-separation-policy-border;Honduras;15.0;-86.5;0.0;neutral
refugees are voluntarily returning.;https://www.albawaba.com/news/lebanese-fm-lashes-out-unhcr-intimidating-syrian-refugees-return-1143008;Syria;35.0;38.0;0.0;neutral
refugees have not attended school in years after fleeing violence in their homeland.;https://georgiabulletin.org/news/2018/06/congress-speakers-emphasize-strong-messages-of-faith-joy/;United States;38.0;-97.0;0.0;neutral
Asylum seekers are a daily topic as prosecutors investigate the Bremen office of the immigration office, known by its German acronym BAMF, for improperly approving over 1,000 asylum applications.;https://global.handelsblatt.com/politics/murder-suspect-flee-germany-iraqi-refugee-susanna-932902;Germany;51.0;9.0;0.0;neutral
refugees are some sort of danger, or threat to national security, or are unwelcome in our streets, I have one very clear message: That kind of thinking is as un-American as it is un-Christian.';https://www.bignewsnetwork.com/news/257447541/immigration-news-recap-june-3-9;Myanmar;22.0;98.0;0.365;positive
Refugees are welcome here!”.;https://eurasianet.org/s/russian-speaking-lgbt-activists-paint-a-rainbow-in-new-york;United States;38.0;-97.0;1.0;positive
refugee backgrounds are vulnerable to excessive family control, fetishisation, and marrying young under duress.;https://www.nzherald.co.nz/nz/news/article.cfm?c_id=1&objectid=12066919;New Zealand;-41.0;174.0;-0.217;negative
migrant crime is touchy for the establishment parties in Germany, all of which supported Merkel’s open borders policy for illegal migrants.;https://legalinsurrection.com/2018/06/germany-refugee-suspected-of-rape-and-murder-of-14-year-old-jewish-girl/;United States;38.0;-97.0;-0.25;negative
"refugees are required to register in person for voluntary repatriation to Namibia from 11th May 2018 to 11th July 2018,"" the notice reads.";http://allafrica.com/stories/201806080780.html;Namibia;-22.0;17.0;0.0;neutral
refugees are stuck in protracted situations with little prospect of returning home anytime soon.;https://www.msn.com/en-us/news/world/commentary-a-brutal-us-refugee-policy/ar-AAyp4cv;Myanmar;22.0;98.0;-0.188;negative
refugees are such a windfall for the EU, as the European Commission and many of our own MEPs are so fond of telling us, then why not keep this goody bag of ‘cultural diversity’ all to ourselves?;https://www.timesofmalta.com/articles/view/20180608/letters/migrants-inflow.681149;Italy;42.83;12.83;0.24;positive
Asylum seekers do not belong in prisons, nor do people pursuing lawful avenues to stay with their families in the U.S.;http://www.inlandnewstoday.com/story.php?s=50984;United States;38.0;-97.0;0.0;neutral
refugee camps, is leading the mission.;https://borneobulletin.com.bn/volunteers-bangladesh-bound-for-aid-mission/;Bangladesh;24.0;90.0;0.0;neutral
migrants do not wait in Canada for years as their asylum claims are processed.;https://www.reddeeradvocate.com/news/canada-has-removed-only-a-fraction-of-thousands-of-illegal-border-crossers/;Canada;60.0;-95.0;0.0;neutral
asylum seekers are accommodated in the centre, according to official figures.;https://reliefweb.int/report/world/officials-push-information-exchange-arrivals-western-balkan-meeting;Serbia;44.0;21.0;0.0;neutral
migrant sentiment is echoedby a presidential administration that calls certain undocumented immigrants “animals” and repeatedly focuses on efforts to build a multi-billion-dollar wall along the Mexico–United States border.;https://www.teenvogue.com/story/claudia-gomez-gonzalez-was-killed-by-a-customs-and-border-protection-agent;Mexico;23.0;-102.0;0.214;positive
migrants who are registered as having arrived by sea to Italy this year is 77.44 per cent lower than that reported last year in the same period;https://reliefweb.int/report/italy/mediterranean-migrant-arrivals-reach-33400-2018-deaths-reach-785;Italy;42.83;12.83;0.0;neutral
Refugees is collecting new unwrapped toys and books.;https://newtownbee.com/the-top-of-the-mountain-249/;United States;38.0;-97.0;0.136;positive
refugees are being affected.;https://www.bigissue.com/latest/politics/refugees-are-ending-up-homeless-within-days-of-being-granted-asylum/;United Kingdom;54.0;-2.0;0.0;neutral
migrant children are being expelled to Niger as countries across Europe and North Africa seek to curtail irregular migration;https://www.unicef.org/press-releases/migrant-children-expelled-niger-growing-numbers-europe-and-north-africa-tighten;Niger;16.0;8.0;0.0;neutral
migrant children are being processed;https://www.rawstory.com/2018/06/us-urges-judge-toss-lawsuit-immigrant-children-detention/;United States;38.0;-97.0;0.0;neutral
refugees do not willingly leave in search of new or better opportunities.;https://www.broadwayworld.com/chicago/article/In-Honor-Of-World-Refugee-Day-National-Hellenic-Museum-Unveils-Newest-Exhibition-In-June-20180607;United States;38.0;-97.0;0.17;positive
refugees issue is the winning card which means the end of the Israeli state” — today;http://www.camera.org/article/noura-erakat-rewrites-hamas-and-rebrands-return/;United States;38.0;-97.0;0.5;positive
asylum seekers are repeatedly denied entry at the border due to the Trump administration’s “zero-tolerance” immigration policy.;https://thinkprogress.org/ice-sent-him-back-to-mexico-he-was-killed-weeks-later-086f4555d651/;Mexico;23.0;-102.0;-0.125;negative
refugees are being lauded as a landmark move sending a powerful message to the lawless country’s criminal networks.;https://thinkprogress.org/u-n-sanctions-libyas-human-traffickers-without-acknowledging-e-u-role-9105d09bd0cf/;Hungary;47.0;20.0;-0.05;negative
refugees is on a mandate that has not changed since 2012.;https://www.novinite.com/articles/190563/The+Bulgarian+Foreign+Minister+Seeks+a+Joint+Claim+for+Indemnification+for+Thracian+Refugees;Bulgaria;43.0;25.0;0.0;neutral
migrants is different from previous ones: 24 percent are in Colombia, 15 percent in both Chile and Argentina, and about 5 percent each in the U.S., Spain, Peru, and Ecuador.;https://www.koreatimes.co.kr/www/opinion/2018/06/197_250117.html;Colombia;4.0;-72.0;-0.083;negative
refugees are disproportionately prone to commit crimes like murder and rape.;http://www.dw.com/en/suspect-in-murder-of-german-teen-caught-in-northern-iraq/a-44125497;Germany;51.0;9.0;0.0;neutral
refugees who are being made into cultural and political targets”.;http://www.heraldmalaysia.com/news/royal-wedding-preacher-leads-march-against-trumps-america-first-agenda/42707/2;United States;38.0;-97.0;0.05;positive
migrants is at the New Haven green (WFSB);http://www.wfsb.com/story/38383172/local-photographer-displays-art-exhibition-of-immigrants-in-new-haven;Jamaica;18.25;-77.5;-0.032;negative
