sentence;url;place;lat;lon;sentiment_score;sentiment
refugee advocates are renewing their calls to suspend the Safe Third Country Agreement — and do away with our own practice of detaining children.;http://montrealgazette.com/news/local-news/while-you-were-sleeping-officer-who-stopped-slow-driver-becomes-folk-hero;Canada;60.0;-95.0;0.367;positive
refugees is part of our history, and part of who we are today.;http://www.voiceonline.com/prime-minister-and-b-c-premier-on-world-refugee-day/;British Indian Ocean Territory;-6.0;71.5;0.0;neutral
migrant children are on their flights and how to respond to passenger inquiries.;https://www.nbcnews.com/storyline/immigration-border-crisis/airlines-ask-government-refrain-using-them-fly-migrant-children-n885086;United States;38.0;-97.0;0.0;neutral
Migrants are often subject to such occurrences.;https://www.middle-east-online.com/en/double-standard-treatment-refugees-europe;France;46.0;2.0;-0.083;negative
"refugees are at hand, we only have to act.""";https://www.aljazeera.com/indepth/features/world-refugee-day-unhcr-head-flies-niger-abused-migrants-180620004405582.html;Niger;16.0;8.0;0.0;neutral
migrant arrivals;https://www.nzherald.co.nz/world/news/article.cfm?c_id=2&objectid=12074774;Austria;47.33;13.33;0.0;neutral
Refugees are ordinary human beings who have been forced to flee their homes under the most extraordinary circumstances;http://kticradio.com/abc_world/on-world-refugee-day-2018-a-record-685-million-forcibly-displaced-last-year-abcid36082395/;Norway;62.0;10.0;0.057;positive
migrant children is $775 per person per night;https://www.nbcnews.com/storyline/immigration-border-crisis/obama-asks-america-end-family-separation-border-trump-backs-down-n885041;Mexico;23.0;-102.0;0.0;neutral
Migrants are seen in a rubber dinghy as they are rescued by Libyan coast guards in the Mediterranean Sea off the coast of Libya, January 15, 2018.;https://in.reuters.com/article/europe-migrants/challenged-at-home-merkel-seeks-emergency-eu-meeting-on-migration-idINKBN1JG1GN;Niger;16.0;8.0;0.0;neutral
refugees are not receiving the protection they need and to which they are;http://www.bssnews.net/?p=38829;Bangladesh;24.0;90.0;0.0;neutral
refugees were not seeking asylum out of fear, but rather due to economic reasons.;http://noisyroom.net/blog/2018/06/20/1994-clintons-refugee-crisis-convenientoutrage-today/;United States;38.0;-97.0;0.038;positive
refugees who are choosing Greece as their entry point into Europe.;https://www.newsfirst.lk/2018/06/greece-to-reopen-four-refugee-camps/;Greece;39.0;22.0;0.0;neutral
"refugee resettlement is affecting refugees of all faiths,"" Freeman stated.";https://www.christianpost.com/news/only-10-christian-refugees-from-iraq-and-syria-admitted-to-us-in-2018-evangelicals-respond-225161/;United States;38.0;-97.0;0.0;neutral
refugees are well documented,(10) and the purported threats posed by refugees are wildly exaggerated.;https://www.refugeesinternational.org/reports/2018/6/19/report-card-on-the-trump-administrations-performance-on-refugee-and-humanitarian-protection;Haiti;19.0;-72.42;-0.5;negative
Refugee Resettlement is now housing at least 11,000 children in 100 shelters in 17 states.;https://www.marshfieldnewsherald.com/story/news/nation-now/2018/06/20/immigration-detention-centers-wherearethegirls-girls-toddlers/717022002/;United States;38.0;-97.0;-0.3;negative
migrants unlawfully is finally coming to a head, and the administration is learning that its policy of family detention is backfiring.”;http://www.investmentwatchblog.com/heres-four-immigration-facts-the-msm-wont-tell-you-no-trump-didnt-create-those-detention-centers-just-to-throw-the-children-of-illegal-immigrants-into-dog-cages-who-did/;United States;38.0;-97.0;0.0;neutral
migrant children are not part of the state’s foster care network.;http://www.watertowndailytimes.com/national/cuomo-to-sue-over-trumps-zero-tolerance-immigration-policy-20180620;United States;38.0;-97.0;0.0;neutral
refugees are living in low- and middle-income countries like Lebanon, Pakistan and Uganda, Grandi said.;https://www.thenews.com.pk/print/331177-record-68-5m-people-displaced-worldwide-un;Pakistan;30.0;70.0;0.0;neutral
refugees are currently in the camp, from a total of 40,092 persons of concern registered.;https://reliefweb.int/report/jordan/unhcr-jordan-factsheet-azraq-refugee-camp-june-2018;Norway;62.0;10.0;0.0;neutral
refugees are, inevitably, viewed as being a burden, no matter how their stories end.;https://www.huffingtonpost.co.uk/entry/the-shameful-treatment-of-refugees-shows-why-a-rethink_uk_5b275797e4b0fa3b1467391c;Lebanon;33.83;35.83;0.0;neutral
migrants are vulnerable to a range of crimes and violence, including rape, theft, kidnapping, and extortion.;https://www.ghanaweb.com/GhanaHomePage/NewsArchive/Human-merchants-garner-7-billion-in-smuggling-migrants-661967;United States;38.0;-97.0;-0.5;negative
refugee crisis is far from being solved, various companies from the technology sector have developed initiatives aimed at helping and empowering those who have been displaced.;https://www.verdict.co.uk/world-refugee-day-technology/;Syria;35.0;38.0;0.067;positive
refugee children are not receiving an education at all.;https://reliefweb.int/report/world/time-act-costed-plan-deliver-quality-education-every-last-refugee-child;United States;38.0;-97.0;0.0;neutral
refugees is everyone´s duty.;https://reliefweb.int/report/world/message-secretary-general-almagro-commemoration-world-refugee-day;Mexico;23.0;-102.0;0.0;neutral
migrant families are separated.;http://themoderatevoice.com/trump-and-sessions-can-end-immigrant-family-separations-without-congress-help/;United States;38.0;-97.0;0.0;neutral
refugees who are permitted to resettle in the US are mostly from African countries.;http://www.businessinsider.com/refugee-data-us-numbers-under-trump-graphics-2018-6;Central African Republic;7.0;21.0;0.25;positive
refugees is critical when it released an annual report.;http://en.people.cn/n3/2018/0620/c90000-9472816.html;China;35.0;105.0;0.0;neutral
"refugees was not ""controversial"" and they were prepared to defend it in court.";https://www.iol.co.za/news/politics/nfp-wants-movements-of-crime-masterminds-refugees-restricted-15575668;South Africa;-29.0;24.0;-0.275;negative
Refugees is to bolster his legal argument.;http://spectrumlocalnews.com/tx/austin/news/2018/06/20/attorney---zero-tolerance-violates-spirit-of-asylum-laws;United States;38.0;-97.0;0.2;positive
refugees are living.;http://www.abc.net.au/news/2018-06-20/rohingya-refugee-children-ride-makeshift-ferris-wheels/9889652;Bangladesh;24.0;90.0;0.0;neutral
asylum seekers are considered criminals.;https://www.pnj.com/story/news/local/2018/06/20/pensacola-protest-tonight-against-zero-tolerance-border-policy/717937002/;United States;38.0;-97.0;0.0;neutral
refugee status are processed.;https://www.clarionledger.com/story/opinion/editorials/2018/06/20/border-donald-trumps-zero-tolerance-makes-zero-sense/717421002/;United States;38.0;-97.0;0.0;neutral
Migrants are risking their lives to get away from horrific conditions without guarantee of success — only a small percentage ultimately meet the stringent US criteria for granting asylum.;https://www.vox.com/the-big-idea/2018/6/20/17482638/children-family-separated-immigrants-policy;Mexico;23.0;-102.0;-0.19;negative
migrants do not agree.;http://www.dw.com/en/bosnia-is-worried-by-eu-suggestions-to-close-borders-to-refugees-crossing-the-balkans/a-44315764;Serbia;44.0;21.0;0.0;neutral
Refugees are assets wherever they are and the issue of inclusion in economic development is one of the solutions,” Affey said.;https://www.the-star.co.ke/news/2018/06/21/allow-asylum-seekers-to-trade-un-tells-kenya_c1775717;Kenya;1.0;38.0;0.2;positive
migrant children are being forcibly taken from their parents.;https://www.mirror.co.uk/news/us-news/emotional-tv-host-breaks-down-12749076;Mexico;23.0;-102.0;0.5;positive
refugee is suing his son’s day care for refusing to allow the four-year-old to wear a Star of David pendant.;https://www.vosizneias.com/300064/2018/06/20/new-york-former-soviet-refugee-sues-manhattan-day-care-for-removing-sons-star-of-david/;Panama;9.0;-80.0;0.0;neutral
refugees is obvious, it has to be viewed within a larger narrative pertaining to the rapidly changing political landscape in Europe and the crises under way in the Middle East and North Africa.;https://dissidentvoice.org/2018/06/end-the-wars-to-halt-the-refugee-crisis/;Germany;51.0;9.0;0.0;neutral
migrants (JWCI) is a London-based charity dedicated to pursuing the interests of various immigrant groups in the U.K. One of the JCWI’s primary issues revolves around the treatment of undocumented immigrants and asylum seekers.;http://dailycaller.com/2018/06/20/theresa-may-immigrant-family-separation/;United States;38.0;-97.0;0.2;positive
migrant children are being separated from their parents under a zero-tolerance policy.;https://economictimes.indiatimes.com/news/international/world-news/the-latest-sanford-says-hes-confused-by-trumps-jab-at-him/articleshow/64657891.cms;United States;38.0;-97.0;0.0;neutral
refugees who are not receiving the protection they are entitled to.;http://thenewsnigeria.com.ng/2018/06/world-refugee-day-un-chief-calls-for-compassion/;United States;38.0;-97.0;0.0;neutral
migrants are disproportionately affected by the policy — to speak out.;http://www.kwtx.com/content/news/House-GOP-gets-little-direction-from-President-Trump-on-immigration-486019931.html;Mexico;23.0;-102.0;0.0;neutral
migrants not entitled to protection to submit requests for asylum or who help illegal migrants gain status to stay in Hungary will be liable to prison terms.;http://www.cbc.ca/news/world/eu-leaders-meeting-migration-1.4713755;Hungary;47.0;20.0;-0.3;negative
Refugee Day, is the Union resettlement framework, a real attempt to bring some coherence and strategy to one part of the wide-ranging migration agenda that confronts the EU.;https://euobserver.com/opinion/142139;United States;38.0;-97.0;0.2;positive
refugee status is awarded and the asylum-seeking process was plagued with systemic corruption.;http://www.politicsweb.co.za/opinion/world-refugee-day--in-the-shadow-of-the-border-man;South Africa;-29.0;24.0;0.0;neutral
Refugee Resettlement is using to hold more than 11,000 children in 17 states.;http://www.businessinsider.com/walmart-blasts-trump-administration-immigration-policy-casa-padre-2018-6;Mexico;23.0;-102.0;0.5;positive
migrants who are still fighting for their rights, especially with the policies we currently live under.”;http://www.outsmartmagazine.com/2018/06/pride-events-in-houston-focus-on-lgbtq-immigrants-refugees/;United States;38.0;-97.0;0.068;positive
migrants are still being sent to the Bentsen Tower in McAllen where they are charged with illegally entering the county.;http://valleycentral.com/news/local/human-rights-attorney-details-court-process-for-undocumented-immigrants;United States;38.0;-97.0;-0.5;negative
migrants who are trans women face even greater exploitation based on both their immigration status and gender presentation.;https://www.nationofchange.org/2018/06/20/ice-killed-roxsana-hernandez/;Mexico;23.0;-102.0;0.5;positive
Refugee Simulation are assigned a number and told to grab three items to take with them on their journey.;http://www.bpnews.net/51115/refugee-simulation-brings-chaos-to-life;United States;38.0;-97.0;0.0;neutral
refugees are yet to join the labour market, undergoing job training or language classes.;http://newsinfo.inquirer.net/1002708/us-was-top-destination-of-asylum-seekers-in-2017-oecd-report;Italy;42.83;12.83;0.0;neutral
migrants that is sweep across Europe and the heartless chaos of family separation on our southern border;https://deadline.com/2018/06/world-refugee-day-superman-att-warner-bros-dc-comics-1202414371/;United States;38.0;-97.0;0.0;neutral
asylum seekers is under fresh scrutiny, here’s a way to ground the debate.;https://www.radiotimes.com/tv-programme/e/gnmmcg/britains-refugee-children--s1-e1-britains-refugee-children/;United Kingdom;54.0;-2.0;0.3;positive
migrant is extremely dangerous.;http://www.thefader.com/2018/06/19/how-to-help-separated-families-immigrant-border;United States;38.0;-97.0;-0.6;negative
refugees are in crisis.;https://mashable.com/2018/06/20/what-is-world-refugee-day-explainer/;United States;38.0;-97.0;0.0;neutral
refugees is commemorated.;https://www.sunlive.co.nz/news/182349-cloudy-day-southeasterlies.html;Norway;62.0;10.0;0.0;neutral
refugees are facing a new deadly threat.;https://stv.tv/news/international/1419829-deadly-monsoon-rains-threaten-rohingya-refugees-in-makeshift-camps/;Myanmar;22.0;98.0;-0.032;negative
migrants are fleeing poverty and widespread gang violence.;https://www.telesurtv.net/english/news/TrumpCamps-Mexico-Central-American-Nations-Decry-US-Policy-of-Separating-Immigrant-Families-20180619-0017.html;Mexico;23.0;-102.0;0.0;neutral
refugees are now in Lebanon.;http://www.dw.com/en/germanys-angela-merkel-to-talk-refugee-policy-on-trip-to-jordan-and-lebanon/a-44320455;Lebanon;33.83;35.83;0.0;neutral
Refugee Day is a Day set aside to pay tribute to the brave men and women who fled from their various countries due to no fault of theirs.;https://www.pmnewsnigeria.com/2018/06/20/68-5million-people-displaced-globally-unhcr/;Nigeria;10.0;8.0;0.225;positive
refugees are resettled and that some of the world's poorest countries bear the burden of hosting the displaced people.;https://uk.news.yahoo.com/latest-italy-europe-must-unite-manage-migrants-095753655.html;Serbia;44.0;21.0;0.0;neutral
refugees is “weeks away from painful cuts” to its emergency assistance for Gaza and refugees elsewhere because of an unprecedented gap in its budget of more than $250 million;http://mondoweiss.net/2018/06/council-cesspool-against/;Israel;31.5;34.75;0.133;positive
migrants are also hoping to escape persecution based on their gender identity or sexual orientation, amid frequent targeted killings of LGBTQ people.;https://www.huffingtonpost.com/entry/latin-america-migrants-gangs-violence_us_5b295213e4b0a4dc99219f06;Mexico;23.0;-102.0;0.3;positive
asylum seekers is “the result of political adjustments and compromises”.;https://www.swissinfo.ch/eng/world-refugee-day_behind-closed-doors--where-refugees-call-home-in-switzerland/44197930;Switzerland;47.0;8.0;0.0;neutral
refugees are not receiving the protection they need and to which they are entitled.;http://www.armradio.am/en/2018/06/20/un-secretary-general-issues-message-on-world-refugees-day/;Armenia;40.0;45.0;0.0;neutral
migrants are now detained and prosecuted, and their children are removed and held in separate detention centres.;https://www.msn.com/en-gb/news/world/united-states-withdraws-from-un-human-rights-council-as-criticism-mounts-over-border-policy/ar-AAySVnn;Qatar;25.5;51.25;0.0;neutral
Refugee Services is asking people who want to help to donate what they can.;http://www.ktsm.com/news/local-non-profit-organization-helps-separated-families/1250193910;United States;38.0;-97.0;0.0;neutral
migrant children are reunited with their parents;https://www.usatoday.com/story/news/politics/2018/06/19/flight-attendant-migrant-children-phoenix-miami-american-airlines/716360002/;United States;38.0;-97.0;0.0;neutral
refugees are fleeing grinding poverty.;http://policyoptions.irpp.org/magazines/june-2018/canada-is-turning-its-back-on-central-american-refugees/;Mexico;23.0;-102.0;0.0;neutral
migrants who are charged with other serious crimes if they have crossed the border with a child.”;http://www.sunjournal.com/sen-collins-says-shes-seeking-a-solution-as-pressure-builds-to-stop-splitting-families-at-u-s-border/;United States;38.0;-97.0;-0.229;negative
migrant children are being held in cages and tents along the southern border while their parents are held elsewhere in federal custody.;https://www.news-leader.com/story/news/politics/2018/06/20/protests-zero-tolerance-family-separations-trump-springfield/717562002/;Mexico;23.0;-102.0;0.0;neutral
refugee program are well documented,(8) and the purported threats posed by refugees are wildly exaggerated.;https://reliefweb.int/report/united-states-america/report-card-trump-administration-s-performance-refugee-and-humanitarian;United States;38.0;-97.0;-0.5;negative
refugees are …The Aotearoa New Zealand Association of Social Workers (ANZASW) celebrates World Refugee Day.;http://pacific.scoop.co.nz/2018/06/anzasw-celebrates-world-refugee-day/;Nauru;-0.53;166.92;0.085;positive
migrant families is new, or if there was indeed “bad legislation passed by the Democrats” that supports this action, as Mr. Trump claims.;http://www.thehindu.com/opinion/editorial/trauma-at-the-border/article24213190.ece;Argentina;-34.0;-64.0;-0.155;negative
refugee claimants are required to request refugee protection in the first safe country they arrive in, be it Canada or the United States.;https://globalnews.ca/news/4285777/world-refugee-day-toy-pile-of-shame-ahmed-hussen/;United States;38.0;-97.0;0.375;positive
refugees “should not be returned to a country where he or she faces serious threats to his or her life or freedom,” non-refoulement is foundational to securing and supporting refugees.;https://www.diplomaticourier.com/2018/06/20/caught-in-the-crossfire-world-refugee-day/;United States;38.0;-97.0;-0.042;negative
migrants are detained June 17 at the Border Patrol's central processing center in McAllen, Texas.;http://www.abajournal.com/news/article/aba_asylum_project_attorney_describes_representing_separated_families_at_th;United States;38.0;-97.0;-0.05;negative
refugees are 'at risk of landslides and floods during the current monsoon season,' which already has damaged over 3,000 shelters.;https://www.nepalnational.com/news/257524829/amnesty-international-calls-for-rohingya-aid-on-world-refugee-day;Myanmar;22.0;98.0;0.0;neutral
asylum seekers are detained in prisons.;https://twitchy.com/brettt-3136/2018/06/20/just-like-nazi-germany-canadian-holding-centers-for-migrant-children-resemble-medium-security-prisons/;Germany;51.0;9.0;0.0;neutral
migrant families are being treated on our southern border.;http://www.kark.com/news/local-news/ar-lawmakers-react-to-separation-of-immigrant-children-at-border/1249672448;United States;38.0;-97.0;0.0;neutral
refugees are hosted in countries of developing and least developed regions.;https://www.thedailystar.net/frontpage/world-refugee-day-today-rohingyas-need-intl-protection-1592464;Ethiopia;8.0;38.0;-0.1;negative
migrant children are being separated from their parents after they cross the U.S. border illegally.;https://www.channelnewsasia.com/news/world/canada-pm-says-splitting-immigrant-children-from-parents--unacceptable--10453138;United States;38.0;-97.0;-0.25;negative
refugee is all that this family has known.;http://www.unwomen.org/en/news/stories/2018/6/feature-story-healing-from-trauma-in-conflict-affected-gaza;Italy;42.83;12.83;0.0;neutral
refugees are facing a new deadly threat - from monsoon rains.;http://www.itv.com/news/2018-06-20/deadly-monsoon-rains-threaten-rohingya-refugees-in-makeshift-camps/;Bangladesh;24.0;90.0;-0.032;negative
refugees who are known to have died trying to make it to Europe.;https://www.carbonated.tv/news/the-guardian-prints-36361-migrantss-names-who-died-on-way-to-europe;United States;38.0;-97.0;0.0;neutral
Refugee Day is an important expression of our collective solidarity with the 65 million people around the world who have been forced to leave their homes due to war, persecution and violence.;http://allafrica.com/stories/201806200914.html;United States;38.0;-97.0;-0.008;negative
refugees are currently living in Rwanda.;https://taarifa.rw/2018/06/20/rwanda-joins-world-to-celebrate-refugee-day/;Burundi;-3.5;30.0;0.0;neutral
refugees are protected globally is an essential piece of our shared security across nations and peoples.”;https://www.businesswire.com/news/home/20180620006293/en/Quaker-Lobby-Calls-Congress-Resettle-Refugees;Vietnam;16.0;106.0;0.0;neutral
migrants are what’s called forced migrants.;http://www.ibtimes.com/forced-migration-central-america-5-essential-reads-2692704;Mexico;23.0;-102.0;-0.3;negative
migrants are being detained apart from their parents.;http://www.gopusa.com/trump-and-the-invasion-of-the-west/;Malta;35.83;14.58;0.0;neutral
Asylum seekers are people asking for protection in a host country, claiming that their country of origin is unsafe.;https://www.aaas.org/news/western-europe-asylum-seekers-benefit-host-countries-economies;United States;38.0;-97.0;0.0;neutral
refugees are here to stay for at least some more years to come.;http://www.hurriyetdailynews.com/opinion/barcin-yinanc/what-will-happen-to-syrian-refugees-after-turkeys-election-133555;Syria;35.0;38.0;0.1;positive
migrants not as mobs, but rather as tired, traumatized, complex human beings fleeing for their lives.;http://www.coast1009.com/health/a-pediatrician039s-perspective-on-separating-kids-from-parents-at-the-border-opinion/;United States;38.0;-97.0;-0.233;negative
migrant children are being forcibly removed from their parents upon crossing the border illegally.;https://www.bustle.com/p/george-amal-clooney-donated-100000-to-help-migrant-children-theyre-not-the-only-ones-protesting-9512814;United States;38.0;-97.0;0.0;neutral
asylum seekers are taken into custody by U.S. Border Patrol agents on June 12, 2018 near McAllen, Texas.;https://www.aol.com/article/news/2018/06/19/border-crossing-guatemalan-mom-sues-trump-officials-for-hiding-son/23463193/;United States;38.0;-97.0;0.1;positive
migrants families are being temporarily held.;https://www.local10.com/news/politics/ap-toddlers-babies-held-in-tender-age-facilities-after-being-separated;United States;38.0;-97.0;0.0;neutral
migrant is accused of breaking into the nursing home in the German town of Wendlingen in Baden-Württemberg on May 26th;https://www.prisonplanet.com/gambian-asylum-seeker-arrested-after-sexually-abusing-and-robbing-90-year-old-woman.html;Ukraine;49.0;32.0;0.0;neutral
Refugees are using social media to find missing loved ones, connect with friends and family, relay news and information, and as a safety net during emergencies.;https://www.gsma.com/mobilefordevelopment/programme/mobile-for-humanitarian-innovation/5-ways-that-mobile-is-a-lifeline-for-refugees-and-displaced-people/;Tanzania;-6.0;35.0;0.133;positive
asylum seekers were not being allowed into the United States.;https://www.msn.com/en-us/foodanddrink/foodnews/food-music-rally-saturday-in-new-haven-to-support-area-refugees/ar-AAySIYJ;United States;38.0;-97.0;0.0;neutral
refugee protection is clearly broken.;https://www.justsecurity.org/58120/mediterranean-stand-off-why-move-crisis-thinking-refugees/;Italy;42.83;12.83;-0.4;negative
migrants are being kept behind metal wire — the type you’d see on a neighborhood batting cage or a dog kennel — inside the country’s largest immigration processing center.;https://www.nbcnews.com/news/us-news/mcallen-texas-immigration-processing-center-largest-u-s-n884126?cid=public-rss_20180620;United States;38.0;-97.0;-0.25;negative
migrants who are not detained have a far better shot at getting legal counsel in the first place.);https://www.americanprogress.org/issues/immigration/news/2018/06/20/452571/incarcerating-entire-families-cannot-solution-separation-children/;United States;38.0;-97.0;0.263;positive
Refugee Day is set against the backdrop of harsh new policies being imposed on migrants by the U.S. government.;http://globenewswire.com/news-release/2018/06/20/1527346/0/en/Canada-must-offer-sanctuary-for-refugees-as-U-S-fails-the-safety-test.html;Canada;60.0;-95.0;-0.032;negative
Refugee Day is not just about honoring the refugees.;http://allafrica.com/stories/201806200775.html;Ethiopia;8.0;38.0;0.0;neutral
migrants are not the problem, the problem lies in conflict, persecution and hopeless poverty”.;http://en.apa.az/azerbaijan-politics/foreign-news/hikmat-hajiyev-number-of-idps-and-refugees-exceeds-1-2-mln.html;Switzerland;47.0;8.0;0.0;neutral
Refugee Day is being marked around the globe today.;http://www.southeastradio.ie/2018/06/communities-are-coming-together-to-celebrate-world-refugee-day/;Ireland;53.0;-8.0;0.1;positive
refugee is a phenomenon that can happen to anyone regardless of race, place or nationality;https://www.ghanaweb.com/GhanaHomePage/NewsArchive/Over-13-000-displaced-people-living-in-Ghana-Group-661951;Ghana;8.0;-2.0;0.0;neutral
migrant children are real children;https://www.courierpress.com/story/opinion/2018/06/20/immigrant-children-real-children/716889002/;United States;38.0;-97.0;0.2;positive
migrant child is in secure placement, it can be months before they get out.;https://thinkprogress.org/the-facilities-where-things-go-from-bad-to-worse-for-children-separated-from-their-parents-eabba2204717/;Mexico;23.0;-102.0;0.4;positive
migrant children are being held in cages made out of wire and net.;https://rutherford.org/publications_resources/on_the_front_lines/conceding_the_need_to_keep_families_together_president_trump_issues_executive_order_halts_border_patrols_migrant_family_separation_policy;United States;38.0;-97.0;0.0;neutral
refugee crisis is the humanitarian issue of our time;https://www.conservativehome.com/frontpage/2018/06/newslinks-for-wednesday-20th-june-2018.html;China;35.0;105.0;0.0;neutral
refugees are not welcomed, supported and integrated into a country they end up in the hands of human traffickers.;http://www.thetablet.co.uk/news/9272/pope-backs-us-bishops-on-the-fate-of-child-migrants;Germany;51.0;9.0;0.0;neutral
"Refugees Day is commemorated as wars and civil strife multiply and many families are forced to flee their homes,"" she said.";http://www.cameroon-info.net/article/21000-cameroonian-refugees-commemorate-refugee-day-in-nigeria-323727.html;Nigeria;10.0;8.0;0.067;positive
refugees are women and girls facing severe abuse, poor hygiene and sanitation practices, leading to acute health and psychological problems.;https://www.figo.org/news/dressing-wounds-and-restoring-dignity;Myanmar;22.0;98.0;0.067;positive
migrants are Muslims.;http://www.jewishworldreview.com/0618/ferguson062018.php3;United States;38.0;-97.0;0.0;neutral
migrant child is cared for in shelters run by the Department of Health and Human Services.;https://givemeliberty01.com/2018/06/20/13-facts-the-media-pros-dont-want-you-to-know-about-family-border-separation/;Mexico;23.0;-102.0;0.0;neutral
migrants are rushing the border;https://www.afr.com/news/politics/world/entertainers-in-rupert-murdochs-media-empire-speak-out-against-fox-news-20180620-h11mba;Congo, The Democratic Republic of the;0.0;25.0;0.0;neutral
"refugees are still reluctant to go back,"" he told journalists.";https://reliefweb.int/report/kenya/refugees-dadaab-camps-shun-calls-voluntarily-return-home;Kenya;1.0;38.0;0.0;neutral
Migrant Support are aware of the growing migrant population in our neighbouring city.;https://www.cqnews.com.au/news/warwick-ready-to-accept-refugee-overflow-from-toow/3446425/;Australia;-27.0;133.0;0.25;positive
refugees are a threat to public safety, we can smell the same kind of irrational scapegoating we used to inspire.;https://www.yukon-news.com/opinion/reflecting-on-25-years-of-the-struggle-for-queer-rights-in-the-yukon/;Canada;60.0;-95.0;0.2;positive
Refugee Day is a time for reflection and solidarity with people displaced by violence and persecution the world over.;https://reliefweb.int/report/iraq/statement-mr-bruno-geddo-unhcr-representative-iraq-world-refugee-day-enar;Iraq;33.0;44.0;0.0;neutral
refugees and are ensuring partners are trained on how to work with LGBTI in a displacement context.;https://www.nbcnews.com/feature/nbc-out/following-pride-event-kenya-s-gay-refugees-fear-their-lives-n885136;South Sudan;15.0;30.0;0.0;neutral
refugee crisis are to hold an emergency summit in Brussels this weekend as continent-wide political tensions escalate over the issue.;https://www.independent.co.uk/news/world/europe/eu-migration-crisis-immigration-brussels-syria-angela-merkel-refugees-a8408256.html;Belgium;50.83;4.0;0.0;neutral
refugees are at risk of landslides and floods during the current monsoon season, according to the United Nations.;http://mysocialgoodnews.com/bangladesh-international-community-assistance-urgently-needed-for-rohingya-refugees/;Bangladesh;24.0;90.0;0.0;neutral
migrants are not a threat, but an opportunity to build more inclusive, open, creative, and dynamic cities for everyone.;https://www.pressenza.com/2018/06/refugee-today-citizen-tomorrow-a-message-for-international-refugees-day/;Mexico;23.0;-102.0;0.25;positive
