sentence;url;place;lat;lon;sentiment_score;sentiment
refugees who are issued with national verification cards (NVC) and then received citizenship scrutiny in accordance with law.;https://borneobulletin.com.bn/myanmars-resettlement-of-returnees-from-bangladesh-in-progress/;Bangladesh;24.0;90.0;0.0;neutral
"asylum seekers who are known as the ""legacy caseload"".";http://www.theguardian.com.au/story/4523132/slow-track-to-dawn/?cs=4172;Nauru;-0.53;166.92;0.0;neutral
migrants are in the Middle East.;https://www.standardmedia.co.ke/article/2001282643/opinion-muturi-wrong-to-feign-ignorance-over-abuse-of-kenyans-in-saudia;Mauritania;20.0;-12.0;0.0;neutral
migrants are a burden on the Australian economy because they are not in work and rely instead on welfare.;http://www.abc.net.au/news/2018-06-04/fact-check-muslim-workforce/9800656;United States;38.0;-97.0;0.0;neutral
migrants are supposed to be given a court date so that a judge may determine if the asylum claim is credible.;https://www.texasmonthly.com/politics/immigrant-advocates-question-legality-of-latest-federal-tactics/;Spain;40.0;-4.0;0.4;positive
migrants are fleeing from – Honduras, El Salvador and Guatemala.;http://riograndeguardian.com/reprise-central-americas-northern-triangle-home-sweet-home/;Guatemala;15.5;-90.25;0.0;neutral
refugee is believed to be missing.;https://www.rt.com/newsline/428591-boat-sinks-turkey-casualties/;Turkey;39.0;35.0;-0.2;negative
migrants are over.”;https://www.theguardian.com/business/2018/jun/03/george-soros-says-italy-should-get-compensated-by-eu;Tunisia;34.0;9.0;0.0;neutral
migrants are placed under custody and the children are sent into an indifferent, clumsy system.;https://www.carbonated.tv/news/salvadoran-mother-seeking-asylum-sons-taken-away-immigration-officials;United States;38.0;-97.0;-0.3;negative
migrants are unable to get their children back because ORR never did give children back it only handled unaccompanied alien children UAC pic.twitter.com/duDBRmxEDB — The RINJ Foundation Women (@RapeIsNoJoke) May 30;https://rinj.press/index.php/news-rinj-press/may-2018/trumps-crime-on-girls-fleeing-sexual-violence/;Mexico;23.0;-102.0;-0.15;negative
migrant measures are so dehumanising.;https://www.aljazeera.com/indepth/opinion/american-fascism-attacking-migrant-children-180601115856156.html;Israel;31.5;34.75;0.0;neutral
migrants is now a Putin puppet.;https://www.zerohedge.com/news/2018-06-03/war-erupts-between-italys-government-and-soros-you-profited-death-hundreds-people;Germany;51.0;9.0;0.0;neutral
migrants who are already in the country.;https://www.aljazeera.com/indepth/features/italy-immigrants-populist-government-180603130547425.html;Israel;31.5;34.75;0.0;neutral
migrants are centred in Montreal.;http://edmontonjournal.com/news/canada/ottawa-to-give-50m-to-quebec-ontario-and-manitoba-to-fund-asylum-seekers-influx/wcm/8cd16963-ced9-46cc-aa36-be8b78729645;Canada;60.0;-95.0;0.0;neutral
refugee camps are the responsibility of the global community and medical personnel and ambulances are protected under international law but our leaders have done nothing to defend international agreements from wanton violation.;https://thedailyblog.co.nz/2018/06/03/gun-law-menace-to-international-law/;Israel;31.5;34.75;0.0;neutral
migrants are criminals, rapists and animals.;https://www.theguardian.com/commentisfree/2018/jun/03/us-immigration-ice-migrant-children-refugees;United States;38.0;-97.0;0.0;neutral
migrants are given psychological counseling and some assistance to help them reintegrate into their home communities.;https://www.voanews.com/a/somali-migrants-stranded-in-libya-return-home/4421305.html;Italy;42.83;12.83;0.0;neutral
