sentence;url;place;lat;lon;sentiment_score;sentiment
migrants who are awaiting hearings at its correctional facility in Elk Grove.”;https://www.truthdig.com/articles/local-governments-cut-contracts-with-ice-over-immigrant-policies/;United States;38.0;-97.0;0.0;neutral
refugee camp.;https://www.news18.com/news/world/world-bank-to-provide-up-to-480-million-to-aid-rohingya-refugees-in-bangladesh-1794651.html;Bangladesh;24.0;90.0;0.0;neutral
migrants not just as a distant abstract cause, or as nannies and landscapers, but as their neighbors, their children's school friends — and as their social equals.;https://www.investors.com/politics/columnists/immigration-reform-liberals-talk-no-action-immigrants/;United States;38.0;-97.0;-0.033;negative
refugees would not be allowed to enter.;https://af.reuters.com/article/worldNews/idAFKBN1JP0Z8;Syria;35.0;38.0;0.0;neutral
"migrants do not meet our criteria (to claim asylum), and that they must leave.""";https://www.brandonsun.com/national/breaking-news/baloney-meter-are-a-majority-of-asylum-seekers-to-canada-doomed-to-rejection-486926341.html;United States;38.0;-97.0;0.0;neutral
refugees are said to be making their way towards the Golan Heights, while the remaining 60,000 have clustered along the Jordanian border.;http://www.israelnationalnews.com/News/News.aspx/248219;Syria;35.0;38.0;0.0;neutral
migrants who are in EU territory will be sent to “control centers” in countries that agree to have them.;https://www.marketpulse.com/20180629/eur-usd-euro-jumps-as-eu-announces-migration-agreement/;Italy;42.83;12.83;0.0;neutral
refugees should not be returned to dangerous conditions.;http://page1.theindependent.sg/us-turned-away-thousands-of-haitian-asylum-seekers-and-detained-hundreds-more-in-the-90s/;Cuba;21.5;-80.0;-0.6;negative
Refugee Resettlement is responsible for finding placements for undocumented children migrating into the United States.;https://www.govexec.com/management/2018/06/lawmakers-cast-doubt-claims-smooth-interagency-handling-family-separations-border/149413/;United States;38.0;-97.0;0.2;positive
asylum seekers do not initially understand the reasons for taking the course.;https://www.expatica.com/ch/news/country-news/SW-What-asylum-seekers-learn-about-life-work-and-love-in-Switzerland_1951269.html;United States;38.0;-97.0;0.0;neutral
migrants are held indefinitely, but often those who get out are seen being brought back after they are picked up by the Libyan coastguard.;http://news.trust.org/item/20180627180054-jp2hc/;Germany;51.0;9.0;0.0;neutral
migrants are handcuffed by Guardia Civil officers as they arrive at the port of Tarifa;http://www.dailymail.co.uk/wires/ap/article-5900311/The-Latest-UN-gives-cautious-praise-EU-migration-deal.html;Spain;40.0;-4.0;0.0;neutral
migrants are going to stay in detention centers permanently then?;http://freerepublic.com/focus/f-news/3667156/posts;Germany;51.0;9.0;0.0;neutral
migrants are missing at sea and feared dead after their boat capsized east of the Libyan capital of Tripoli.;http://kdow.biz/news/world/the-latest-libya-says-100-migrants-missing-feared-dead;Libya;25.0;17.0;-0.2;negative
refugee crisis is ‘the crisis of liberal identity’: “For years we have told them that 'the world is a global village' … we have talked about universal human rights to which everybody is entitled to.;https://verfassungsblog.de/fidesz-and-faith-ethno-nationalism-in-hungary/;Germany;51.0;9.0;0.0;neutral
migrants are not human beings, they’re statistics, or fodder for hateful political campaigns for charlatans to rise to high office.;https://www.theguardian.com/commentisfree/2018/jun/29/angela-merkel-refugee-crisis-drown;Iraq;33.0;44.0;0.053;positive
migrants are coming to the U.S. to expand the gang's reach.;https://www.sfgate.com/news/article/Five-myths-about-MS-13-13037240.php;United States;38.0;-97.0;0.0;neutral
Migrant centres are to be established in EU states to process asylum claims after political leaders hammered out a compromise package of measures.;https://www.breakingnews.ie/ireland/migrant-border-crisis-largely-created-by-politicians-says-varadkar-852082.html;Italy;42.83;12.83;0.0;neutral
refugees are key to achieving this objective,;http://www.4-traders.com/news/European-Parliament-Report-2019-budget-Trilogue-mandate-A8-0247-2018-Committee-on-Budgets--26855082/;Greece;39.0;22.0;0.0;neutral
asylum seekers are not allowed to work for at least six months after their application is submitted, putting them in a state of legal limbo.;https://www.centralmaine.com/2015/06/15/barred-from-working-work-facing-aid-cutoff-asylum-seekers-fear-disaster/;France;46.0;2.0;-0.05;negative
migrants are still stranded in Greece after Europe closed its borders in 2016, and it's not clear what the EU will do differently to improve this.;https://www.wral.com/merkel-is-saved-for-now-but-europe-hasn-t-solved-its-migration-problem/17664315/;Greece;39.0;22.0;-0.05;negative
refugees are expected to have arrived in the year that ends September 30, according to two refugee advocacy groups' analyses of data from the State Department's Refugee Processing Center.;http://www.keyt.com/news/national-world/us-on-track-to-admit-the-fewest-number-of-refugees-since-program-started/760826927;United States;38.0;-97.0;-0.1;negative
migrant crisis, not to veto it.;http://eu.greekreporter.com/2018/06/28/eu-leaders-reach-migration-deal-full-text/;Greece;39.0;22.0;0.0;neutral
"migrants are simply seeking a better life in the US and are ""driven by the misguided belief that they can ignore the laws of the United States and enter our nation without consequences"".";http://www.thesundaily.my/news/2018/06/29/pence-central-americans;Mexico;23.0;-102.0;0.25;positive
refugees is something the Kingdom can’t respond to;http://en.ammonnews.net/article.aspx?ArticleNo=38333;United Kingdom;54.0;-2.0;0.0;neutral
migrants are missing at sea, feared dead after their boat capsized off the coast of this North African country.;http://www.foxnews.com/world/2018/06/29/latest-rescuer-doubtful-about-eu-migrants-plan.html;Central African Republic;7.0;21.0;-0.133;negative
"migrants who are coming across, and demanding change, and making it the number-one issue facing society,"" he said.";https://www.cbsnews.com/news/eu-migration-leaders-reach-deal/;Niger;16.0;8.0;0.0;neutral
migrants is an issue “all must address.”;http://theprovince.com/pmn/news-pmn/pope-making-new-cardinals-hears-iraqi-tell-of-martyrs/wcm/4416b4ac-1cf1-41fd-bf20-98ef1995b138;Madagascar;-20.0;47.0;0.0;neutral
asylum seekers who are in future identified by German authorities at the German-Austrian border and who have a Eurodac registration in those countries;http://www.digitaljournal.com/news/world/eu-migrant-deal-draws-mixed-reactions/article/525905;Ukraine;49.0;32.0;0.0;neutral
migrants are uniting to denounce the Supreme Court decision upholding President Trump's travel ban from seven nations, including five featuring Muslim-majority populations.;http://news.wbfo.org/post/local-advocates-immigrants-slam-scotus-travel-ban-ruling;United States;38.0;-97.0;0.0;neutral
migrants are our people.;http://www.breitbart.com/big-government/2018/06/28/breitbart-booed-at-womens-march/;United States;38.0;-97.0;0.0;neutral
migrants are said to have drowned off the Libyan coast, with 14 rescued, according to the coastguard.;http://www.businessghana.com/site/news/politics/167815/Migrant-crisis:-EU-leaders-plan-secure-migrant-centres;Germany;51.0;9.0;-0.1;negative
refugees are not allowed to wander outside the camps, let alone look for a job in Bangladesh.;https://www.thehindu.com/opinion/op-ed/in-the-city-of-refugees/article24293733.ece;Bangladesh;24.0;90.0;0.0;neutral
migrants is a tried and tested tactic in U.S. politics that most people assumed had been buried in the modern era of multicultural America.;https://www.irishcentral.com/news/irishvoice/racist-trump-demonizing-immigrants;United States;38.0;-97.0;0.35;positive
refugees do not have comprehensive policies or simply lack resources to deal with the influx.;https://www.cnbc.com/2018/06/27/refugee-crisis-fuelling-criminal-network-and-human-trafficking.html;Norway;62.0;10.0;0.0;neutral
refugee movement is growing.;https://www.elpasotimes.com/story/opinion/2018/06/29/new-arrivals-make-america-great-ouisa-davis/742152002/;Mexico;23.0;-102.0;0.0;neutral
"migrants is an issue ""all must address.""";http://www.pjstar.com/news/20180628/pope-to-14-new-cardinals-defend-dignity-of-poor;Madagascar;-20.0;47.0;0.0;neutral
Migrant centres are to be established in EU states to process asylum claims after all-night talks hammered out a compromise package of measures.;http://www.itv.com/news/2018-06-29/ireland-agrees-to-accept-migrants-as-part-of-burden-sharing/;Italy;42.83;12.83;0.0;neutral
migrants would not be safe in Libya, where they have faced abuse and rape in holding centres, and that returning them there would breach international refugee law.;https://www.yahoo.com/news/lifeline-migrant-ship-captain-faces-maltese-court-monday-182704412.html;Germany;51.0;9.0;0.25;positive
migrants are to be taxed an additional 25%.;http://www.politics.co.uk/comment-analysis/2018/06/29/why-did-conservative-meps-vote-to-protect-orbans-far-right-g;Hungary;47.0;20.0;0.0;neutral
"refugees who are sleeping rough along the River Seine,"" according to the BBC.";https://mashable.com/2018/06/29/banksy-murals-paris/;France;46.0;2.0;-0.1;negative
migrant families are] here asking for asylum.;http://valleycentral.com/news/local/hundreds-protest-separation-of-families-at-brownsville-federal-courthouse;United States;38.0;-97.0;0.0;neutral
asylum seekers are Central Americans who come through Mexico to seek asylum in the US.;https://www.vox.com/policy-and-politics/2018/6/29/17514590/asylum-illegal-central-american-immigration-trump;Central African Republic;7.0;21.0;0.0;neutral
migrants not admitted at the French borders, in particular in the Alps, rose sharply from 2015 to 2017, from some 16,000 to over 85,000, a French NGO said in a report on Wednesday.;https://www.thepeninsulaqatar.com/article/29/06/2018/Merkel-eases-German-migrant-row-with-EU-accords;French Southern Territories;-43.0;67.0;0.128;positive
migrants are being prosecuted.;https://www.msn.com/en-us/news/world/international-human-rights-complaints-target-us/ar-AAzkByw;United States;38.0;-97.0;0.0;neutral
refugees are Bavaria's biggest headache.;https://www.thelocal.de/20180629/analysis-is-one-man-about-to-collapse-german-politics-as-we-know-it;Croatia;45.17;15.5;0.0;neutral
refugees are missing and feared dead after their boat capsized off the coast of Libya, according to the Libyan coastguard.;https://en.dailypakistan.com.pk/world/100-feared-dead-after-migrant-boat-capsizes-off-libya-coast/;Tunisia;34.0;9.0;-0.2;negative
migrant bonds are at least $1,500 and can be up to $10,000 (or) $30,000, and that’s a huge hurdle for families,” Hixon said.;https://www.expressnews.com/news/local/article/RAICES-hotline-to-help-reunite-immigrant-families-13035570.php;United States;38.0;-97.0;0.05;positive
"migrant children are not accounted for with the same efficiency and accuracy as property,” Sabraw wrote, adding, ""Certainly, that cannot satisfy the requirements of due process.""";https://www.nbcnews.com/news/us-news/u-s-ordered-reunite-migrant-families-now-what-n887096?cid=public-rss_20180629;United States;38.0;-97.0;0.03;positive
"migrants are coming in to Islamise the country,"" wrote one online poster in response to a news story on the migrants.Another added: ""Most of them are young male Yemenis.";http://en.metrotvnews.com/world-en/JKRn97QK-south-korea-seeks-to-stem-asylum-arrivals;South Korea;37.0;127.5;0.2;positive
migrants are welcome here in Queens, refugees are welcome here and families belong together” Van Bramer said.;https://www.timesledger.com/stories/2018/26/immigrally_2018_06_29_q.html;Mexico;23.0;-102.0;0.8;positive
refugees are Norway, Malta, Portugal, Ireland, Luxembourg, the Netherlands, France, Italy and Belgium.;http://www.independent.com.mt/articles/2018-06-29/local-news/Returning-migrants-to-Libya-would-have-violated-international-law-Lifeline-co-founder-6736192655;Luxembourg;49.75;6.17;0.0;neutral
refugees are heading out of Germany.;https://www.politico.eu/article/german-chancellor-angela-merkel-wins-advantage-in-standoff-with-bavaria/;Germany;51.0;9.0;0.0;neutral
refugees are identified as being particularly vulnerable.;https://truthout.org/articles/migrant-smuggling-preying-on-the-most-vulnerable/;Italy;42.83;12.83;-0.5;negative
migrants are also to be put in concentration camps by the tens of thousands for an indefinite amount of time while Trump and his enforcers decide how best to remove them from the country.;https://www.alternet.org/news-amp-politics/political-rhetoric-fuels-bigotry-against-muslims-study;United States;38.0;-97.0;1.0;positive
migrants do not have — the right to counsel, always being eligible for a bond after being locked up for a long period of time, and the right to a judge who is not associated with the Department of Justice;https://www.seattletimes.com/opinion/dirty-immigration-lawyers-no-sir-we-stand-for-justice/;United States;38.0;-97.0;0.174;positive
migrants is shared.;https://www.timesofmalta.com/articles/view/20180629/business-news/the-economics-of-migration.683069;Italy;42.83;12.83;0.0;neutral
refugees and are now full citizens, is the legitimate expression of the self-determination of an oppressed indigenous, Middle Eastern people.;http://jewishrefugees.blogspot.com/2018/06/a-partial-paen-to-coexistence-in-morocco.html;Morocco;32.0;-5.0;0.175;positive
Refugees are again fleeing the towns.;https://www.counterpunch.org/2018/06/29/the-us-has-given-up-on-the-overthrow-of-assad/;Russia;60.0;100.0;0.0;neutral
"refugees are safely able to avail themselves of the protection of the Myanmar government, and hence are no longer in need of protection from UNHCR,"" read the message.";https://www.thestar.com.my/news/nation/2018/06/29/chin-refugees-protest-at-unhcr-offices-over-un-decision-on-refugee-status/;Myanmar;22.0;98.0;0.5;positive
migrants are still making their way to Europe, many by sea.;https://www.cnn.com/2018/06/29/us/five-things-june-29-trnd/;Puerto Rico;18.25;-66.5;0.5;positive
migrants are missing at sea, feared dead after their boat capsized off the coast of Libya, the North African country's coast guard said.;https://www.timesofmalta.com/articles/view/20180629/world/100-migrants-feared-dead-as-boat-capsizes-off-libya.683113;Central African Republic;7.0;21.0;-0.133;negative
refugees is now concentrated on those who sought refuge in Arsal;http://www.xinhuanet.com/english/2018-06/30/c_137290719.htm;Afghanistan;33.0;65.0;0.0;neutral
refugees are returning home to Syria.;http://www.investmentwatchblog.com/justice-will-be-served-behold-the-full-power-of-the-storm/;United States;38.0;-97.0;0.0;neutral
"migrants are coming to the EU in the first place, ""no one will believe anymore in the our value system that made us so strong.""";http://www.capradio.org/news/npr/story?storyid=624329960;Tunisia;34.0;9.0;0.342;positive
refugees are missing and feared dead after their boat capsized off the coast of Libya, Libya’s coastguard said.;https://www.today.ng/news/africa/100-feared-dead-boat-sinks-libya-coast-127501;Tunisia;34.0;9.0;-0.2;negative
migrant centres are to be set up in EU states to process asylum claims under a deal reached after marathon talks at a leaders summit in Brussels.;http://thedailynewnation.com/news/179777/eu-plans-closed-migrant-centres.html;Belgium;50.83;4.0;0.0;neutral
migrants would not be safe in Libya, where they have faced abuse in holding centres, and that returning them there would breach international refugee law.;https://au.news.yahoo.com/malta-says-migrants-board-lifeline-rescue-ship-mainly-160825677--spt.html;Germany;51.0;9.0;0.25;positive
migrant children are not accounted for with the same efficiency and accuracy as property” catalogued by the government, Sabraw said in his order.;https://www.bloomberg.com/news/articles/2018-06-29/u-s-won-t-say-how-split-up-immigrant-families-to-be-reunited;United States;38.0;-97.0;0.0;neutral
refugees or not,” Sæborg tells us.;https://goodmenproject.com/featured-content/trans-iceland-gets-involved-in-refugee-case-an-absolute-tragedy-chwm/;Iceland;65.0;-18.0;0.0;neutral
refugees are registered with the UNHCR in Lebanon.;http://en.ce.cn/main/latest/201806/29/t20180629_29573841.shtml;Lebanon;33.83;35.83;0.0;neutral
Refugees are 2 grps [sic].;http://www.france24.com/en/20180629-un-migration-agency-iom-rejects-trump-nominee-isaacs-usa;Mexico;23.0;-102.0;0.0;neutral
refugees are in need of food, clothing and shelter, they also rely heavily on mobile technology such as smartphones, WhatsApp and Facebook to stay in touch with family and other support networks.;http://www.dailydemocrat.com/article/NI/20180629/NEWS/180629822;United States;38.0;-97.0;-0.108;negative
migrant families are seeking asylum in the United States to escape violence in Central America.;http://blogs.timesofisrael.com/zero-tolerance-equals-less-than-zero-humanity/;Mexico;23.0;-102.0;0.0;neutral
refugees who are crossing their borders in present times, when their number is very low.;https://www.euractiv.com/section/global-europe/news/eu-summit-approves-tortured-conclusions-on-migration-after-sleepless-night/;Germany;51.0;9.0;0.0;neutral
asylum seekers are welcome into the country (Verso).;https://www.colorlines.com/articles/must-read-race-and-culture-books-summer;United States;38.0;-97.0;0.8;positive
migrants are from Honduras and Guatemala and are seeking asylum to escape growing violence in their home countries?;https://www.reviewjournal.com/opinion/letters/conservative-ignorance-apparent-in-immigration-debate/;Guatemala;15.5;-90.25;0.0;neutral
"migrants are coming into Islamise the country,"" wrote one online poster in response to a news story on the migrants.";http://www.thesundaily.my/news/2018/06/29/s-korea-seeks-stem-asylum-arrivals;South Korea;37.0;127.5;0.0;neutral
Refugee claimants are allowed to live and work in Canada while they wait for their immigration confirmation hearing with the Immigration and Refugee Board of Canada;https://www.thestar.com/calgary/2018/06/29/alberta-lifts-drivers-licence-obstacle-for-refugee-claimants.html;Canada;60.0;-95.0;0.136;positive
migrants are very common, sadly,” Ximena Suárez-Enríquez, WOLA’s Assistant Director for Mexico, told VOA.;https://www.voanews.com/a/migrants-choose-to-stay-in-mexico-despite-risks/4459950.html;Mexico;23.0;-102.0;-0.445;negative
migrants are referred by the United Nations Refugee Service where in-depth interviews, home country reference checks, and biometric screenings are performed.;http://www.chicagoreporter.com/supreme-court-validates-trumps-fake-news-justification-for-travel-ban/;United States;38.0;-97.0;0.0;neutral
Refugee Families” is the theme of a public gathering from 11 a.m. to noon today, June 30, at Darius Miller Park, along North Main Street in Princeton.;http://www.bcrnews.com/2018/06/28/event-today-in-support-of-refugee-families/aosvrc6/;United States;38.0;-97.0;0.083;positive
migrant children are not accounted for with the same efficiency and accuracy as property,” he wrote.;https://www.wxxv25.com/2018/06/29/the-government-separated-1800-kids-from-parents-before-zero-tolerance/;Mexico;23.0;-102.0;0.0;neutral
refugees is torched in the middle of the Channel, leaving no sign of its passengers.;http://www.witf.org/on-air/2018/06/witf-tv-picks-for-the-week-of-july-1-2018.php;United States;38.0;-97.0;0.0;neutral
"migrants are coming in to Islamise the country,"" wrote one online poster in response to a news story on the migrants.";http://www.dailymail.co.uk/wires/afp/article-5899719/S-Korea-seeks-stem-asylum-arrivals.html;South Korea;37.0;127.5;0.0;neutral
refugees are working alongside IOM staff in cash for work programmes to construct the new shelters using specially developed systems which allow for rapid construction of structures robust enough to withstand tough;https://reliefweb.int/report/bangladesh/un-migration-agency-rohingya-refugees-work-together-build-emergency-shelters;Bangladesh;24.0;90.0;-0.038;negative
refugees that are coming to our country.;https://www.democracynow.org/2018/6/29/texas_protesters_march_to_federal_courthouse;Mexico;23.0;-102.0;0.0;neutral
refugee problem is convoluted, and refugee groups and stakeholders create difficulties in addressing global canvas of refugee issues.;http://www.eurasiareview.com/29062018-overheating-the-humanitarian-law-in-contemporary-international-relations-analysis/;Myanmar;22.0;98.0;0.0;neutral
refugee child is handed food rations at Jamtoli refugee camp near Cox's Bazaar, Bangladesh, March 29, 2018.;https://uk.reuters.com/article/uk-worldbank-bangladesh-rohingya/world-bank-to-provide-up-to-480-million-to-aid-rohingya-refugees-in-bangladesh-idUKKBN1JP05J;Bangladesh;24.0;90.0;0.1;positive
migrants are also able to boost the work force as the aging native-born population retires.;http://www.eastcountymagazine.org/comment/42957;United States;38.0;-97.0;0.5;positive
asylum seekers who are rescued at sea.;http://www.cbc.ca/news/thenational/national-today-newsletter-us-gun-violence-1.4722108;Mauritania;20.0;-12.0;0.0;neutral
refugees are thousands of children who remain severely vulnerable to hunger and disease.;http://humanitariannews.org/20180629/bangladesh-bangladesh-psychosocial-support-rohingya-children;Luxembourg;49.75;6.17;-0.5;negative
Refugee Resettlement is taking an average of 57 days to place children in its care with adult sponsors — far longer than the time now allotted by the judge.;https://www.denverpost.com/2018/06/29/trump-immigration-reunification-children-familieis/;Honduras;15.0;-86.5;0.017;positive
migrants who are attempting to reach the centers in North Africa by land before crossing the Mediterranean.;https://www.dw.com/en/opinion-angela-merkels-neck-not-out-of-the-noose-yet-despite-eu-migration-deal/a-44452847;Germany;51.0;9.0;0.0;neutral
asylum seekers who are waiting in direct provision for their cases to be heard as it would “send out the wrong signal”.;https://www.thetimes.co.uk/article/coveney-rejects-call-to-give-asylum-seekers-one-off-amnesty-tww0b360x;Ireland;53.0;-8.0;-0.2;negative
refugees do not have a citizenship document, and as a result, they are unable to acquire work permits and end up working illegally.;http://www.worldbulletin.net/asia-pacific/203480/myanmar-muslims-in-thailand-stateless;Myanmar;22.0;98.0;-0.5;negative
migrants do not intend to stay in the country, but plan to move further to the EU countries.;https://reliefweb.int/report/bosnia-and-herzegovina/bosnia-and-herzegovina-population-movement-emergency-plan-action-epoa;Serbia;44.0;21.0;0.0;neutral
refugees is part of Israel’s Good Neighbor program, through which it has been sending aid directly into nearby Syrian villages and treating Syrians in Israeli hospitals over the past several years.;http://www.thetower.org/6412-israel-transfers-aid-to-thousands-of-syrian-refugees-across-the-border/;Israel;31.5;34.75;0.137;positive
migrants are human traffickers and violent gang members like MS13.;http://www.wibc.com/news/national/pence-guatemala-illegal-immigration-exodus-must-stop;Honduras;15.0;-86.5;-0.4;negative
"refugees are missing after their boat capsized off the coast of Libya, the coastguard"">coastguard said on Friday.";https://www.aninews.in/news/world/100-migrants-missing-in-libya-boat-capsize201806291822190001/;Tunisia;34.0;9.0;-0.2;negative
migrants who are detained for potential deportation.;https://www.courthousenews.com/federal-judge-to-hear-trumps-request-to-extend-immigrant-detention/;China;35.0;105.0;0.0;neutral
migrants are being treated by the UK government in recent months.;http://voice-online.co.uk/article/wales-joins-windrush-celebrations;United Kingdom;54.0;-2.0;0.0;neutral
Refugees are vetted for two years by three or four different government agencies, and the process is extensive.;https://www.msn.com/en-us/tv/news/travel-ban-decision-solidifies-womans-fear-that-husband-wont-live-out-american-dream/ar-AAzm0WU;Iraq;33.0;44.0;0.0;neutral
migrant children are not accounted for with the same efficiency and accuracy as property.” It is likely that the government will seek a stay of this order and that it will fail to comply with these time constraints.;https://www.theglobeandmail.com/opinion/article-americas-treatment-of-migrants-is-sending-the-country-back-to-the/;Mexico;23.0;-102.0;-0.167;negative
migrants are still trickling in to the nearby Greek islands.;https://www.dailysabah.com/turkey/2018/06/29/turkish-coast-guard-rescues-53-migrants-from-sinking-boat-off-aegean-coast;Turkey;39.0;35.0;0.0;neutral
refugees who are currently at risk of flooding and landslides.;https://reliefweb.int/report/bangladesh/unhcr-bangladesh-operational-update-5-20-june-2018;Bangladesh;24.0;90.0;0.0;neutral
migrants is too costly and that priority should be given to improving the infrastructure and environment.;https://www.thenation.com/article/australias-brutal-refugee-policy-inspiring-far-right-eu-beyond/;Australia;-27.0;133.0;0.0;neutral
migrant families are not detained in a way that is harmful to children.;https://reliefweb.int/report/united-states-america/save-children-responds-solidarity-and-support-children-us-mexico-border;Mexico;23.0;-102.0;0.0;neutral
migrants are, generally, taken care of while Hindu refugees are ignored by political parties who see the former as vote banks.;https://swarajyamag.com/politics/600-hindu-refugees-are-managing-without-power-in-scorching-delhi-heat-are-they-being-discriminated-against;India;20.0;77.0;0.017;positive
migrants are coming.;https://www.newsbusters.org/blogs/nb/geoffrey-dickens/2018/06/29/worst-month-nazi-trump-traumatizing-kids-and-making-statue;Germany;51.0;9.0;0.0;neutral
refugees are welcome.;http://wisconsinmuslimjournal.org/wellness-class-helps-women-refugees-find-relaxation-and-social-connection/;Iraq;33.0;44.0;0.8;positive
refugee crisis, not Angela Merkel.;https://www.counterpunch.org/2018/06/29/fighting-for-the-truth-about-refugees-and-losing-ground/;United Kingdom;54.0;-2.0;0.0;neutral
"refugees are just like us,"" the petitioner added.";https://www.straitstimes.com/asia/east-asia/south-korea-to-tighten-laws-amid-influx-of-yemeni-asylum-seekers-to-resort-island-of;Qatar;25.5;51.25;0.0;neutral
refugees is feasible, remain.);http://mwcnews.net/focus/analysis/72775-why-palestine-matters.html;Israel;31.5;34.75;0.0;neutral
refugees are expected to have arrived in the year that ends September 30, according to two refugee advocacy groups' analyses of data from the State Department's Refugee Processing Center .;https://www.cnn.com/2018/06/29/us/refugee-arrivals-us-trnd/;United States;38.0;-97.0;-0.1;negative
migrant population is “unassimilable,” unable to adapt to American culture and an American way of life.;http://www.bainbridgereview.com/opinion/of-time-and-immigration-andrew-moss/;Mexico;23.0;-102.0;-0.167;negative
migrants are expected to adopt and practice the American way only, regardless of their background.;http://www.oise.utoronto.ca/oise/News/2018/Sara_Asalya_aims_to_improve_university_experience_for_new_Canadians.html;United States;38.0;-97.0;-0.033;negative
refugee is on trial in Palermo;https://www.theguardian.com/commentisfree/2018/jun/29/europe-war-people-smugglers-italy;Italy;42.83;12.83;0.0;neutral
migrant crisis is one of the key topics of the two-day EU summit which is underway in Brussels.;https://sputniknews.com/europe/201806291065884502-italy-migrants-work-anci/;Belgium;50.83;4.0;0.0;neutral
refugee application is still being reviewed by the federal government.;https://calgary.ctvnews.ca/province-removes-barriers-for-refugees-seeking-driver-s-licences-1.3994767;Canada;60.0;-95.0;0.0;neutral
asylum seekers are concerned—people fleeing a well-founded fear of persecution—this would appear to be clearly inconsistent with international refugee or human rights law to which the U.S. as subscribed.;https://www.counterpunch.org/2018/06/29/no-immigrants-need-apply/;Switzerland;47.0;8.0;0.033;positive
refugees are making their way to the border with Israel – after Jordan declared its refusal to absorb any more fleeing Syrian civilians.;https://www.breakingisraelnews.com/110174/report-45000-syrian-refugees-headed-for-israel/;Jordan;31.0;36.0;0.5;positive
migrants should not be able to determine in which European country their asylum applications are processed.;http://vestnikkavkaza.net/news/Merkel-secondary-migration-should-be-curbed.html;Germany;51.0;9.0;0.25;positive
migrant children are still being held by the federal government;https://www.indyweek.com/news/archives/2018/06/29/pissed-off-about-the-kids-the-trump-administration-ripped-from-their-parents-get-to-downtown-raleigh-tomorrow-morning;United Kingdom;54.0;-2.0;0.0;neutral
refugees not as the victims and that's who they are,” said Dawn Skinner, who teaches English to adult refugees in Tucson.;https://www.kgun9.com/news/local-news/as-the-first-lady-visited-arizona-refugee-advovates-had-a-message-for-the-white-house;United States;38.0;-97.0;0.05;positive
refugees are given the coveted opportunity to restart their lives in a new country.;https://freedomoutpost.com/syrian-resettlement-under-trump-has-all-but-stopped-other-refugees-admitted-are-lowest-in-a-decade/;United States;38.0;-97.0;0.136;positive
migrant children are represented in court.;https://www.localdvm.com/news/virginia/members-of-congress-visit-immigration-court/1272102420;United States;38.0;-97.0;0.0;neutral
