sentence;url;place;lat;lon;sentiment_score;sentiment
"migrants are primarily young male loners, ""many of whom are considered ""terrorist fighters,"" which require strong border protection.";https://www.zerohedge.com/news/2018-06-14/situation-critical-austria-conducts-border-defense-drills-expected-wave-80000;Germany;51.0;9.0;0.258;positive
refugee crisis is a large problem for the Czech Republic.;http://fromthetrenchesworldreport.com/these-european-countries-are-refusing-to-accept-the-unchecked-influx-of-migrants/228122;Malta;35.83;14.58;0.214;positive
asylum seekers are being told there’s no room for them in the U.S. With nowhere else to go, the immigrants often choose to enter illegally.;http://www.azfamily.com/story/38430335/town-hall-panel-answers-questions-about-immigrant-families-separated-at-border;United States;38.0;-97.0;-0.5;negative
asylum seekers they are concerned about, it’s around the volume of HMOs coming in.;https://www.sunderlandecho.com/news/police-pledge-to-step-up-safety-measures-in-roker-after-two-rape-allegations-in-same-sunderland-street-1-9207904;United Kingdom;54.0;-2.0;0.0;neutral
migrants are often sent to the Roja Camp in Ventimiglia, an Italian town near the border with France.;https://www.politico.eu/article/migration-french-border-police-abuse-detain-migrants-before-sending-them-back-to-italy-oxfam/;France;46.0;2.0;0.05;positive
refugee influx is also following a classic structural reform program in the style of the International Monetary Fund (IMF) because it has unsustainable governmental debt reaching 95 percent of its GDP.;http://www.hurriyetdailynews.com/opinion/guven-sak/what-the-recent-protests-in-jordan-mean-133374;Jordan;31.0;36.0;0.056;positive
refugees are in danger during this rainy season,” Rev.;https://www.rfa.org/english/news/myanmar/kachin-aid-group-halts-humanitarian-work-after-threat-by-myanmar-army-06152018175506.html;China;35.0;105.0;0.0;neutral
asylum seeker is afforded due process according to our laws,” their letter read.;https://www.whfbradio.com/2018/06/14/religious-leaders-implore-trump-white-house-stop-separating-immigrant-families/;United States;38.0;-97.0;-0.125;negative
refugees and are probably not anxious to greet Iranian ones too.;http://axisoflogic.com/artman/publish/Article_80069.shtml;Iraq;33.0;44.0;0.125;positive
Migrants are worried because Attorney General Jeff Sessions has sharply curtailed which cases qualify for asylum.;http://www.wbur.org/npr/620310589/after-a-2-000-mile-asylum-journey-family-is-turned-away-before-reaching-u-s-soil;Mexico;23.0;-102.0;-0.037;negative
migrants is an unaccompanied child.;https://www.voanews.com/a/oxfam-french-police-migrant-childrens-shoes/4440220.html;Italy;42.83;12.83;0.0;neutral
migrants are not refugees, adding that the problems surrounding the Aquarius-related crisis are the problems of Europe, but not of Spain, Greece or Italy.;https://sputniknews.com/europe/201806151065442927-spain-migrants-rescue-ship/;Italy;42.83;12.83;0.0;neutral
migrant children is the Flores Settlement Agreement, wherein the federal courts oversee detention facilities that house children.;https://www.timesledger.com/stories/2018/24/prashad_2018_06_15_q.html;Mexico;23.0;-102.0;0.0;neutral
migrants are helped by volunteers as they arrive in Lesbos in Greece.;https://www.msn.com/en-gb/news/world/what-is-the-current-state-of-the-migration-crisis-in-europe/ar-AAyH8es;Greece;39.0;22.0;0.0;neutral
refugees who are escaping persecution in their home country, while 57 per cent agree and only 17 per cent disagreed that people from Syria should be allowed to come to Northern Ireland.;http://www.ekklesia.co.uk/node/26101;United Kingdom;54.0;-2.0;0.0;neutral
asylum seekers are held in reception centres while their requests are processed - under the bloc's Dublin Regulation, people must be registered in their first country of arrival.;https://www.bbc.com/news/world-us-canada-44503514;Mexico;23.0;-102.0;0.25;positive
migrants is widely seen as a threat to jobs and national identity.;https://www.euractiv.com/section/justice-home-affairs/news/mep-in-the-long-term-migrants-will-be-part-of-solution-in-europe/;Malta;35.83;14.58;-0.1;negative
migrants are not a threat to society but, rather, an enrichment that should be appreciated as such.;https://www.jewsnews.co.il/2018/06/15/pope-francis-speaks-muslim-immigrants-provide-enrichment-to-society-not-threats.html;Mexico;23.0;-102.0;0.1;positive
Migrants are led by a police officers after arriving on a rescue boat at the port of Malaga;https://www.msn.com/en-us/news/world/spain-brings-back-free-healthcare-for-illegal-migrants/ar-AAyHn6e;United States;38.0;-97.0;0.0;neutral
migrants are living rough, without access to the most basic services.;https://www.oxfam.org/en/research/nowhere-out;Italy;42.83;12.83;0.133;positive
Refugees is to lead and co-ordinate action for international protection to refugees, seek permanent solutions for the problems of refugees and safeguard refugee rights and well-being.;https://www.theugandanjobline.com/2018/06/un-wash-associate-job-careers-united-nations-high-commissioner-for-refugees-unhcr.html;Uganda;1.0;32.0;0.05;positive
asylum seekers who are picked up by (or turn themselves over to) law enforcement are imprisoned rather than released with their families, pending their date in immigration court.;https://www.weeklystandard.com/andrew-egger/trump-says-immigrant-families-are-being-torn-apart-because-of-the-democrats-law-hes-wrong;United States;38.0;-97.0;0.0;neutral
asylum seekers can not be sent back to Italy if they request to stay in France, while adult refugees can only claim asylum in the first European country they arrive in.;https://sputniknews.com/europe/201806151065429763-france-police-migrants/;Italy;42.83;12.83;0.07;positive
refugee camps are now beneficiaries of the project.;http://www.thehindu.com/sci-tech/agriculture/growing-food-in-the-sahara-desert/article24164523.ece;Germany;51.0;9.0;0.0;neutral
migrants are being abused, detained and returned to Italy illegally by French police, according to a report published Friday by the charity Oxfam.;https://www.cnn.com/2018/06/15/europe/oxfam-report-migrants-ventimiglia-intl/;Italy;42.83;12.83;0.0;neutral
migrants are from Africa, while several others come;http://www.bssnews.net/?p=36805;Central African Republic;7.0;21.0;0.0;neutral
asylum seekers who are slowly making their way north (but probably won’t make it all the way to the border).;https://www.outsidethebeltway.com/troops-sent-to-guard-border-arent-guarding-border/;Mexico;23.0;-102.0;-0.3;negative
migrants are pictured aboard an Italian Coast Guard boat while being transferred from the SOS Mediterranee's Aquarius to Italian vessels to continue the journey to Spain;http://www.dailymail.co.uk/news/article-5847875/Macron-Italys-new-PM-meet-migrant-crisis-threatens-rip-Europes-political-order-apart.html;Spain;40.0;-4.0;0.0;neutral
asylum seekers who are fleeing domestic abuse or gang violence from trying to stay in the U.S. CBS Miami reported.;https://www.ecumenicalnews.com/article/immigration-policies-of-trump-administration-are-immoral-say-us-catholic-bishops/60561.htm;United States;38.0;-97.0;0.0;neutral
"refugees are welcome here!""";http://www.whsv.com/content/news/Community-members-rally-together-to-protest-new-immigration-policy--485626041.html;United States;38.0;-97.0;1.0;positive
Refugees are generally humanized in two instances.;http://myrepublica.nagariknetwork.com/news/on-refugees-with-empathy/;Myanmar;22.0;98.0;0.05;positive
migrants are welcome here.”;http://www.journalgazette.net/news/local/20180615/we-enforce-the-law;United States;38.0;-97.0;0.8;positive
migrants are jumping Canada’s immigration queues.;http://thestarphoenix.com/pmn/news-pmn/canada-news-pmn/scheer-pens-letter-to-trudeau-calling-for-end-to-border-queue-jumping/wcm/093e9dd1-d9e6-4d45-9228-1545bc21fc6d;Canada;60.0;-95.0;0.0;neutral
migrants are under siege in this country.;https://forward.com/scribe/403313/how-american-jews-can-help-immigrants-and-asylum-seekers/;United States;38.0;-97.0;0.0;neutral
migrants who are seeking asylum under recognized international law,” Irene said.;https://www.wenatcheeworld.com/news/2018/jun/15/kelli-scott-another-deplorable-immigration-policy/;South Africa;-29.0;24.0;0.0;neutral
migrants are stranded in or near the frontlines.;https://www.devdiscourse.com/Article/24290-imo-warns-against-humanitarian-risk-due-to-military-operation-on-yemens-port;Yemen;15.0;48.0;0.1;positive
migrant advocates are worried that mass deportations of DACA holders—which has been a looming concern ever since Trump’s election—may soon be a reality.;https://www.texasmonthly.com/news/court-rulings-open-path-trump-administration-end-daca-soon/;United States;38.0;-97.0;0.0;neutral
refugees who are in the Austin community,” says Lubna Zeidan, program director of Interfaith Action of Central Texas, an organization that helps refugees assimilate once they get to Austin.;https://www.austinchronicle.com/daily/events/2018-06-15/think-global-act-local-at-this-austin-celebration-of-world-refugee-day/;United States;38.0;-97.0;0.05;positive
migrants they are taking their children away to bathe them, when in fact they are separating them indefinitely.;https://mic.com/articles/189826/while-you-werent-looking-5-important-immigration-stories-from-the-week-you-probably-missed;Mexico;23.0;-102.0;0.0;neutral
Migrants are seen as they stand on the deck of MV Aquarius, a search and rescue ship run in partnership between SOS Mediterranee and Medecins Sans Frontieres on their way to Spain June 14, 2018.;https://www.theglobeandmail.com/world/article-frances-macron-seeks-common-ground-with-italy-on-immigration/;Spain;40.0;-4.0;0.0;neutral
migrants are attracted to Portland and that the council should support his proposal to invest $10 million into affordable housing.;https://www.pressherald.com/2018/06/15/homeless-families-fuel-record-use-of-portlands-emergency-shelters/;United States;38.0;-97.0;0.0;neutral
refugee resettlement are now bearing fruit.;https://creepingsharia.wordpress.com/2018/06/15/somali-gang-attacks/;United States;38.0;-97.0;0.0;neutral
refugee policy is scheduled in the federal parliament on Friday.;http://www.xinhuanet.com/english/2018-06/15/c_137256596.htm;Jamaica;18.25;-77.5;0.0;neutral
Refugee Week is important for communities like the Karen people, as a chance to honour their experiences.;https://www.bendigoadvertiser.com.au/story/5469980/i-want-to-work-for-my-community-myo-chit-oo-hopes-to-be-first-karen-police-officer/;Myanmar;22.0;98.0;0.4;positive
migrants had not changed, though the statement did not mention the Trenton by name.;http://www.xinhuanet.com/english/2018-06/15/c_137256889.htm;United States;38.0;-97.0;0.0;neutral
refugees are playing in European societies.;http://www.socialistsanddemocrats.eu/newsroom/20-june-together-solidarity-world-refugee-day-syrian-ballet-dancer-ahmad-joudeh;Luxembourg;49.75;6.17;0.0;neutral
migrants were not even asked to show passports.;https://international.thenewslens.com/article/97931;Germany;51.0;9.0;0.0;neutral
migrants are allowed to work because their court cases have been delayed in the clogged asylum courts.;http://www.breitbart.com/2018-elections/2018/06/15/democrats-launch-shame-campaign-reopen-border-loopholes/;Japan;36.0;138.0;0.0;neutral
migrant families are seeking asylum in the United States to escape violence in Central America,” the letter pointed out.;http://www.5tjt.com/us-jewish-groups-slam-governments-zero-tolerance-immigration-policy-citing-separation-of-children-from-parents/;United States;38.0;-97.0;0.0;neutral
migrant families are under constant attack, even at schools,” said Patricia Hyland, who chairs Define American’s board of trustees and was Vargas’ former principal at Mountain View High School.;https://www.sfchronicle.com/bayarea/article/Mountain-View-Jose-Antonio-Vargas-immigration-12998495.php;Philippines;13.0;122.0;0.04;positive
refugees are looked after by the UNHCR and the countries they have already reached.;https://www.gatestoneinstitute.org/12334/refugees-arab-states;Israel;31.5;34.75;0.0;neutral
Refugee Crisis is a discussion event at Second Home Holland Park on June 21 promoting and celebrating the charities, performers and artists who have responded to the refugee crisis.;https://www.standard.co.uk/go/london/attractions/london-is-open-where-to-show-your-support-for-refugee-week-a3863966.html;United Kingdom;54.0;-2.0;0.0;neutral
migrants could not be dealt with efficiently and effectively, in part because the EU’s funding instruments were not designed to support member states swiftly.;https://www.cgdev.org/blog/eus-answer-migration-triple-funding-border-management-will-do-job;Italy;42.83;12.83;0.6;positive
migrant workers is disgraceful.;http://anilnetto.com/society/housing/three-ironies-of-our-xenophobia/;Malaysia;2.5;112.5;0.0;neutral
refugees who are skilled but may have trouble finding work, and don't have the expendable cash to help raise the funds.;http://www.cbc.ca/news/canada/newfoundland-labrador/eid-on-the-ice-torbay-1.4707454;Syria;35.0;38.0;0.15;positive
refugees are living under difficult conditions and they are benefiting from cash assistance.;http://www.arabnews.com/node/1321741/middle-east;Lebanon;33.83;35.83;-0.5;negative
asylum seekers are in the country legally, while pursuing a legal process to stay here permanently.;https://www.pressherald.com/2018/06/15/sen-king-says-trump-administration-should-stop-separating-families-and-instead-help-efforts-like-portlands/;United States;38.0;-97.0;0.2;positive
refugees is a method often used to prevent them from criticizing the regime of the country from which they have escaped, and is also used to gain control over the people who have fled.;https://www.rfa.org/english/news/tibet/convicted-06152018161050.html;China;35.0;105.0;0.0;neutral
migrants are once more coming to a head.;http://vestnikkavkaza.net/analysis/Merkel-can-not-prevent-coalition-crisis-on-migrants.html;Germany;51.0;9.0;0.5;positive
migrants is on its way to Spain, where the Catholic Church in Valencia is coordinating rescue efforts.;https://cruxnow.com/global-church/2018/06/15/spanish-cardinal-acting-to-save-african-migrants-citing-pope-francis/;Spain;40.0;-4.0;0.0;neutral
migrant is seeking asylum.;http://freerepublic.com/focus/f-news/3663335/posts;Germany;51.0;9.0;0.0;neutral
refugee camp is based in the heart of Turkana County in the north western part of Kenya.;https://www.lutheranworld.org/news/rise-and-make-most-it;Kenya;1.0;38.0;0.0;neutral
refugees are scattered across the globe, but the majority seek safety in neighbouring countries, namely Turkey (3.6 million), Lebanon (986,000), Jordan (666,000), Iraq (250,000) and Egypt (129,000).;https://www.thenational.ae/business/economy/refugees-in-the-middle-east-can-contribute-to-the-economy-1.740095;Lebanon;33.83;35.83;0.0;neutral
"migrants are returned, it is clear we need to significantly step up our work.""";https://euobserver.com/migration/142086;Italy;42.83;12.83;0.238;positive
"refugees are in danger during this rainy season,"" Rev.";http://www.myanmarnews.net/news/257494456/kachin-aid-group-halts-humanitarian-work-after-threat-by-myanmar-army;China;35.0;105.0;0.0;neutral
Refugee Settlement are building foundations for lifelong learning through a Waldorf-based curriculum that emphasizes play grounded in the arts.;https://www.unicefusa.org/stories/bringing-hope-children-kenyas-kalobeyei-refugee-settlement/34474;South Sudan;15.0;30.0;-0.1;negative
"migrant children are effectively being ""incarcerated"" in a Texas facility where more than 1,400 migrant children are being held.";http://freerepublic.com/focus/f-news/3663333/posts;Mexico;23.0;-102.0;0.55;positive
migrants who are disruptive to society, while ensuring that when they come back they are essentially broadcasting the government’s position.;https://www.newstarget.com/2018-06-15-germany-ban-talk-shows-leftists-censor-voices.html;Germany;51.0;9.0;0.0;neutral
refugee camp is not,” he said.;https://www.thesaturdaypaper.com.au/world/north-america/2018/06/16/trump-trolls-trudeau-after-quebec-g7/15290712006368;Italy;42.83;12.83;0.0;neutral
"migrants who are to arrive Sunday, June 17 on board the Aquarius rescue vessel ""totally normally"", the government said Friday, June 15, meaning some could be expelled.";https://www.rappler.com/world/regions/europe/205060-spain-not-rule-out-sending-aquarius-migrants-back;Italy;42.83;12.83;0.15;positive
refugees — are more prone to ideological violence,” said Faiza Patel, the co-director of the Liberty and National Security Program at the Brennan Center and a co-author of the report.;https://theintercept.com/2018/06/15/cve-grants-muslim-surveillance-brennan-center/;United States;38.0;-97.0;0.2;positive
asylum seekers decide not to arrive at a proper checkpoint.;http://www.gopusa.com/nancy-pelosi-wonders-why-there-arent-uprisings-across-nation-maybe-there-will-be/;Mexico;23.0;-102.0;0.0;neutral
refugee families are under attack?” a demonstrator shouted.;https://www.cityweekly.net/BuzzBlog/archives/2018/06/15/whos-going-to-be-their-voice;Mexico;23.0;-102.0;0.0;neutral
migrant crisis is unlikely to be found in the near future as German Chancellor Angela Merkel continues to favor an EU-wide solution to the issue;https://sputniknews.com/europe/201806151065429117-germany-eu-migration/;Russian Federation;60.0;100.0;-0.1;negative
asylum seekers are treated so badly at the borders is to decrease the amount of POC seeking asylum.;https://goodmenproject.com/politics-2/detention-camps-or-concentration-camps-what-is-happening-in-america/;Germany;51.0;9.0;-0.7;negative
migrants is shameful.;http://www.breitbart.com/big-hollywood/2018/06/14/john-legend-makes-100k-trump-birthday-donation-to-aclu/;United States;38.0;-97.0;0.0;neutral
refugee policies are “necessary” to combat the “profound uncertainty” among the German people since the refugee crisis began in 2015.;https://foreignpolicy.com/2018/06/15/how-far-will-bavarias-conservatives-go-to-fend-off-the-far-right/;Ukraine;49.0;32.0;0.028;positive
migrants are often attacked and abused.;https://www.aljazeera.com/news/2018/06/600-refugees-rejected-italy-arrive-spain-sunday-180615113646773.html;Malta;35.83;14.58;0.0;neutral
refugee question is a broader European approach, a call she repeated in a television interview on Sunday.;https://www.politico.eu/article/angela-merkels-battle-with-bavaria-refugees-migration-masterplan/;Italy;42.83;12.83;0.0;neutral
migrants are trapped by the Balkan border blockade.;https://www.aol.com/article/news/2018/06/15/spain-brings-back-free-healthcare-for-undocumented-migrants/23459923/;Macedonia, Republic of;41.83;22.0;-0.2;negative
migrants are travelling from the central Mediterranean Sea aboard the Aquarius, a rescue vessel operated by aid group SOS Mediterranee, and two boats of the Italian government.;http://nationalpost.com/news/world/france-italy-leaders-meet-friday-amid-clash-over-migration;Serbia;44.0;21.0;0.0;neutral
migrant boys are locked indoors in a former Walmart in Texas, for 22 hours a day.;https://qz.com/1304507/ice-gives-immigrant-parents-this-phone-number-to-find-detained-children/;United States;38.0;-97.0;0.0;neutral
migrants are traveling from the central Mediterranean Sea aboard the Aquarius, a rescue vessel operated by aid group SOS Mediterranee, and two boats of the Italian government.;http://www.independent.com.mt/articles/2018-06-15/world-news/Hungary-sends-migrant-smugglers-to-prison-for-71-suffocation-deaths-6736191739;Serbia;44.0;21.0;0.0;neutral
refugee camp is not.”;https://www.charlestonchronicle.net/2018/06/15/spain-gives-safe-harbor-to-629-africans-stranded-at-sea/;Malta;35.83;14.58;0.0;neutral
migrant children are effectively being “incarcerated” in an immigration detention centre in Texas, according a journalist given access to the facility.;https://www.yahoo.com/news/trump-mural-22-hour-lockdown-100901613.html;United States;38.0;-97.0;0.6;positive
refugee is the first peaceful immigrant”.;http://theconversation.com/from-the-st-louis-to-the-aquarius-the-history-of-refugee-boats-as-archipelagos-of-misery-98189;United States;38.0;-97.0;0.25;positive
migrant families are detained while entering border, children must be kept with parents while in custody of Homeland Security Department.;https://www.nzherald.co.nz/world/news/article.cfm?c_id=2&objectid=12071365;United States;38.0;-97.0;0.0;neutral
