sentence;url;place;lat;lon;sentiment_score;sentiment
migrants are those who came to stay permanently, despite their legal or illegal status.;https://www.slugmag.com/interviews-features/martha-diaz-adam-visual-ethnology/;United States;38.0;-97.0;-0.15;negative
migrants who are living in sanctuary cities.;https://politicsofpoverty.oxfamamerica.org/2018/06/another-cruel-and-dehumanizing-presidential-tirade-on-immigration/;Germany;51.0;9.0;0.0;neutral
asylum seekers are immediately placed in detention before undergoing a reception and identification procedure.;https://reliefweb.int/report/greece/greece-cpt-slams-inhuman-detention-conditions-border;Greece;39.0;22.0;0.0;neutral
migrants are significantly less likely to commit crimes than anyone else.;https://www.momsrising.org/blog/washington-time-to-fight-family-separation;Mexico;23.0;-102.0;0.083;positive
migrants are underqualified and can never ‘pay back what they have received from the welfare state’.;http://revolutionradio.org/2018/06/01/study-confirms-refugees-arent-economically-beneficial-they-are-mostly-unemployed-and-cost-billions-of-euros/;Germany;51.0;9.0;-0.5;negative
asylum seekers is championed by the Italian government.;https://www.broadwayworld.com/bwwtv/article/Documentary-IT-WILL-BE-CHAOS-An-Epic-Five-Year-Inside-Look-at-the-Mediterranean-Refugee-Crisis-from-All-Sides-Debuts-618-Exclusively-on-HBO-20180601;Italy;42.83;12.83;0.0;neutral
migrants are somehow not patriotic and are a threat,” said Professor Brian Levin with Cal State San Bernardino’s Center for the Study of Hate and Extremism.;https://www.ocregister.com/2018/06/01/75-years-ago-zoot-suit-riots-marked-a-dark-period-in-southern-california-history/;United States;38.0;-97.0;-0.45;negative
migrants are put on sale.;http://www.africanews.com/2018/06/01/traffickers-recently-killed-over-12-refugees-in-libya-unhcr/;Libya;25.0;17.0;0.0;neutral
migrants are forced to show up in the dark, predawn hours and then stand outside in the sun and rain for the entire day.;http://www.miaminewtimes.com/news/national-familiesbelongtogether-protest-at-miami-ice-facility-in-miramar-10401296;United States;38.0;-97.0;-0.113;negative
migrants are treated fairly, with the dignity and respect they deserve, and in a way consistent with how we would expect to be treated.;https://medicalxpress.com/news/2018-06-immigration-agents-x-raying-migrants-age.html;Afghanistan;33.0;65.0;0.475;positive
refugees is currently four-fifths short of the total needed for 2018, and made an urgent plea for nations to pay their promised pledges to avoid disaster.;http://syrianobserver.com/EN/News/34310/UN_Warns_Critical_Syria_Refugee_Budget_Shortfall;Syria;35.0;38.0;0.0;neutral
refugees are secured.;https://reliefweb.int/report/turkey/unhcr-turkey-strengthening-legal-protection-and-access-justice-factsheet-may-2018;Turkey;39.0;35.0;0.0;neutral
asylum seekers who are admitted into the U.S.;https://www.uuworld.org/articles/uus-sponsor-asylum-seekers;Mexico;23.0;-102.0;0.0;neutral
"migrants are soaring and the system is being abused also as a window for illegal refugees,"" it said.";http://www.koreatimes.co.kr/www/nation/2018/06/251_249976.html;China;35.0;105.0;-0.5;negative
Refugee livelihood is one of the most under-funded sectors but;http://www.jordantimes.com/news/local/un-agencies-warn-worrying-under-funding%E2%80%99-int%E2%80%99l-community;Jordan;31.0;36.0;0.5;positive
migrants for not observing Ramadan fast, 10 injured;http://www.anti-semitism.net/pamella-geller/migrant-camp-in-greece-muslim-migrants-attack-other-muslim-migrants-for-not-observing-ramadan-fast-10-injured.php;Greece;39.0;22.0;0.2;positive
migrants up not as the enemy within — coterminous with an army of EU footsoldiers invading other people's countries — but as people compelled by the economic pressures wrought by low wages and a paucity of opportunity at home to uproot in order to seek better fortune elsewhere.;https://sputniknews.com/columnists/201806011065009345-eu-italy-headache/;Germany;51.0;9.0;0.144;positive
Refugees are living in peace with the residents of the area.;http://www.thecitizen.in/index.php/en/NewsDetail/index/2/13984/Yet-Another-Rohingya-Camp-Catches-Fire-This-Time-In-Mewat-A-Pattern-Emerges;India;20.0;77.0;0.0;neutral
refugees are waiting for the monsoon, and even perhaps cyclones, to arrive.;https://www.watoday.com.au/topic/rohingya-jkf;Australia;-27.0;133.0;0.0;neutral
Refugees (BAMF) is engulfed in uproar after an internal review of 4,568 asylum rulings found the Bremen branch had knowingly and regularly disregarded legal regulations and internal rules.;https://www.thenews.com.pk/print/323957-germany-s-afd-calls-for-inquiry-into-merkel-s-migrant-policy;Germany;51.0;9.0;0.05;positive
refugees are living in camps, usually with poor housing, few employment opportunities, and little or no education for their children.;https://www.catholicworldreport.com/2018/06/01/these-ohio-catholics-are-working-to-meet-the-needs-of-refugees/;Lebanon;33.83;35.83;-0.259;negative
refugees is 150,000 more if compared to the same period a year earlier.;http://www.onuitalia.com/2018/06/01/afghanistan-italy-and-iom-will-support-refugees-in-herat-and-nimroz/;Norway;62.0;10.0;0.167;positive
refugees is a tragic reflection of how far from the teachings of Jesus so many white evangelical Christians have strayed.;https://sojo.net/articles/reclaiming-jesus-call-answer;Spain;40.0;-4.0;-0.038;negative
migrant dogs are stealing the places of native dogs at animal shelters;http://www.dailymail.co.uk/news/article-5794971/Far-right-Austrian-politician-claims-immigrant-dogs-stealing-places-shelters.html;Austria;47.33;13.33;0.0;neutral
migrants who are registered as having arrived by sea to Italy this year is an amount over 78 per cent less than that reported last year in the same period;https://reliefweb.int/report/italy/mediterranean-migrant-arrivals-reach-32080-2018-deaths-reach-660;Italy;42.83;12.83;-0.056;negative
migrants are given the ability to work and live in the US in the meantime, putting down roots.;http://www.newsradio1440.com/news/fact-checking-the-trump-administration-on-immigration/;United States;38.0;-97.0;0.01;positive
migrant families are waiting on the Mexican side to seek political asylum.;https://www.efe.com/efe/english/world/homeland-security-secretary-warns-of-punishment-for-illegal-border-crossings/50000262-3634765;Mexico;23.0;-102.0;0.0;neutral
refugees are a danger to the nation.;https://www.christianpost.com/news/washington-natl-cathedral-to-host-festival-celebrating-refugee-cultures-in-us-224535/;Mexico;23.0;-102.0;-0.5;negative
refugee camps are extremely vulnerable to the flash flooding and mud landslides triggered by the ongoing monsoon season, which typically lasts until October and could put 200,000 lives at risk.;https://foreignaffairs.co.nz/2018/06/01/mil-osi-europe-rohingya-crisis-e40-million-in-humanitarian-aid-for-bangladesh-and-myanmar/;Bangladesh;24.0;90.0;-0.333;negative
asylum seekers who are seeking refuge.;https://www.fcnl.org/updates/familiesbelongtogether-faith-leaders-decry-family-separation-1452;United States;38.0;-97.0;0.0;neutral
refugees are children.;https://www.pressherald.com/2018/06/01/u-n-ambassador-haley-south-sudan-has-failed-its-children-we-must-not/;United States;38.0;-97.0;0.0;neutral
refugees are invited to settle in the Netherlands under the Dutch resettlement policy.;https://www.cbs.nl/en-gb/news/2018/22/over-2-thousand-invited-refugees-in-2017;Syria;35.0;38.0;0.0;neutral
migrants is often invisible in data and policy.;https://impakter.com/unaccompanied-separated-minors-move/;Afghanistan;33.0;65.0;0.0;neutral
refugees are living in Turkey according to government figures including 98,000 in Ankara.;https://www.unfpa.org/news/turkey-safe-haven-syrian-refugee-survivors;Turkey;39.0;35.0;0.0;neutral
refugees are to ensure that Syrian women are not discriminated against and they are included in every process for the future of Syria.;https://reliefweb.int/report/syrian-arab-republic/take-five-women-pay-highest-price-syrian-conflict;Syria;35.0;38.0;0.0;neutral
refugee crisis is a neglected humanitarian crisis.;https://www.americanprogress.org/press/release/2018/06/01/451502/release-new-cap-brief-sheds-light-people-continue-flee-latin-america/;Honduras;15.0;-86.5;0.0;neutral
refugee claimants are eligible for legal aid, social assistance, subsidized housing and work permits while awaiting their hearing.;http://torontosun.com/news/provincial/black-ndp-sanctuary-ontario-policy-glosses-over-refugee-realities<UDIV>http://edmontonsun.com/news/provincial/black-ndp-sanctuary-ontario-policy-glosses-over-refugee-realities/wcm/0c263584-df28-4907-94fc-aef79193c409;Mexico;23.0;-102.0;0.117;positive
refugees are settled in camps. there are no official camps for Syrian refugees in Lebanon.;https://reliefweb.int/job/2633284/lebanon-monitoring-evaluation-accountability-and-learning-meal-coordinator;Lebanon;33.83;35.83;0.0;neutral
refugees are under the age of 18.;https://www.fcnl.org/updates/what-will-you-do-this-world-refugee-day-1453;United States;38.0;-97.0;0.0;neutral
migrants are rapists?;https://www.mercurynews.com/2018/06/01/illegal-border-crossings-remain-high-despite-crackdown/;Puerto Rico;18.25;-66.5;-0.5;negative
refugees are supposed to leave again.;http://www.infiniteunknown.net/2018/05/31/migrant-crisis-crime-may-31-2018-edition-sites-of-the-identitarian-movement-deleted-on-facebook-and-instagram-germany-arab-looking-man-attempted-to-rape-three-women-21-46-in-just-two-ho/;Germany;51.0;9.0;-0.5;negative
refugees (Why are they refugees when Christians are constitutionally represented and protected in Iran, and that Prophet Mohammad repeatedly confirms and upholds the Scriptures?;http://thesaker.is/religion-saves-the-americans-the-superb-semi-pro-socialist-tv-show/;Iran, Islamic Republic of;32.0;53.0;0.0;neutral
migrant integration is needed.;https://www.eubusiness.com/topics/social/esf-egf;United States;38.0;-97.0;0.0;neutral
refugees and are now full citizens, is the legitimate expression of the self-determination of an oppressed indigenous, Middle Eastern people.;http://jewishrefugees.blogspot.com/2018/06/today-is-77th-anniversary-of-farhud-in.html;Israel;31.5;34.75;0.175;positive
migrants are rarely the face of news reports about asylum seekers, their realities are often ignored by mainstream immigrant rights organizations that tend to frame immigration as a Latinx issue.;https://rewire.news/article/2018/06/01/advocates-call-release-gay-nigerian-asylum-seeker/;Honduras;15.0;-86.5;0.3;positive
asylum seekers are not able to bring documentary evidence proving the danger in their homeland, their claim is often decided based on how believable their story is.;https://www.theguardian.com/news/2018/jun/01/the-refugees-who-gave-up-on-britain-new-arrivals;Afghanistan;33.0;65.0;0.083;positive
refugees are fleeing this conflict.;https://www.citybeat.com/arts-culture/fringe/blog/21007583/review-aphrodites-refugees;France;46.0;2.0;0.0;neutral
migrants are expected to be deported in 2018 alone.;http://theweek.com/articles/774834/deported-cambodia;Philippines;13.0;122.0;-0.1;negative
refugees are being issued with national verification cards (NVC), which will enable them to receive citizenship scrutiny in accordance with law.;http://www.xinhuanet.com/english/2018-06/01/c_137223552.htm;Bangladesh;24.0;90.0;0.0;neutral
migrants are welcomed by our nation with a savagery and violence exceeding that from which they fled.;https://www.americamagazine.org/politics-society/2018/06/01/separating-immigrant-families-cruel-means-cruel-end;Mexico;23.0;-102.0;0.0;neutral
migrants are in Caen, which has a ferry link to Portsmouth CHARLY TRIBALLEAU/AFP/GETTY;https://www.thetimes.co.uk/edition/news/migrants-leave-calais-for-port-city-of-caen-9vrlr2kwq;United Kingdom;54.0;-2.0;0.0;neutral
refugee issue is letting them get back home, this aspect has been ignored.;http://myrepublica.nagariknetwork.com/news/home-is-where-the-heart-lies/;Nepal;28.0;84.0;0.0;neutral
refugees are equipped with information about their rights, obligations and the services available to them, these efforts help to strengthen their protection in Turkey.;https://reliefweb.int/report/turkey/unhcr-turkey-communication-communities-factsheet-may-2018;Turkey;39.0;35.0;0.4;positive
refugees is only symbolic, but attending the talks has allowed us to hold our leaders accountable and measure their commitment to ending our suffering.;http://allafrica.com/stories/201806010275.html;South Sudan;15.0;30.0;0.0;neutral
refugees are fast shrinking.;http://thedailynewnation.com/news/176810/agreement-is-not-enough-myanmar-must-prove-its-sincerity.html;Bangladesh;24.0;90.0;0.2;positive
migrant communities is truly heartless,” Heinrich said in a statement announcing the bill.;https://www.abqjournal.com/1179084/nm-senators-back-bill-to-end-border-separation-policy.html;United States;38.0;-97.0;0.0;neutral
asylum seekers is in contravention of the 1967 Refugee Convention to which the US is a signatory.;https://www.aljazeera.com/news/2018/06/americans-protest-inhumane-family-separation-policy-180601194614069.html;United States;38.0;-97.0;0.0;neutral
