sentence;url;place;lat;lon;sentiment_score;sentiment
refugees despite not being a party to the 1951 Convention on Refugees and its protocol) are hosting large numbers of refugees on humanitarian grounds;http://kathmandupost.ekantipur.com/news/2018-06-17/blessed-to-have-a-nationality.html;Lebanon;33.83;35.83;0.214;positive
refugees not to return home while Assad regime remains in power.;http://english.alarabiya.net/en/views/news/middle-east/2018/06/17/What-power-is-left-for-Lebanon-s-Prime-Minister-.html;Syria;35.0;38.0;0.0;neutral
Refugee Week is held around the country from Monday, June 18 to 24, and the celebrations in York are considered among the largest and most vibrant in the country.;http://www.yorkpress.co.uk/news/16293760.york-set-to-celebrate-refugee-week/;United Kingdom;54.0;-2.0;0.333;positive
migrants are 123 unaccompanied minors, 11 other children and seven pregnant women.;http://www.dailymail.co.uk/news/article-5853061/Aquarius-ship-carrying-630-African-migrants-arrives-Valencia-Spain-refused-Malta-Italy.html;Spain;40.0;-4.0;0.104;positive
refugees are comfortable and well taken of.;https://www.lusakatimes.com/2018/06/17/unhcr-extols-zambia-for-support-towards-refugees/;Zambia;-15.0;30.0;0.4;positive
migrants are coming from 26 different countries, mainly from Africa.;http://plenglish.com/index.php?o=rn&id=29709&SEO=france-and-spain-talk-to-organize-transfer-of-migrants;Central African Republic;7.0;21.0;0.083;positive
refugees are welcome here!”;https://www.msn.com/en-ca/news/canada/halifax-rally-celebrates-and-supports-refugees/ar-AAyJJJX;Germany;51.0;9.0;1.0;positive
migrants are very good people and are coming here to better their lives, but that is not the issue.;http://www.johnsoncitypress.com/Politics/2018/06/16/Local-lawmakers-respond-to-ACLU-criticisms-of-sanctuary-city-bill.html;United States;38.0;-97.0;0.705;positive
migrants who are arrested and separated from their children at the US-Mexico border, is at the heart of the Trump administration's new policy toward immigrant families.;https://www.cnn.com/2018/06/17/us/border-patrol-immigrant-family-handout/;United States;38.0;-97.0;0.136;positive
asylum seekers are “economic migrants”, most Eritrean and Sudanese nationals are seeking protection from persecution and other serious human rights violations.;https://www.amnesty.org/en/latest/news/2018/06/israel-african-asylum-seeker-deportations/;Israel;31.5;34.75;0.048;positive
migrant feeling is high in Italy, with more than 600,000 sea arrivals in past five years;http://www.abc.net.au/news/2018-06-18/aquarius-migrant-ship-arrives-in-spain-after-rough-week-at-sea/9879018;Italy;42.83;12.83;0.137;positive
asylum seekers are taken into custody by U.S. Border Patrol agents near McAllen, Texas, June 12, 2018.;https://boom997.com/news/4279516/u-s-mexico-border-asylum-seekers-viral-photo/;United States;38.0;-97.0;0.1;positive
refugee crisis is a large problem for the Czech Republic.;https://www.zerohedge.com/news/2018-06-16/these-european-countries-are-refusing-accept-unchecked-influx-migrants;Malta;35.83;14.58;0.214;positive
migrants is epic and Europe has remained detached for years about it,” Mr Milanesi.;https://www.today.ng/news/world/angela-merkels-leadership-threat-migrant-policy-123619;Germany;51.0;9.0;0.1;positive
migrants were not coming for economic reasons;http://www.nj.com/politics/index.ssf/2018/06/trump_immigration_policy_draws_fathers_day_protest.html;United States;38.0;-97.0;0.2;positive
refugee or are seeking asylum for some reason and get around the usual immigration hurdles.;https://www.redstate.com/diary/Socrates/2018/06/17/families-stay-together./;United States;38.0;-97.0;-0.25;negative
migrants are being transferred, in the Mediterranean Sea, last Tuesday.;https://hamodia.com/2018/06/17/first-boat-aquarius-convoy-630-migrants-docks-spain/;Italy;42.83;12.83;0.0;neutral
"asylum seekers are ""being held by Immigration and Customs Enforcement (ICE) at the federal prison in Oregon without meaningful access to attorneys in violation of the U.S. Constitution and federal immigration laws.""";http://www.xinhuanet.com/english/2018-06/17/c_137259259.htm;United States;38.0;-97.0;0.5;positive
migrant parents are being told their children will be taken to go bathe, only for the government to separate their families indefinitely.;https://legalinsurrection.com/2018/06/former-nsa-cia-director-gen-michael-hayden-compares-u-s-border-policy-to-nazi-extermination-camps/;United Kingdom;54.0;-2.0;0.0;neutral
asylum seekers are allowed into Germany pending a review of their cases.;https://www.msn.com/en-us/finance/markets/germanys-merkel-reaches-out-to-eu-members-over-immigration-dispute/ar-AAyMHgv;United States;38.0;-97.0;0.0;neutral
migrants are being sent to Uganda, which Israel has an agreement with.;https://www.independent.co.uk/news/world/africa/israel-deportation-african-asylum-seekers-cruel-and-unlawful-amnesty-international-a8403501.html;Israel;31.5;34.75;0.0;neutral
migrants are being transferred, in the Mediterranean Sea.;https://www.reviewjournal.com/news/nation-and-world/630-immigrants-come-ashore-in-spain-after-a-week-at-sea/;Italy;42.83;12.83;0.0;neutral
migrant children are still children.;https://www.yahoo.com/news/doctors-trump-border-separation-policy-003913585.html;Honduras;15.0;-86.5;0.0;neutral
refugees who are fleeing conflict-ridden zones in North Africa and the Middle East, in particular Syria.;http://www.islamicinvitationturkey.com/2018/06/17/first-group-of-refugees-arrives-in-spain-after-days-at-sea/;Malta;35.83;14.58;0.083;positive
refugees not getting bare minimum aid;http://news.trust.org/item/20180616220324-ocmhe/;Iraq;33.0;44.0;0.05;positive
"asylum seekers is a Trump administration policy and wrote on Twitter that ""there are many false stories being reported"" on the topic.";http://seriouslypolitics.com/2018/06/17/13/44/44/pressure-mounts-for-trump-to-address-family-separations-at-border/;United States;38.0;-97.0;0.05;positive
Migrants are checked by emergency workers after arriving o the Italian coast guard vessel Dattilo at the eastern port of Valencia, Spain, Sunday, Jun.;http://www.dailymail.co.uk/wires/ap/article-5853035/The-Latest-Aid-expert-Europes-migrant-policy-sea.html;Spain;40.0;-4.0;0.0;neutral
migrant reform is expected to be the main topic.;https://www.voanews.com/a/spain-welcomes-migrant-ship/4442396.html;Germany;51.0;9.0;0.033;positive
migrants who are on board the rescue ship Aquarius, as we described early last week, after both Italy and Malta refused to allow the vessel to dock in their ports.;http://www.breitbart.com/national-security/2018/06/17/17-jun-18-world-view-italys-migration-policy-opens-up-battle-lines-within-the-eu/;Italy;42.83;12.83;0.05;positive
"refugees ""shall not deprive Koreans of the chances of getting employed in the same industries.""";http://www.koreatimes.co.kr/www/nation/2018/06/177_250806.html;South Korea;37.0;127.5;0.0;neutral
migrant families is law.;https://www.whfbradio.com/2018/06/16/trump-says-us-policy-separating-migrant-families-is-law-its-not/;United States;38.0;-97.0;0.0;neutral
Refugee Day is coming up and every year she does trips and speeches like that.;https://ohnotheydidnt.livejournal.com/111260621.html;Yemen;15.0;48.0;0.0;neutral
refugees are not a net cost to the American taxpayer.;http://buffalonews.com/2018/06/16/another-voice-setting-the-record-straight-on-refugee-resettlement/;United States;38.0;-97.0;0.0;neutral
refugee populations are an asset rather than a burden on the local economies.;http://www.newtimes.co.rw/africa/why-refugee-economy-good-african-countries;Burkina Faso;13.0;-2.0;0.0;neutral
migrant minors is up and running in West Texas, just one day after federal officials announced the location.;http://www.yourbasin.com/news/trump-administration-opens-tent-city-near-el-paso-to-house-separated-immigrant-children/1243624933;United States;38.0;-97.0;0.0;neutral
asylum seekers was not clarified, the report said.In the wake of the scandal, BAMF launched additional probes at other locations.;https://www.sott.net/article/388454-Sacked-German-migration-chief-was-central-to-application-fraud-scandal-but-is-the-problem-solved;United Kingdom;54.0;-2.0;-0.125;negative
migrant fathers are being held, to protest the Trump administration’s “zero-tolerance” policy to separate parents from children at the border.;https://www.businessinsider.com.au/democrats-visit-fathers-ice-detention-center-2018-6;United States;38.0;-97.0;0.0;neutral
migrant policy is becoming increasingly popular in Germany as several high-profile murders by new arrivals have alarmed voters.;https://pjmedia.com/trending/angela-merkel-may-not-be-chancellor-of-germany-much-longer/;Germany;51.0;9.0;0.297;positive
refugee camps are at risk of death or injury from monsoon rains;https://www.sott.net/article/388400-At-least-13-killed-by-landslides-as-monsoon-storms-batter-Bangladesh;United Kingdom;54.0;-2.0;0.0;neutral
"migrants are either brothers and sisters in Christ or people whom God loves and has given us an opportunity to reach with the gospel where otherwise they may never have heard.""";https://www.nola.com/opinions/index.ssf/2018/06/bible_trump_immigration_childr.html;Christmas Island;-10.5;105.67;0.0;neutral
migrants are political refugees, with the rest being economic migrants, suggesting that the economic migrants should have fewer, if any, rights.;https://www.independent.ie/world-news/europe/eus-migration-policy-all-at-sea-as-italy-rocks-boat-37018723.html;Malta;35.83;14.58;0.133;positive
migrants do not have the personnel they used to;https://www.timesofmalta.com/articles/view/20180617/local/malta-unprepared-for-influx-of-migrants-opm-sources-concede.681938;Germany;51.0;9.0;0.0;neutral
migrant children is being constructed.;https://www.pbs.org/newshour/nation/mexico-border-activists-immigrant-children-separation;United States;38.0;-97.0;0.0;neutral
migrant families are in a terrible situation, but argued that separating parents who commit crimes from their children “happens everyday.”;https://whdh.com/news/elizabeth-warren-slams-trumps-immigration-policy-at-newburyport-town-hall/;United States;38.0;-97.0;-0.6;negative
migrant families are kept when they are nabbed trying to enter the United States illegally — one in a series of 30-by-30-foot fenced-in “pods,” or cages, each able to hold 20 to 30 people.;https://www.usatoday.com/story/news/politics/2018/06/17/immigration-lawmakers-visit-detention-center-near-u-s-mexico-border/708840002/;United States;38.0;-97.0;0.0;neutral
"migrant fathers are being held, to protest the Trump administration's ""zero-tolerance"" policy to separate parents from children at the border.";https://www.businessinsider.in/on-fathers-day-democratic-lawmakers-made-a-surprise-visit-to-detained-dads-who-ice-separated-from-their-children/articleshow/64626509.cms;United States;38.0;-97.0;0.0;neutral
migrants are treated with respect when they come to the country,” Pearce said.;http://nmpoliticalreport.com/850541/u-s-action-toward-migrants-along-border-ignites-moral-showdown-across-the-nation/;United States;38.0;-97.0;0.0;neutral
migrants are seeking employment in India.;http://www.eastasiaforum.org/2018/06/17/a-storm-of-climate-change-migration-is-brewing-in-south-asia/;British Indian Ocean Territory;-6.0;71.5;0.0;neutral
asylum seekers who are already registered in another EU country.;http://english.sina.com/world/e/2018-06-17/detail-ihcyszsa6803014.shtml;Denmark;56.0;10.0;0.0;neutral
"refugee camp is not"".";https://www.msn.com/en-gb/news/world/reality-check-who-is-responsible-for-migrants-at-sea/ar-AAyK8hi;Germany;51.0;9.0;0.0;neutral
migrants are expected to arrive at Spain's eastern port of Valencia later today.;https://www.independent.ie/world-news/europe/spain-reports-933-migrants-saved-from-med-as-it-awaits-the-arrival-of-aquarius-37018698.html;Spain;40.0;-4.0;-0.05;negative
"migrants is epic and Europe has remained detached for years about it,"" Mr Milanesi.";https://news.sky.com/story/german-chancellor-angela-merkels-leadership-under-threat-over-migrant-policy-11407939;Germany;51.0;9.0;0.1;positive
"refugees are suffering ""terrible humanitarian consequences"" in Iraqi, most importantly medical shortages.";http://www.rudaw.net/mobile/english/kurdistan/170620181;United States;38.0;-97.0;-0.167;negative
migrants are often attacked and abused.;http://noomag.com/2018/06/17/spain-rescues-more-than-900-boat-migrants-finds-4-bodies.html;Germany;51.0;9.0;0.0;neutral
"asylum seekers is a Trump administration policy and tweeted that ""there are many false stories being reported and we encourage anyone with evidence or facts to contact us so that we can investigate.""";https://www.politico.com/story/2018/06/17/children-separated-border-flake-collins-650779;United States;38.0;-97.0;0.05;positive
"refugees are really embraced in the world so i think it's really nice that they actually get to celebrate them,"" Meh said.";http://www.kvoa.com/story/38441217/world-refugee-day-celebrated-at-catalina-high-school;Myanmar;22.0;98.0;0.267;positive
migrants is epic and Europe has remained detached for years about it,” said Milanesi.;https://www.bloomberg.com/news/articles/2018-06-17/merkel-fate-hangs-in-balance-as-csu-is-said-to-hand-her-deadline;Italy;42.83;12.83;0.1;positive
migrants who are arrested and separated from their children at the US-Mexico border, is at the heart of the Trump administration’s new policy toward immigrant families.;https://wsvn.com/news/politics/this-is-the-handout-immigrant-parents-get-before-theyre-separated-from-their-children/;United States;38.0;-97.0;0.136;positive
migrant policy is widely blamed for the rise of the right-wing AfD, now the main opposition party in Germany's federal parliament.;http://www.dailymail.co.uk/news/article-5853901/Angela-Merkel-seeks-emergency-talks-EU-leaders-immigration-amid-Government-crisis.html;Italy;42.83;12.83;0.033;positive
refugees is vulgar and the autocratic manner in which he runs his organisation is equally alarming.;http://forgetoday.com/culture/2018/06/17/review-when-the-war-comes/;Slovak Republic;48.67;19.5;-0.4;negative
Refugees is pushing for the United States;https://sethfrantzman.com/2018/06/17/notes-on-our-world-migration-authoritarianism-and-wealth-bubbles/;Guatemala;15.5;-90.25;0.0;neutral
refugees are processed in Africa itself, which will avoid the dangers of sea crossing and the human trafficking which comes with it.;https://www.timesofmalta.com/articles/view/20180617/letters/a-sour-convention.681978;Central African Republic;7.0;21.0;0.0;neutral
migrants are being kept.;https://www.msn.com/en-us/news/politics/trump-faces-father-e2-80-99s-day-pleas-to-end-separations-of-migrant-families/ar-AAyLFJL;United States;38.0;-97.0;0.0;neutral
migrant children are being held, but police were called and he was told to leave.;https://www.opb.org/news/article/immigration-policy-trump-oregon-prison-merkley/;Mexico;23.0;-102.0;0.0;neutral
migrants are once more coming to a head.;http://iphonefresh.com/2018/06/17/growing-row-over-migration-threatens-german-coalition.html;Germany;51.0;9.0;0.5;positive
migrants are fleeing and continue to make the case for burden-sharing, so as to take the pressure off countries such as Italy and Greece.;https://www.timesofmalta.com/articles/view/20180617/editorial/europes-migration-dilemma.681960;Italy;42.83;12.83;0.0;neutral
migrants are rationally bringing their children with them to exploit the Flores loophole.;http://www.breitbart.com/2018-elections/2018/06/17/nevertrump-mike-hayden-trump-border-policy-like-nazi-slave-labor-camp/;Argentina;-34.0;-64.0;0.0;neutral
migrants are expected to arrive at Spain's eastern port of Valencia today.;http://www.journalgazette.net/news/world/20180617/spain-rescues-933-migrants-at-sea;Spain;40.0;-4.0;-0.1;negative
migrant children are currently being kept in decent conditions.;https://www.mamamia.com.au/new-york-daily-news-donald-trump-refugee/;United States;38.0;-97.0;0.083;positive
Asylum seekers are not criminals.;https://flaglerlive.com/123319/cruel-and-usual-trump/;Spain;40.0;-4.0;0.0;neutral
Migrants are transferred from the Aquarius ship to an Italian Coast Guard boat in the Mediterranean Sea on June 12.;https://www.thestar.com/life/2018/06/17/canadas-actions-on-migrant-crisis-must-match-its-words.html;Australia;-27.0;133.0;0.0;neutral
refugee policy is widely blamed for a surge in support for the far-right Alternative for Germany (AfD), which became the main opposition party after last September's inconclusive election.;https://www.nbcnews.com/storyline/europes-border-crisis/germany-s-merkel-faces-political-crisis-over-migrant-policy-n883441?cid=public-rss_20180617;Germany;51.0;9.0;0.022;positive
migrant sentiment is staging a march, May 27, 2018, through the heart of Berlin to protest against the government.;https://www.bignewsnetwork.com/news/257504934/merkels-coalition-government-teeters-as-migration-disputes-fray-eu;Germany;51.0;9.0;0.0;neutral
migrants are also vulnerable to a range of other forms of crime such as violence, rape, theft, kidnapping, extortion and trafficking in persons.;https://www.tasnimnews.com/en/news/2018/06/17/1751132/2-5-million-migrants-smuggled-worldwide-in-2016-unodc-study;Italy;42.83;12.83;-0.208;negative
migrants is increased.;http://www.arklatexhomepage.com/news/local-news/louisiana-congressman-says-asylum-laws-abused-writes-legislation-to-change-it/1243727334;United States;38.0;-97.0;0.0;neutral
refugees is one of the strongest and most laboriously and heavily scrutinized, making resettlement an unlikely route for would-be terrorists.;http://www.concordmonitor.com/Let-us-stand-with-refugees-18210550;Germany;51.0;9.0;-0.067;negative
migrants is national scandal, says peer Read more;https://www.theguardian.com/uk-news/2018/jun/17/suicides-raise-alarm-about-uk-treatment-of-child-refugees-eritrean;Switzerland;47.0;8.0;0.5;positive
refugee policy is widely blamed for a surge in support for the far-right Alternative for Germany (AfD), which became the main opposition party after September's election.;http://fairydetox.org/2018/06/17/growing-row-over-migration-threatens-german-coalition.html;Germany;51.0;9.0;0.033;positive
migrants are trapped in intolerable conditions in camps on the Greek islands as they wait for their asylum applications to be processed, where there is a huge backlog.;https://www.theguardian.com/commentisfree/2018/jun/17/observer-view-europe-migration-policy-populism-rescue-ship-aquarius;Italy;42.83;12.83;0.067;positive
refugees were not “driven from their homes.” Most heeded their leaders’ counsel to leave their homes for the duration of the fighting or fled to escape the battles around them.;http://www.camera.org/article/pbs-education-plans-on-arab-israeli-conflict/;Egypt;27.0;30.0;0.5;positive
