sentence;url;place;lat;lon;sentiment_score;sentiment
asylum seekers are waiting on the Mexican border with San Diego for a second day to turn themselves in to US border inspectors, who said the... Irish Independent;https://article.wn.com/view/2018/06/12/Back_to_the_dark_ages_US_rules_out_domestic_violence_for_asy/;United States;38.0;-97.0;0.0;neutral
migrants which is stranded in the Mediterranean as the two countries refuse to open up their ports.;http://www.observerbd.com/details.php?id=142777;Italy;42.83;12.83;0.0;neutral
migrants are supported in part by funding from the European Union.;http://cnnphilippines.com/world/2018/06/12/U.S.-Libya-smugglers-CNN-investigation.html;Germany;51.0;9.0;0.0;neutral
migrants are being detained;https://www.officer.com/command-hq/news/21008865/border-protection-commissioner-talks-zero-tolerance;United States;38.0;-97.0;0.0;neutral
asylum seekers is also top priority at the political level.;http://www.ruthfullyyours.com/2018/06/12/a-poison-for-society-german-editorial-on-migrants-and-murder-daniel-greenfield/;Germany;51.0;9.0;0.25;positive
"migrants are coming from,"" Rodriguez said.";http://www.ktsm.com/news/el-paso-state-legislators-to-address-asylum-seekers-family-separation/1232909621;Philippines;13.0;122.0;0.0;neutral
"refugee camp is not,"" Salvini said on Facebook on Monday.";https://www.businesslive.co.za/bd/world/europe/2018-06-12-spain-offers-to-take-in-migrant-ship-caught-in-italy-standoff/;Italy;42.83;12.83;0.0;neutral
refugee camp is not.;http://en.rfi.fr/wire/20180612-migrants-stranded-rescue-vessel-be-taken-spain;Italy;42.83;12.83;0.0;neutral
Migrants are rescued by staff members of the MV Aquarius;http://www.swissinfo.ch/eng/italy-prepares-spanish-migrant-convoy--faces-french-criticism/44184796;Malta;35.83;14.58;0.0;neutral
refugees are understandably still too frightened to return”.;https://reliefweb.int/report/iraq/3rp-regional-refugee-resilience-planiraq-humanitarian-inter-agency-interventions-0;Switzerland;47.0;8.0;0.0;neutral
migrants are arriving to BiH via two different routes – one going through Turkey;https://reliefweb.int/report/bosnia-and-herzegovina/bosnia-and-herzegovina-population-movement-information-bulletin;Turkey;39.0;35.0;0.0;neutral
refugees who are going through a real human tragedy on a daily basis due to scarcity of food and lack of medical supplies, among other essentials.;http://wam.ae/en/details/1395302694191;Bangladesh;24.0;90.0;-0.05;negative
refugees are at the risk of facing landslides and floods while 25,000 are at a very high risk at the camps in Cox’s Bazar.;http://www.worldbulletin.net/news/202998/monsoon-rains-cause-chaos-at-rohingya-refugee-camps;Spain;40.0;-4.0;0.208;positive
asylum seekers are in the Federal Detention Center in SeaTac, separated from their young children.;https://www.kiro7.com/news/local/sessions-gang-domestic-violence-are-not-grounds-for-asylum/767866850;United States;38.0;-97.0;0.0;neutral
refugee camp is not,” Salvini declared demagogically on Facebook.;http://www.wsws.org/en/articles/2018/06/12/aqua-j12.html;Italy;42.83;12.83;0.0;neutral
"refugee camp is not,"" he tweeted Sunday.";http://www.dailymail.co.uk/wires/afp/article-5835637/Aquarius-migrant-ship-centre-ugly-European-row.html;Germany;51.0;9.0;0.0;neutral
migrant children are being held at 100 HHS shelters, which are now 95 percent full.;http://www.inlandnewstoday.com/story.php?s=51032;Honduras;15.0;-86.5;0.35;positive
refugees are allowed to pass through into Canada as a part of the Canada-U.S.;http://www.watertowndailytimes.com/news05/at-the-border-in-clinton-county-refugees-to-canada-see-support-protests--20180612;Canada;60.0;-95.0;0.0;neutral
refugees are expected in Germany in 2015.;https://www.mintpressnews.com/violence-survivors-asylum/243795/;Germany;51.0;9.0;-0.1;negative
asylum seekers are admitted into Lebanon through a seven-day visa, forcing the refugee to pay $200 to arrange for his short-lived stay.;http://syrianobserver.com/EN/Features/34352/Palestinian_Refugees_From_Syria_See_No_Hope_Yarmouk_Camp_Return;Lebanon;33.83;35.83;0.0;neutral
refugee camp is not.”;https://africanewswire.za.com/spain-to-accept-stranded-migrant-boat/;Germany;51.0;9.0;0.0;neutral
asylum seekers not deported more consistently?;https://www.prisonplanet.com/is-germanys-migrant-rape-crisis-a-failure-of-the-state.html;Germany;51.0;9.0;0.375;positive
"refugee camp is not,"" said Matteo Salvini, Italy's interior minister and leader of the right-wing League Party.";http://www.cbs8.com/story/38394699/italys-new-government-shuts-ports-to-migrants-stranded-at-sea;Italy;42.83;12.83;0.0;neutral
refugee camp are people who fled South Sudan and the Democratic Republic of the Congo due to terrorism and civil war.;https://www.aa.com.tr/en/africa/turkish-agency-delivers-food-aid-in-uganda-djibouti/1172936;Congo;-1.0;15.0;-0.125;negative
migrants seeking not to be sent home.;https://cronkitenews.azpbs.org/2018/06/11/sessions-limits-asylum-claims-for-victims-of-domestic-gang-violence/;United States;38.0;-97.0;0.0;neutral
refugee arrivals is urgently needed, the reality is that only a small fraction of the world’s migrants and refugees ever reaches Europe.;https://reliefweb.int/report/world/europe-must-stop-putting-politics-above-human-lives;Italy;42.83;12.83;-0.125;negative
asylum seekers are recorded in the country, making Uganda the largest refugee hosting country in Africa and one of the world’s fastest-growing refugee crisis.;http://procurement-notices.undp.org/view_notice.cfm?notice_id=47198;Central African Republic;7.0;21.0;0.0;neutral
migrant is still not free.;https://www.vosizneias.com/299440/2018/06/11/jerusalem-a-darfurian-asylum-seeker-escaped-to-an-israel-that-doesnt-want-him/;Germany;51.0;9.0;-0.2;negative
migrants are generally not eligible for asylum as a result of domestic violence and gang violence in their home countries, Attorney General Jeff Sessions ruled on Monday.;http://www.abajournal.com/news/article/sessions_bars_most_asylum_claims_for_immigrants_fleeing_domestic_vi;United States;38.0;-97.0;0.008;positive
Refugee Council is an equal opportunity employer, with no discrimination in terms of sex, age, religion, ethnic origin or political affiliation and you never have to pay to apply with NRC.;https://www.dahaboo.com/ad/vacancy-announcement-project-assistant-69551.html;United States;38.0;-97.0;0.0;neutral
asylum seekers who are victims of domestic abuse and gang violence.;http://www.jurist.org/paperchase/2018/06/sessions-orders-judges-to-stop-granting-asylum-to-victims-of-domestic-abuse-and-gang-violence.php;Guatemala;15.5;-90.25;0.0;neutral
migrants who are now heading for the Spanish port of Valencia after the new Socialist government in Madrid agreed to take them in.;https://www.thelocal.fr/20180612/france-defends-not-taking-in-aquarius-migrant-boat;Spain;40.0;-4.0;0.068;positive
refugees are increasingly choosing to move to regime-controlled areas rather than risk continued dislocation in the shrinking islands of territory controlled by the opposition.;http://www.mei.edu/content/article/assad-regime-will-reconstruct-syria-or-without-us-aid;North Korea;40.0;127.0;0.0;neutral
refugees are living in camps and villages in the KRG area and the KRG government had expected support from international aid agencies because of the poor living conditions.;https://www.albawaba.com/news/kurdish-govt-hands-853-isis-suspects-baghdad-1144614;Iraq;33.0;44.0;-0.167;negative
refugees are granted asylum annually.;https://www.seattletimes.com/nation-world/attorney-generals-asylum-decision-reverses-decades-of-womens-rights-progress-critics-say/;United States;38.0;-97.0;0.0;neutral
refugees are hosted.;http://humanitariannews.org/20180612/bangladesh-global-emergency-overview-weekly-picks-12-june-2018;Bangladesh;24.0;90.0;0.0;neutral
migrant boat is aimed at forcing other European states to help bear the strain.;http://wsau.com/news/articles/2018/jun/12/charity-group-protests-as-italy-plans-migrant-voyage-to-spain/;Italy;42.83;12.83;-0.062;negative
migrant Muslims are U.S. citizens—much higher than the 51 percent rate among U.S. immigrants overall.;https://www.ajc.com/news/national/nearly-americans-would-deny-muslim-american-citizens-the-right-vote-new-report-finds/3JaLmKciEigUGNSjG27QWN/;United States;38.0;-97.0;0.125;positive
migrants are now set to be taken off a rescue ship - for an onward journey to Spain.;http://www.itv.com/news/2018-06-12/italy-sends-two-ships-to-help-take-rejected-migrants-to-spain/;Spain;40.0;-4.0;0.0;neutral
refugees are languishing in Bangladeshi refugee camps after fleeing a brutal campaign launched in August last year.;https://www.business-standard.com/article/news-ani/fresh-pressure-on-myanmar-over-rohingyas-118061200637_1.html;Bangladesh;24.0;90.0;-0.438;negative
migrants who are adrift aboard a rescue ship in the Mediterranean and waiting to find out if they will be allowed to dock in a port soon.;https://www.whfbradio.com/2018/06/11/migrants-rescue-ship-adrift-as-italy-malta-standoff-continues/;Malta;35.83;14.58;0.0;neutral
migrants who are victims of crimes perpetrated by the governments of their home countries will be considered eligible for asylum in the U.S.;http://theweek.com/5things/778363/sessions-ends-asylum-protections-victims-domestic-abuse-gang-violence;United Kingdom;54.0;-2.0;0.0;neutral
migrants is the first sign of the new government’s hardened stance on immigration.;https://nation.com.pk/12-Jun-2018/spain-offers-to-take-in-stranded-migrant-ship;Germany;51.0;9.0;0.193;positive
refugees are forced to move, you will see a humanitarian crisis of biblical proportions,” Trent said.;https://www.wikitribune.com/story/2018/06/12/climate-change/climate-refugees-have-no-legal-rights-and-200-million-expected-by-2050/74111/;United Kingdom;54.0;-2.0;-0.3;negative
migrants who are now heading for the Spanish port of Valencia after the new socialist government in Madrid agreed to take them in.;https://www.firstpost.com/world/paris-govt-criticises-corsicas-move-to-offer-a-port-to-stranded-ship-aquarius-carrying-629-migrants-4507261.html;Spain;40.0;-4.0;0.068;positive
"migrants is prompting an ""urgent humanitarian imperative.""";https://www.wthr.com/article/the-latest-italy-malta-agree-to-help-name-missing-migrants;Germany;51.0;9.0;0.0;neutral
refugees are at extreme risk of life-threatening landslides in the hilly refugee settlements of Bangladesh.;https://watchers.news/2018/06/12/deadly-landslides-hit-bangladesh-again-just-one-year-after-its-worst-landslides-in-history/;Bangladesh;24.0;90.0;-0.125;negative
migrants who are victims of domestic violence in their home countries will no longer automatically qualify for asylum in the U.S., Attorney General Jeff Sessions said Monday.;https://blogs.wsj.com/riskandcompliance/2018/06/12/the-morning-risk-report-saudi-changes-bring-shifts-in-dubai/;North Korea;40.0;127.0;0.025;positive
migrants are leftover policies from Obama years.;https://www.teenvogue.com/story/trump-is-using-old-immigration-policies-and-practices-to-deter-migrants;Japan;36.0;138.0;0.0;neutral
refugees are closing across the globe.;https://www.pri.org/stories/2018-06-12/1-million-afghan-children-face-uncertain-future-iran;Turkey;39.0;35.0;0.0;neutral
refugees are languishing in Bangladeshi refugee camps after fleeing a brutal Myanmar army campaign launched in August last year.;http://www.myanmarnews.net/news/257467609/fresh-pressure-on-myanmar-over-rohingyas;Bangladesh;24.0;90.0;-0.438;negative
refugees is larger than the number of Arab refugees, above one million as compared to approximately six hundred thousand.;http://blogs.timesofisrael.com/kishinev-pogroms-in-farhud-carnage-out/;Egypt;27.0;30.0;-0.133;negative
refugee camps, are at risk of death or injury from monsoon rains, officials and relief agencies have said.;https://www.businesslive.co.za/bd/world/asia/2018-06-12-landslides-kill-at-least-21-in-bangladesh-with-rohingya-refugee-camp-under-threat/;Bangladesh;24.0;90.0;0.0;neutral
asylum seekers is not a bed of roses.;http://www.dw.com/en/hamid-karzai-former-afghan-president-hopeful-for-permanent-peace-with-taliban/a-44175789;Afghanistan;33.0;65.0;0.0;neutral
refugees are increasingly affected by insecurity and terrorism.;https://reliefweb.int/report/niger/niger-country-operation-update-may-2018;Niger;16.0;8.0;0.0;neutral
refugee camp is not”, he wrote in a post published on Facebook the same day.;https://www.thenational.ae/world/europe/the-fate-of-aquarius-highlights-the-triumph-of-nationalists-across-europe-1.739525;Italy;42.83;12.83;0.0;neutral
migrants is a long pending one.;https://www.indiatoday.in/india/story/nirav-modi-extradition-in-jeopardy-as-india-uk-pact-on-illegal-migrants-stuck-1258207-2018-06-12;British Indian Ocean Territory;-6.0;71.5;-0.05;negative
"refugee camp is not.""";http://www.businessghana.com/site/news/politics/166646/Spain-;Germany;51.0;9.0;0.0;neutral
refugees are on the MV Aquarius [Reuters];https://www.msn.com/en-us/news/world/msf-urges-eu-states-to-allow-immediate-disembarkation-of-aquarius/ar-AAyxfIG;Tunisia;34.0;9.0;0.0;neutral
asylum seekers are recorded in the country.;http://procurement-notices.undp.org/view_notice.cfm?notice_id=47195;Uganda;1.0;32.0;0.0;neutral
migrants is the first sign of the new government’s hardened stance.;https://www.heraldlive.co.za/news/world/2018-06-12-spain-offers-to-take-stranded-migrant-ship/;Germany;51.0;9.0;0.193;positive
migrants are in critical condition, many of them are ill, and seven women are pregnant.;https://elpais.com/elpais/2018/06/12/inenglish/1528789640_819329.html;Italy;42.83;12.83;0.083;positive
refugees is in keeping with his campaign promises.;https://www.courthousenews.com/migrant-ship-blocked-from-entering-italy-heads-to-spain/;Germany;51.0;9.0;0.0;neutral
asylum seekers is 30 pages long.;https://www.pri.org/stories/2018-06-12/immigration-judges-say-sessions-decision-makes-it-harder-people-facing-life-and;United States;38.0;-97.0;-0.05;negative
migrants are seriously hurt, officials said many are ill.;https://www.upi.com/Top_News/World-News/2018/06/12/Spain-agrees-to-accept-boatload-of-stranded-migrants/3131528802076/;Italy;42.83;12.83;-0.111;negative
refugees does not tend to inquire deeply about money and assets, and even if questions are asked, Canadian officials may not check to ensure truthfulness.;http://www.defenddemocracy.org/media-hit/sheryl-saperia-is-canada-a-safe-haven-for-corrupt-iranian-officials-and-their-money/;United States;38.0;-97.0;0.0;neutral
migrants are studying, doing apprenticeships and taking up work that nobody else wants, giving local services like schools and buses a reason to continue to function.;https://www.opendemocracy.net/can-europe-make-it/marc-brightman/sustainability-and-political-opportunity-invisible-common-ground-in-italian-problem;Italy;42.83;12.83;0.1;positive
refugees not to try to use them as leverage.;https://www.economist.com/europe/2018/06/12/italys-matteo-salvini-refuses-to-let-a-boat-full-of-migrants-land;Central African Republic;7.0;21.0;0.0;neutral
refugee camp is not,” Minister Salvini wrote on Facebook.;https://legalinsurrection.com/2018/06/italy-declares-victory-in-standoff-with-german-migrant-rescue-boat/;Italy;42.83;12.83;0.0;neutral
migrant is caught inside Hungary, he is instantly transferred to the transit zone, through one of the gates.;https://www.jewsnews.co.il/2018/06/11/genius-hungarys-brilliant-approach-to-eliminating-islamic-immigration-is-far-more-than-just-their-imposing-border-fence.html;Hungary;47.0;20.0;0.0;neutral
migrant children are being held at HHS shelters, which are now 95 percent full.;http://www.msn.com/en-us/news/us/exclusive-trump-looking-to-erect-tent-cities-to-house-unaccompanied-children/ar-AAyyupt;United States;38.0;-97.0;0.35;positive
migrant parents, not the Trump administration, for such family separations.;https://thinkprogress.org/woman-jail-protesting-detention-immigrant-children-ken-buck-9ba8eb4301d1/;United States;38.0;-97.0;0.0;neutral
"migrants is over"", not only is it encouraging a distorted image of reality, but it encourages persecution.";http://www.turkeytelegraph.com/business/humanitarian-response-h18392.html;Italy;42.83;12.83;0.0;neutral
migrants who are victims of domestic violence in their home countries will no longer automatically qualify for asylum in the U.S.;https://www.wsj.com/articles/sessions-rules-immigrant-victims-of-domestic-violence-cant-always-seek-asylum-1528754063;Mexico;23.0;-102.0;0.0;neutral
migrants are sub-Saharan Africans;https://www.bbc.com/news/world-europe-44452760;Malta;35.83;14.58;0.0;neutral
refugees who are forced to move are given the protection that they are entitled to under international law.;https://euobserver.com/opinion/142058;Germany;51.0;9.0;-0.15;negative
migrants are ineligible for nearly all federal public benefits.);https://yubanet.com/usa/half-of-all-noncitizens-in-u-s-could-be-affected-by-trump-administration-public-charge-rule-up-from-current-3-percent/;United States;38.0;-97.0;0.05;positive
Migrants are rescued by staff members of the MV Aquarius on 10 June;https://news.sky.com/story/spanish-port-to-accept-629-stranded-migrants-snubbed-by-italy-11402249;Italy;42.83;12.83;0.0;neutral
migrant children are being held in cages made out of wire and net.;https://freedomoutpost.com/caging-children-separating-families-has-the-war-on-immigration-gone-too-far/;Germany;51.0;9.0;0.0;neutral
migrants is met with incomprehension and psychiatry?;http://www.ruthfullyyours.com/2018/06/12/islamic-insanity-in-the-netherlands-when-crazy-is-the-new-normal-daniel-greenfield/;Syria;35.0;38.0;0.0;neutral
refugee crisis are largely to blame for the fact that emissions are not decreasing as fast as previously expected;https://www.cleanenergywire.org/news/germany-track-widely-miss-2020-climate-target-government;Germany;51.0;9.0;0.105;positive
"refugees who is ""unable or unwilling to return to [her home country], and is unable or unwilling to avail .";https://reason.com/volokh/2018/06/12/jeff-sessions-ruling-denying-asylum-to-v;Guatemala;15.5;-90.25;-0.5;negative
migrants are preparing for a trip to Spain, where the country's new Prime Minister Pedro Sanchez has offered them safe harbor.;https://www.dailysabah.com/europe/2018/06/12/europe-takes-sides-over-migrant-rescue-ship;Spain;40.0;-4.0;0.318;positive
refugees are learning new skills and English on the job with a Nelson insulation company.;https://www.stuff.co.nz/business/104662402/Insulation-jobs-help-refugees-brush-up-their-English;United Kingdom;54.0;-2.0;0.068;positive
Migrants are entitled to protection under IHL in international and non-international armed conflicts;http://www.refworld.org/docid/5b1fc32c4.html;Switzerland;47.0;8.0;0.0;neutral
migrant children are in federal custody in 14 states.;http://www.startribune.com/using-kids-as-pawns-to-deter-border-crossings-is-inhumane/485183411/;United States;38.0;-97.0;0.0;neutral
migrant is basically anyone who moves to a different place — either within his or her country or outside its borders.;http://www.dw.com/en/glossary-of-terms-asylum-refugees-migration/a-39247519;Germany;51.0;9.0;0.0;neutral
refugees who are passive in their situation and victims of circumstance.;http://pulitzercenter.org/blog/beyond-war-ground-building-peace-outside-halls-power;United States;38.0;-97.0;0.0;neutral
"refugee repatriation is an open question,"" Prof Ali Riaz said.";https://www.dhakatribune.com/world/south-asia/2018/06/12/fresh-pressure-on-myanmar-to-take-back-rohingyas;Switzerland;47.0;8.0;0.0;neutral
refugees who are fleeing rampant gang violence related to the drug trade.;https://pjmedia.com/trending/sessions-tightens-asylum-requirements-for-victims-of-domestic-abuse-and-gang-violence/;Honduras;15.0;-86.5;0.0;neutral
migrants are too 'exhausted and stressed' for another four days at sea to go to Spain.;http://www.dailymail.co.uk/news/article-5834213/Migrants-rejected-Italy-Malta-transferred-Italian-navy-ships.html;Spain;40.0;-4.0;-0.4;negative
refugee is educating the whole world.;http://www.infomigrants.net/en/post/9843/african-refugees-success-stories;United States;38.0;-97.0;0.2;positive
refugees are answering to homicide charges has commenced at the Lilongwe Senior Resident Magistrate Court.;https://www.nyasatimes.com/refugees-homicide-case-resumes-at-lilongwe-magistrate-court/;Malawi;-13.5;34.0;0.0;neutral
migrant parents are committing crimes by unlawfully sneaking into our country, crimes must be prosecuted, criminal prosecutions result in parents going to jail, and generally speaking;https://www.sltrib.com/opinion/commentary/2018/06/12/catherine-rampell-no-we-dont-treat-immigrant-families-the-same-way-we-treat-other-criminals/;United States;38.0;-97.0;-0.15;negative
migrants are criminals and should be treated as such.;https://nacla.org/blog/2018/06/12/part-i-immigration-enforcement-unbound;Mexico;23.0;-102.0;0.0;neutral
Refugee Resettlement is responsible for inspecting the shelters and is supposed to conduct site visits each month and at least one monitoring visit every two years.;http://spectrumlocalnews.com/tx/austin/news/2018/06/12/texas-inspectors-find-series-of-violations-at-youth-shelters;United States;38.0;-97.0;-0.05;negative
refugees should not look to politics or broken asylum regimes for solutions to their displacement and misery, they should look in the mirror.;http://africanarguments.org/2018/06/12/tedx-comes-kakuma-refugee-camp-aka-think-your-way-oppression/;Kenya;1.0;38.0;-0.4;negative
migrants are sleeping on the streets of Paris, mainly scattered across the north-east of the city and in the borough of Seine-Saint-Denis.;https://globalvoices.org/2018/06/12/should-you-have-to-save-a-child-to-be-allowed-to-stay-in-france/;France;46.0;2.0;0.167;positive
migrant asylum is a “Christian approach.”;http://dailycaller.com/2018/06/12/kasie-hunt-jim-jordan-immigration-policy/;United States;38.0;-97.0;0.0;neutral
migrant children are being kept, but has done nothing meaningful to challenge this abhorrent and inhumane policy.;https://vtdigger.org/2018/06/12/alan-rawls-silence-vermont-lawmakers/;Mexico;23.0;-102.0;-0.367;negative
refugees who are living on the slopes of the hills.;http://www.xinhuanet.com/english/2018-06/12/c_137248494.htm;Bangladesh;24.0;90.0;0.0;neutral
migrants is a tragic reminder of the fixed poles of a twisting debate.;https://www.middle-east-online.com/en/capsized-tunisian-boat-not-just-tragedy-template;Tunisia;34.0;9.0;-0.325;negative
refugees are currently sheltering in camps there after being driven out by Myanmar military clearance operations against the Arakan Rohingya Salvation Army (ARSA);https://www.irrawaddy.com/news/burma/100-rohingya-refugees-wash-ashore-rathedaung-beach.html;Myanmar;22.0;98.0;-0.05;negative
migrant communities is filling many Americans with horror and dread.;https://forward.com/opinion/402984/stop-comparing-immigrant-deportations-to-the-holocaust/;United States;38.0;-97.0;0.5;positive
refugee camp is not,” Salvini said on Facebook on Monday.;https://thefrontierpost.com/eu-un-urge-italy-malta-to-let-in-drifting-migrant-ship/;Italy;42.83;12.83;0.0;neutral
refugees must not stay permanently.;https://www.thenational.ae/world/mena/unhcr-hopes-lebanon-s-bassil-will-unfreeze-work-permits-1.739507;Switzerland;47.0;8.0;0.0;neutral
Migrants are rescued by staff of the MV Aquarius search-and-rescue ship, run in partnership between SOS Mediterranee and Medecins Sans Frontieres, in the central Mediterranean Sea on June 10, 2018.;https://www.msn.com/en-za/news/other/spain-offers-to-take-in-629-stranded-migrants/ar-AAywGs7;Germany;51.0;9.0;0.0;neutral
migrant men is a fact, too.;https://www.nytimes.com/2018/06/12/opinion/the-german-feminists-dilemma.html;Germany;51.0;9.0;0.0;neutral
refugees onboard are pregnant;https://thepropertygazette.org/2018/06/12/spain-will-accept-migrant-ship-aquarius-after-italy-and-malta-refuse-entry/;Germany;51.0;9.0;0.333;positive
"asylum seekers are ""gaming"" the U.S. system.";https://www.scpr.org/news/2018/06/11/83917/attorney-general-denies-asylum-to-victims-of-domes/;United States;38.0;-97.0;0.0;neutral
refugee child is handed food rations at Jamtoli refugee camp near Cox's Bazaar, Bangladesh, March 29, 2018.;https://www.aol.com/article/news/2018/06/11/rohingya-refugees-fish-in-troubled-waters-to-earn-living-in-bangladesh/23456497/;Bangladesh;24.0;90.0;0.1;positive
refugees are comfortable in their new surroundings.;http://www.infomigrants.net/en/post/9861/germany-s-aid-organization-malteser-what-you-need-to-know;Germany;51.0;9.0;0.268;positive
migrants who are victims of domestic violence in their home countries will no longer automatically qualify for asylum in the U.S., Attorney General Jeff Sessions said in a ruling.;https://blogs.wsj.com/cio/2018/06/12/the-morning-download-workplace-technology-big-factor-in-hiring-retention-of-employees/;United States;38.0;-97.0;0.025;positive
migrant League is still accepting some migrants, but is forcing other countries to share the burden.;https://infotel.ca/newsitem/eu-europe-migrants/cp2080916945;Malta;35.83;14.58;-0.125;negative
migrants are brown-skinned people from Central and South American countries.;https://www.caller.com/story/opinion/2018/06/11/we-cant-let-trumps-immigrant-family-separation-policy-define-us/691513002/;Central African Republic;7.0;21.0;0.0;neutral
"refugee camp is not,"" Salvini wrote on Facebook on Monday.";https://www.aljazeera.com/news/2018/06/msf-urges-eu-states-disembarkation-aquarius-180612052515612.html;Tunisia;34.0;9.0;0.0;neutral
migrants are seven pregnant women, 11 young children and 123 unaccompanied minors.;http://voiceofvienna.org/2018/06/13/macron-scolds-italy-over-bar-on-migrants/;Germany;51.0;9.0;0.217;positive
migrants Spain is prepared to take in from Libya as the summer migrant season now begins to kick off in earnest.;https://blogs.spectator.co.uk/2018/06/matteo-salvinis-decision-to-turn-away-a-migrant-rescue-ship-is-an-historic-moment/;Spain;40.0;-4.0;0.0;neutral
refugees not to return;https://www.middle-east-online.com/en/beirut-unhcr-spat-over-residency-permits;Switzerland;47.0;8.0;0.0;neutral
refugees issue is their return to Syria.;https://www.lbcgroup.tv/news/lebanon-news/384097/pm-designate-hariri-final-solution-for-refugees-cr/en;Syria;35.0;38.0;0.0;neutral
migrants are rescued by SOS Mediterranee organisation in the Mediterranean Sea;https://www.msn.com/en-us/news/world/italy-prepares-spanish-migrant-convoy-faces-french-criticism/ar-AAywJll;Malta;35.83;14.58;0.0;neutral
refugees are employed today, with the greatest success in finding jobs enjoyed by refugees from Pakistan (40 %), followed by those from Nigeria and Iran.;http://www.romea.cz/en/news/world/germany-is-coping-three-years-after-the-immigration-wave-25-of-refugees-have-jobs;Pakistan;30.0;70.0;0.6;positive
refugees is language.;http://www.eastlondonlines.co.uk/2018/06/lewisham-refugee-charity-receives-queens-award-for-voluntary-service/;Afghanistan;33.0;65.0;0.0;neutral
