sentence;url;place;lat;lon;sentiment_score;sentiment
migrants are treated fairly, with the dignity and respect they deserve, and in a way consistent with how we would expect to be treated.;http://www.indiannewslink.co.nz/x-raying-young-migrants-violates-law-and-science/;United States;38.0;-97.0;0.475;positive
refugees onboard are pregnant;http://www.dw.com/en/migrant-rescue-boat-waits-to-dock-after-italy-threatens-to-close-ports/a-44150793;Italy;42.83;12.83;0.333;positive
migrant crisis is already stirring a political backlash.;http://news.trust.org/item/20180608111245-6pnfs;Iraq;33.0;44.0;0.0;neutral
refugee story is not real;https://hoax-alert.leadstories.com/3469481-fake-news-breaking-president-trump-expels-438-wakandan-refugees-liberals-going-crazy.html;United States;38.0;-97.0;-0.1;negative
"refugees is a welcome move, but PoK displaced persons (DPs) never expected such an intensity of disparity by none other than the home minister,"" SOS International chairman Rajiv Chuni said.";https://www.firstpost.com/india/rajnath-singh-promoting-disparity-among-communities-says-pok-body-accuses-him-of-depriving-displaced-kashmiris-of-rights-4504043.html;India;20.0;77.0;0.145;positive
migrants are on board the Aquarius after they were rescued at sea;https://www.msn.com/en-nz/news/world/italy-shuts-ports-to-629-rescued-migrants/ar-AAytEaV;Italy;42.83;12.83;0.0;neutral
migrants are detained, they are sent to other facilities run by the Department of Health and Human Services' Office of Refugee Resettlement.;http://www.reflector.com/Op-Ed/2018/06/10/TRUMP-S-TREATMENT-OF-MIGRANT-CHILDREN-IS-WRONG.html;Mexico;23.0;-102.0;-0.062;negative
refugees is only one task facing Jordan.;http://www.arabnews.com/node/1319106;Jordan;31.0;36.0;0.0;neutral
refugees are not represented in the repatriation process even though they have the right to know about the contents of the agreement, as it relates to their: repatriation;https://www.dhakatribune.com/world/2018/06/10/rohingya-organizations-int-l-communities-in-dark-over-recent-mou;Germany;51.0;9.0;0.286;positive
refugees are kept waiting in situations that can potentially encourage them to turn to crime.;http://www.dw.com/en/german-girls-murder-by-refugee-highlights-asylum-system-flaws/a-44148561;Germany;51.0;9.0;0.0;neutral
migrants are now charged in federal criminal court with illegally entering the country, a misdemeanour, before their cases proceed to administrative immigration court.;http://www.scmp.com/news/world/united-states-canada/article/2150137/suicide-migrant-who-separated-his-wife-and-child;Mexico;23.0;-102.0;-0.45;negative
migrants which is stranded in the Mediterranean as the two countries refuse to open up their ports.;http://www.digitaljournal.com/news/world/malta-can-t-look-the-other-way-on-migrants-italy-s-salvini/article/524339;Malta;35.83;14.58;0.0;neutral
refugee repatriation is an open question.;https://www.thedailystar.net/opinion/black-white-grey/myanmar-changing-its-tune-1589266;Myanmar;22.0;98.0;0.0;neutral
refugees want is good education,”Mary told CGTN on the sidelines of the event.;https://africa.cgtn.com/first-ever-tedx-event-at-refugee-camp-held-in-kenya/;Poland;52.0;20.0;0.7;positive
refugee population is already tense.;https://www.theguardian.com/australia-news/2018/jun/11/dying-refugee-on-nauru-barred-from-coming-to-australia-for-palliative-care;Nauru;-0.53;166.92;-0.333;negative
Refugees is embroiled in a scandal amid accusations of the mishandling of asylum applications and corruption.;https://www.yahoo.com/news/iraqi-migrant-accused-raping-killing-134039944.html;Iraq;33.0;44.0;0.0;neutral
refugees did not come to Pakistan for the sake of houses, shops, lands, factories or to build up their own properties.;https://www.dawn.com/news/1413235/from-the-past-pages-of-dawn-1968-fifty-years-ago-evacuee-property-claims;Pakistan;30.0;70.0;0.6;positive
Refugee Agency;http://www.unhcr.org/en-us/news/briefing/2018/6/5b168bd34/unhcr-saddened-heavy-loss-life-boat-sinks-tunisia.html;United States;38.0;-97.0;0.0;neutral
refugees are able to return.;https://www.alaraby.co.uk/english/news/2018/6/10/myanmar-meets-to-establish-independent-probe-into-rohingya-massacres;Bangladesh;24.0;90.0;0.5;positive
refugee crisis is part of the reason that U.S. immigrants look toward Canada for relief from the U.S. crackdown on illegal immigrants.;http://m.digitaljournal.com/news/world/canada-warns-immigrants-in-the-us-about-fleeing-to-the-north/article/524293;Canada;60.0;-95.0;-0.5;negative
migrants is unworkable and risks fomenting racism and politicising a humanitarian issue.;http://updatednews.com/2018/06/10/italy-shuts-ports-to-629-rescued-migrants/;Malta;35.83;14.58;0.0;neutral
refugee camp] is very useful.;http://www.heraldscotland.com/news/16280788.__39_They_chopped_him_with_a_machete_and_burned_him_alive__39__-_Rohingya_refugees_reveal_horrors_of_Myanmar_violence/;Myanmar;22.0;98.0;0.39;positive
refugees are being treated by the Australian Government.;https://www.spectator.com.au/2018/06/why-we-should-celebrate-australias-refugee-policy/;Vietnam;16.0;106.0;0.0;neutral
refugees are now left to face new risks in these European countries;https://euromedmonitor.org/en/article/2425/Euro-Med-concerned-about-plans-to-deport-half-a-million-migrants-in-Italy--Hungary-and-Austria;Italy;42.83;12.83;0.045;positive
