sentence;url;place;lat;lon;sentiment_score;sentiment
refugees do not desire to go back to Syria because the government is the reason why they left for Lebanon.;https://www.almasdarnews.com/article/geagea-says-no-to-normalizing-relations-with-syrian-govt-slams-hezbollah/;Lebanon;33.83;35.83;0.0;neutral
refugees are obliged to work for one fourth the minimum wage rate.;http://sacw.net/article13780.html;British Indian Ocean Territory;-6.0;71.5;0.0;neutral
refugees are professionals such as translators, engineers, and political scientists.;https://www.sbsun.com/2018/06/08/foundation-spotlight-redlands-based-program-buys-used-cars-for-refugees/;Afghanistan;33.0;65.0;0.0;neutral
migrant situation is setting Europe up for civil unrest.;http://www.cogwriter.com/news/prophecy/austria-closing-mosques/;Israel;31.5;34.75;0.0;neutral
migrants are “all right”.;http://www.tribuneindia.com/news/spectrum/the-race-against-colour/601600.html;Australia;-27.0;133.0;0.286;positive
"refugees are coming their way, but frankly most of them are in countries like Kenya and yet they're invisible,"" she told Al Jazeera.";https://www.aljazeera.com/news/2018/06/kenya-hosts-tedx-event-refugee-camp-180609165525409.html;Kenya;1.0;38.0;0.5;positive
"refugees is a welcome move, but PoK displaced persons (DPs) never expected such an intensity of disparity by none other than the home minister,"" SOS International chairman Rajiv Chuni said.";https://www.indiatoday.in/pti-feed/story/rajnath-promoting-disparity-among-communities-pok-body-1256343-2018-06-09;India;20.0;77.0;0.145;positive
refugee is not participating in the violence in Afghanistan.;https://www.voanews.com/a/taliban-limited-cease-fire/4431503.html;Afghanistan;33.0;65.0;0.0;neutral
migrants are held, tortured, and killed, according to the United Nations.;http://allafrica.com/stories/201806090099.html;Germany;51.0;9.0;-0.2;negative
migrants are the backbone of the industry but that their contributions are marginalized and ignored.;https://www.kqed.org/bayareabites/128831/anthony-bourdain-has-died-at-61-cnn-says;United States;38.0;-97.0;0.0;neutral
migrant children are overblown.;https://www.mysanantonio.com/opinion/commentary/article/Cause-to-tone-down-the-border-hysteria-12979818.php;United States;38.0;-97.0;0.0;neutral
Refugees are given healthcare and education throughout the country.;http://www.thejournal.ie/readme/coveney-zaatari-refugee-4061699-Jun2018/;Ireland;53.0;-8.0;0.0;neutral
refugees do not have the right to choose the country to which to apply for asylum – they are compelled to ask for asylum in the State where they enter Europe.;http://www.lavocedinewyork.com/en/mediterranean/2018/06/08/the-reform-of-dublin-iii-the-cul-de-sac-of-the-european-migration-policy/;Italy;42.83;12.83;0.286;positive
refugees there are from South Sudan.;https://www.the-star.co.ke/news/2018/06/09/kenya-to-host-worlds-first-tedx-event-at-refugee-camp_c1770391;South Sudan;15.0;30.0;0.0;neutral
migrants is a tragic reminder of the fixed poles of a twisting debate.;https://thearabweekly.com/capsized-tunisian-boat-not-just-tragedy-template;Tunisia;34.0;9.0;-0.325;negative
migrants are a rapidly growing demographic representing a diverse population, encompassing all of the world’s cultures.;https://www.postcrescent.com/story/sponsor-story/ymca-fox-cities/2018/06/08/ymca-fox-cities-celebrate-immigrant-heritage-month/670478002/;China;35.0;105.0;0.0;neutral
refugees are some sort of danger, or threat to national security, or are unwelcome in our streets, I have one very clear message: That kind of thinking is as un-American as it is un-Christian.';http://www.myanmarnews.net/news/257447541/immigration-news-recap-june-3-9;Myanmar;22.0;98.0;0.365;positive
asylum seekers are trapped in Greece after European countries started closing their borders one by one in the face of the rising refugee influx.;https://www.dailysabah.com/diplomacy/2018/06/09/greece-may-face-new-refugee-influx-with-ankara-halting-migrant-deal;Greece;39.0;22.0;-0.1;negative
migrants were not always as well documented as those of their Protestant neighbors.;https://www.burlingtonfreepress.com/story/news/2018/06/09/history-space-franco-american-roots-run-deep/35878295/;French Southern Territories;-43.0;67.0;0.0;neutral
refugee deal is this: UN agencies — UNDP;http://muslimnews.co.uk/news/south-east-asia/myanmar-experts-criticize-new-un-myanmar-deal-rohingya-muslims/;Bangladesh;24.0;90.0;0.0;neutral
refugees is one of the pillars of the NGO;https://en.shafaqna.com/ramadans-spirit-of-generosity-throughout-lebanon/;Malta;35.83;14.58;0.0;neutral
migrants is a threat to Europe’s unity;http://www.arabnews.com/node/1318566;Germany;51.0;9.0;0.0;neutral
migrant crisis is already stirring a political backlash.;http://voiceofvienna.org/2018/06/10/iraqi-refugee-held-for-murder-of-german-teenager/;Germany;51.0;9.0;0.0;neutral
Refugees are ending up homeless within days of being granted asylum, claims a new report.;https://metro.co.uk/2018/06/09/refugees-end-homeless-just-days-granted-asylum-7618322/;United Kingdom;54.0;-2.0;0.136;positive
migrants are detained, but remained adamant that unlawful border crossers must be federally prosecuted.;http://pittsburgh.cbslocal.com/2018/06/09/jeff-sessions-argues-its-necessary-to-separate-children-from-parents-when-detained-at-border/;United States;38.0;-97.0;0.1;positive
refugees is complicated by chronic stress of migration, lack of resources, and difficulty navigating the complicated U.S. medical system.;https://www.pbs.org/newshour/nation/syrian-refugees-in-america-the-forgotten-psychological-wounds-of-the-stress-of-migration;Iraq;33.0;44.0;-0.333;negative
asylum seekers who are fleeing persecution and torture.';https://www.bignewsnetwork.com/news/257451445/jailing-immigrants-un-american-and-inhumane-say-democrats;Mexico;23.0;-102.0;0.0;neutral
migrants are pictured in front of the National Reception Center For Asylum Seekers in Tirana, Albania June 6, 2018.;https://uk.news.yahoo.com/migrant-numbers-leap-balkan-route-114816255.html;Albania;41.0;20.0;-0.1;negative
migrant stance is by now a matter of record, as is its horrific and criminal treatment of migrants.;http://www.wsws.org/en/articles/2018/06/09/immi-j09.html;United States;38.0;-97.0;-0.7;negative
"refugees is a welcome move, but displaced persons (DPs) never expected such an intensity of disparity by none other than the home minister,"" said.";https://www.business-standard.com/article/pti-stories/rajnath-promoting-disparity-among-communities-pok-body-118060900934_1.html;India;20.0;77.0;0.181;positive
migrants are prosecuted every day for crossing the border illegally in the McAllen federal court and public defenders say it’s overwhelming their office.;https://www.houstonchronicle.com/news/houston-texas/texas/article/New-zero-tolerance-policy-overwhelms-South-12981190.php;United States;38.0;-97.0;0.0;neutral
migrants in is bound to comply with this guidance.;https://theslot.jezebel.com/this-report-is-a-terrifying-reminder-of-the-conditions-1826646925;United States;38.0;-97.0;0.0;neutral
migrants are deported to Tijuana every day.;http://www.kcrw.com/news-culture/shows/press-play-with-madeleine-brand/the-influence-of-mister-rogers;Mexico;23.0;-102.0;0.0;neutral
refugee children are in peril.;https://www.belfasttelegraph.co.uk/news/uk/former-un-ambassador-issues-call-over-rohingya-crisis-36992423.html;Myanmar;22.0;98.0;0.0;neutral
migrants are wholesome, hard-working citizens who have no truck with malign and illegal behavior.;http://www.filmjournal.com/praise-scarface-both-them;Italy;42.83;12.83;-0.5;negative
refugees are living in makeshift camps in Teknaf [an upazila in southern Bangladesh], there is a high chance that they may encroach on land and take over other assets of the locals.”;https://www.dhakatribune.com/world/south-asia/2018/06/09/rohingya-crisis-speakers-urge-global-community-to-mount-pressure-on-myanmar;Bangladesh;24.0;90.0;0.012;positive
Refugees is a nice step and S. O. S. International welcomes it but PoK DPs have never expected such intensity of disparity by none other than Home Minister of our country as he has leveled state subjects with non state subjects;http://www.scoopnews.in/det.aspx?q=78833%20class=;India;20.0;77.0;0.105;positive
refugees are the responsibility of the country where they first land.;https://gulfnews.com/opinion/thinkers/europe-must-desist-from-punishing-italy-1.2234115;Italy;42.83;12.83;0.25;positive
"migrants is so bad that, the Miami Canadian consulate ""will have a new full-time officer whose responsibilities will include outreach to communities most likely to try to illegally enter Canada.""";https://townhall.com/tipsheet/timothymeads/2018/06/08/hey-liberals-is-canada-racist-trudeaus-government-tells-illegal-aliens-dont-n2488947;Canada;60.0;-95.0;-0.113;negative
migrants are welcome here, were shouted to the jail throughout the one hour long program.;http://www.localdvm.com/news/i-270/community-members-hold-vigil-for-ice-detainee/1227712582;Central African Republic;7.0;21.0;0.217;positive
asylum seekers is no solution, while potentially violating binding EU rules and being just plain cruel.;https://www.opendemocracy.net/can-europe-make-it/judith-sunderland/italy-s-dangerous-direction-on-migration;Germany;51.0;9.0;-0.405;negative
"asylum seekers who are fleeing persecution and torture.""";https://www.voanews.com/a/democrats-blast-housing-of-detained-immigrants-in-federal-prisons/4431461.html;Mexico;23.0;-102.0;0.0;neutral
