sentence;url;place;lat;lon;sentiment_score;sentiment
migrants and not covered by Italy’s ban on charity ships was permitted to dock on Tuesday in Pozzallo on the Italian island of Sicily.;https://gulfnews.com/news/europe/germany/before-crisis-coalition-talks-merkel-seeks-eu-help-on-migrants-1.2242719;Italy;42.83;12.83;0.0;neutral
"migrants who are on board Lifeline in the hope that other European countries do the same,"" he said.";https://www.msn.com/en-us/news/world/france-says-malta-may-let-migrant-rescue-ship-dock/ar-AAzaZhj;Italy;42.83;12.83;-0.042;negative
refugee children are getting education through a second-shift class programme.;https://www.unmultimedia.org/avlibrary/asset/2186/2186075/;Lebanon;33.83;35.83;0.0;neutral
migrants are illegal immigrants who, in some cases, literally showed up yesterday.;http://www.sunjournal.com/enforcement-not-separation-is-the-issue/;United States;38.0;-97.0;-0.5;negative
refugee claimants are entitled to charter rights and a fair hearing — is a regarded as a model around the world.;http://www.cbc.ca/news/politics/asylum-seekers-report-agency-1.4722895;Canada;60.0;-95.0;0.7;positive
refugees is one part of a wider humanitarian mission to back open societies around the globe.;https://www.swissinfo.ch/eng/reuters/soros-university-says-it-plans-stay-in-hungary/44218022;United States;38.0;-97.0;0.0;neutral
migrants who are on board the Lifeline”, said Conte.;https://guardian.ng/news/stranded-migrant-rescue-ship-to-dock-in-malta/;Germany;51.0;9.0;0.0;neutral
asylum seekers is only part of a long-term solution.;http://www.tricitynews.com/toronto-mayor-asks-for-help-with-refugees-and-asylum-seekers-in-shelter-system-1.23348511;Canada;60.0;-95.0;0.0;neutral
migrant kids are being forcibly medicated, according to lawyers for children who allege they're being detained for crossing the U.S. border without any court oversight.;https://www.newsmax.com/thewire/immigrant-kids-forcibly-medicated/2018/06/26/id/868295/;United States;38.0;-97.0;0.5;positive
"migrants who are onboard the Lifeline.""";https://www.expatica.com/pt/news/country-news/Europe-migrants_1944612.html;Germany;51.0;9.0;0.0;neutral
migrants are being told they can sign orders to be removed from the U.S. quickly and will be reunited with their children before they are deported.;http://www.texasstandard.org/stories/long-before-trumps-zero-tolerance-policy-there-was-another-tactic-to-remove-immigrants/;United States;38.0;-97.0;0.333;positive
migrants are less likely to commit crimes than “native born,” have added $63 billion to the US economy over a 10-year period, and aren’t we constantly told that unemployment is at record lows?;https://theislandnow.com/blog-112/viewpoint-trump-sees-abuse-of-immigrant-children-as-winning-political-strategy/;United States;38.0;-97.0;-0.056;negative
"migrant kids are going to be put into the same discriminatory system that discriminates against a Latino child because their relatives happen to be located south of the border,"" Villasana said.";http://www.weyburnreview.com/migrant-kids-could-end-up-in-already-strained-foster-system-1.23348474;Canada;60.0;-95.0;0.0;neutral
migrants are detained by U.S. Customs and Border Protection, a branch of DHS.;https://www.yahoo.com/news/over-2-000-detained-children-220942586.html;United States;38.0;-97.0;0.0;neutral
migrants are bought and sold for as little as $400.;https://www.yaktrinews.com/news/world-news/migrants-leave-cargo-ship-in-italy-ngo-vessel-still-stranded/758941870;Malta;35.83;14.58;-0.188;negative
refugee claimants are currently being supported by the City of Toronto's emergency shelter system, according to Mayor John Tory.;https://www.blogto.com/city/2018/06/toronto-cant-handle-any-more-us-refugee-claimants/;Canada;60.0;-95.0;0.0;neutral
migrants who are on board Lifeline in the hope that other European countries do the same,” he said.;http://www.arabnews.com/node/1328526/world;Germany;51.0;9.0;-0.042;negative
refugees who are descendants of the Bedouin tribes to whom they have given asylum.;https://www.sott.net/article/389244-Thierry-Meyssan-The-Trump-Kushner-peace-plan-is-not-what-you-think;Egypt;27.0;30.0;0.0;neutral
refugees are not economic migrants but are in fear of their lives, with many having lost close relatives.;http://www.denbighshirefreepress.co.uk/news/16315242.Refugees_shown_support_by_Ruthin_community/;United Kingdom;54.0;-2.0;0.2;positive
"migrants who are on board the Lifeline"", said Conte.";https://www.thelocal.it/20180626/migrant-rescue-ship-lifeline-to-go-to-malta-italy-pm;Italy;42.83;12.83;0.0;neutral
refugee status is.;https://www.theglobeandmail.com/canada/article-tory-warns-torontos-shelter-system-cannot-accommodate-new-asylum/;Canada;60.0;-95.0;0.0;neutral
refugees themselves are attending UNHCR’s Annual Tripartite Consultations on Resettlement (ATCR) in Geneva this week, which is the principle forum on resettlement issues globally.;http://www.ekklesia.co.uk/node/26185;Switzerland;47.0;8.0;0.0;neutral
migrants who are onboard the Lifeline.”;https://news.mb.com.ph/2018/06/26/malta-to-accept-stranded-migrant-ship-if-eu-states-help/;Germany;51.0;9.0;0.0;neutral
refugee dossier is exacerbating the economic crisis, Lebanon's economy cannot stand the presence of two million people besides the Lebanese;http://nna-leb.gov.lb/en/show-news/92627/Bassil-We-seek-law-implementation-not-Syrians-39-coercive-deportation;Lebanon;33.83;35.83;0.2;positive
migrants are first stopped by Customs and Border Protection.;http://www.readingeagle.com/news/article/authorities-abandon-zero-tolerance-for-immigrant-families;United States;38.0;-97.0;0.25;positive
Refugee Resettlement is responding to the allegations;http://mynorthwest.com/1030446/house-dems-demand-answers-on-migrant-teen-abuse-allegations/;Australia;-27.0;133.0;0.0;neutral
refugees are counting on us to relieve their suffering and to help them to build a better future.;https://www.albawaba.com/news/reference-unrwas-fiscal-crisis-guterres-says-world-must-not-abandon-refugees-1150272;Israel;31.5;34.75;0.25;positive
refugees was not enough.;https://newrepublic.com/article/148882/no-shelter-africans-asylum-safe-harbor-israel;Israel;31.5;34.75;0.0;neutral
migrants are deported from the detention centers in the US in handcuffs and put on planes.;http://www.dw.com/en/trump-administration-backs-off-zero-tolerance-while-insisting-it-continues/a-44395942;Mexico;23.0;-102.0;0.0;neutral
migrant children is close to its 360-person capacity.;http://www.kolotv.com/content/news/Politician-cant-meet-with-detainees-due-to-pox-outbreak-486456881.html;United States;38.0;-97.0;0.0;neutral
refugees who are enrolled in media school, training in film and music production as part of a partnership with Middlesex University.;https://www.news.com.au/entertainment/celebrity-life/royals/prince-william-visits-jordan-ruins-where-wife-kate-played-as-a-kid/news-story/b12761dc93c4c97c6f4a1255f1a70375;Australia;-27.0;133.0;0.0;neutral
refugees is to scapegoat them.;https://www.cbc.ca/news/canada/toronto/mayor-john-tory-refugee-letter-toronto-mps-1.4722037;Canada;60.0;-95.0;0.0;neutral
migrant kids are going to be put into the same discriminatory system that discriminates against a Latino child because their relatives happen to be located south of the border,” Villasana said.;https://www.seattletimes.com/nation-world/apxmigrant-kids-could-end-up-in-already-strained-foster-system/;Canada;60.0;-95.0;0.0;neutral
migrant children are housed in a temporary facility.;http://www.wmfe.org/call-a-1-800-number-and-wait-migrant-parents-search-for-their-children/88428;United States;38.0;-97.0;0.0;neutral
"migrants are welcome here.""";https://www.12news.com/article/news/nation-now/stephen-millers-dc-home-a-target-of-immigration-policy-protest/465-fc7c25fd-f1fd-45aa-b4c8-62071bf4dbf2;Mexico;23.0;-102.0;0.8;positive
migrants are never dangerous, she says.;https://www.aol.com/article/news/2018/06/26/its-heartbreaking-a-texas-landowner-who-sees-immigrants-cross-through-her-property-regularly-says-shes-horrified-by-trumps-border-policies/23468415/;United States;38.0;-97.0;0.3;positive
refugee policies are generally regarded as far more restrictive than those of Uganda.;https://www.msn.com/en-gb/news/world/what-europe-could-learn-from-the-way-africa-treats-refugees/ar-AAzc6Rl;Ethiopia;8.0;38.0;0.217;positive
refugees are being forced by Algerian security forces into the Sahara without food or water and, in many cases, after being robbed of their money and cellphones.;https://countercurrents.org/2018/06/26/thousands-of-refugees-forced-onto-death-march-into-sahara-desert/;Niger;16.0;8.0;0.1;positive
migrants are not entitled to public defenders at their hearings, they rely on limited pro bono legal services.;https://www.huffingtonpost.com/entry/children-young-as-five-immigration-court-alone_us_5b319471e4b0b745f1772cf7;United States;38.0;-97.0;0.043;positive
migrants are coming to the U.S.-Mexico border.;http://www.kkfi.org/program-episodes/faith-families-border/;Honduras;15.0;-86.5;0.0;neutral
migrant parents not facing US prosecution for now;http://www.thehansindia.com/posts/index/International/2018-06-26/Illegal-immigrant-parents-not-facing-US-prosecution-for-now/392580;Mexico;23.0;-102.0;0.0;neutral
migrants are also linked to greater invention and innovation in the U.S.;http://www.kswo.com/story/38510612/oneunited-bank-supports-immigrants-and-launches-justice-card;United States;38.0;-97.0;0.5;positive
refugees not for their own good but for what he claims is ours.;https://www.australianherald.com/news/257556219/trump-gives-in-to-compassion-but-not-dutton;United States;38.0;-97.0;0.65;positive
"migrants are ""stranded"" aboard two boats in the Mediterranean Sea because Italy and Malta have refused to let the boats dock.";https://www.msn.com/en-us/news/politics/like-the-us-europe-is-warring-with-itself-over-migration/ar-AAzcxCw;Italy;42.83;12.83;0.0;neutral
migrants are distributed among the four countries.;http://uploads.maltatoday.com.mt/news/national/87832/lifeline_standoff_malta_in_diplomatic_efforts_to_avoid_humanitarian_crisis_on_migrant_ship_;Italy;42.83;12.83;0.0;neutral
refugees are willing to work at any job for minuscule wages, which of course causes increased tensions between Jordanians and Syrians.;https://en.mida.org.il/2018/06/26/relationship-crisis-russia-and-iran-at-a-crossroads/;Jordan;31.0;36.0;0.25;positive
migrant families are released from detention at a bus depot in McAllen, Texas, U.S., June 25, 2018.;https://in.reuters.com/article/usa-immigration/trump-democratic-congresswoman-clash-as-tempers-rise-on-immigration-idINKBN1JL1I1;United States;38.0;-97.0;0.0;neutral
refugees are registered in Jordan, but Amman says the actual number is twice as high.;http://eaworldview.com/2018/06/syria-daily-jordan-and-us-accepting-pro-assad-offensive-in-south/;Jordan;31.0;36.0;0.08;positive
refugee advocates are calling on the federal government to ditch or suspend the agreement.;https://www.ucobserver.org/justice/2018/06/what-is-safe-third-country-agreement/;Mexico;23.0;-102.0;0.0;neutral
asylum seekers who are leaving because of persecution;https://thenevadaindependent.com/article/rosen-visits-texas-tent-city-for-migrant-youth-i-dont-think-its-a-viable-solution;United States;38.0;-97.0;0.0;neutral
migrants is heading for Malta after Italy agreed to take in some of the passengers, ending Europe’s second impasse this month over people rescued off Libya’s coast by humanitarian groups.;http://www.itv.com/news/2018-06-26/rescue-boat-heads-for-malta-after-italy-agrees-to-take-in-some-migrants/;Italy;42.83;12.83;0.0;neutral
migrants who are currently stranded on board the MV Lifeline 25 miles off Malta.;http://www.independent.com.mt/articles/2018-06-26/local-news/Rescue-ship-Lifeline-might-be-allowed-into-Malta-after-all-6736192467;Malta;35.83;14.58;0.0;neutral
migrants are taking advantage of the policies to falsely claim asylum with the expectation that they will be released and be able to disappear into the system.;https://www.mediamatters.org/blog/2018/06/26/big-problem-term-catch-and-release/220545;United States;38.0;-97.0;0.05;positive
asylum seekers who are told “to come back later” at the southern border’s legal ports of entry.;https://www.sfchronicle.com/opinion/openforum/article/In-dehumanizing-immigrants-we-dehumanize-13025311.php;United States;38.0;-97.0;0.05;positive
migrants who are plucked from waters each month, mostly off the Libyan coast.;http://www.businessghana.com/site/news/politics/167528/Italy-proposes-African-migrant-centers-to-halt-immigrant-tide;Germany;51.0;9.0;0.5;positive
asylum seekers are excluded from healthcare other than emergency and chronic care, and maternal care at primary level,” Stevenson added.;https://www.dailymaverick.co.za/article/2018-06-26-massive-changes-proposed-to-private-medical-schemes/;United States;38.0;-97.0;0.138;positive
asylum seeker is ever finite, vulnerable to mutability and abridgment.;https://countercurrents.org/2018/06/26/the-next-step-the-campaign-for-julian-assange/;Germany;51.0;9.0;-0.5;negative
migrants is stuck in the Mediterranean.;https://uk.news.yahoo.com/italy-apos-salvini-suggests-migrant-130227836.html;Germany;51.0;9.0;0.0;neutral
asylum seekers are facing months or years waiting for Canada’s decision.;https://globalnews.ca/news/4296885/man-sheltered-edward-snowden-canada-asylum/;Canada;60.0;-95.0;0.0;neutral
migrants are human beings.;https://upriseri.com/news/immigration/2018-06-25-ri-ipl-oped/;Hungary;47.0;20.0;0.0;neutral
migrant parents are no longer being prosecuted under the new guidelines McAleenan said he is working on a plan to resume prosecutions.;https://www.thestar.com/news/canada/2018/06/25/us-border-enforcement-abandons-zero-tolerance-policy-toward-immigrant-families.html;United States;38.0;-97.0;0.136;positive
refugees are, then you can manage law and order and security issues better.;http://www.humanresourcesonline.net/calls-to-prepare-workers-over-60-for-fourth-ir-in-malaysia/;Malaysia;2.5;112.5;0.5;positive
refugees are too vital to falter, in a bid to mobilize funding for the agency that faces a 250-million-U.S.-dollar gap.;http://www.xinhuanet.com/english/2018-06/26/c_137280851.htm;Qatar;25.5;51.25;0.1;positive
refugee trail are cataloged in detail by NPR, including criminal gangs preying on migrants, who face “sexual assault, theft, and kidnapping” as regular occurrences on the trail northward.;http://www.breitbart.com/national-security/2018/06/25/refugees-central-america-violence-pour-mexico/;Mexico;23.0;-102.0;0.033;positive
migrants are first stopped by Customs and Border Patrol;http://www.wmal.com/2018/06/25/demonstrators-block-reno-road-to-protest-immigration-policy/;United States;38.0;-97.0;0.25;positive
refugees are selling their kidneys to get the money for a passage to Australia or Europe.;https://www.cairnspost.com.au/rendezview/blood-money-how-our-low-rate-of-organ-donations-is-driving-people-to-risk-their-lives-on-the-black-market/news-story/c55c1575f1b211f201d078a885808b60?nk=a472c784b2bc3376c9506193126ba0b4-1530029894;Australia;-27.0;133.0;0.0;neutral
"refugees do not see a solution to their plight on the horizon,"" he said at a briefing before the conference.";https://www.news24.com/World/News/un-seeks-new-funding-pledges-for-palestinian-refugees-20180626;Israel;31.5;34.75;0.0;neutral
migrants who are deported this way don’t get a chance to appeal for asylum or make their case before a judge.;https://www.mediaite.com/tv/sarah-sanders-just-because-you-arent-seeing-a-judge-doesnt-mean-you-arent-getting-due-process/;United States;38.0;-97.0;0.0;neutral
asylum seekers not eligible for student finance, and workshops advising on skills needed at higher education level.;https://www.theguardian.com/education/2018/jun/26/refugees-lose-friends-money-home-only-knowledge-lasts-universities-courses;Hungary;47.0;20.0;0.25;positive
Refugees are again fleeing the towns.;https://www.independent.co.uk/voices/syria-assad-regime-us-support-syria-rebels-israel-golan-heights-a8417716.html;Russia;60.0;100.0;0.0;neutral
Refugee Convention is the key legal document that forms the basis of our work.;http://www.unhcr.org/en-us/1951-refugee-convention.html;Switzerland;47.0;8.0;0.1;positive
migrants are coming into the United States to improve their lives and work hard, she added.;https://sputniknews.com/us/201806261065775555-immigrants-usa-lost-communication-kids/;United States;38.0;-97.0;-0.292;negative
refugees are at the border post.;https://www.dailymaverick.co.za/article/2018-06-26-sa-legislation-on-migrants-takes-wrong-path/;South Africa;-29.0;24.0;0.0;neutral
migrants aboard, is stuck in international waters in the Mediterranean.;https://www.telesurtv.net/english/news/Italys-Far-right-Govt-Pledges-for-Migrant-Camps-in-Africa-20180625-0020.html;Italy;42.83;12.83;0.0;neutral
refugee status are changed to protect them.;http://j-source.ca/article/new-media-outlet-challenging-mainstream-refugee-coverage/;France;46.0;2.0;0.0;neutral
migrants are exposed to torture, slavery and detention.;https://barbadostoday.bb/2018/06/25/world-european-mps-spend-night-on-migrant-ship-in-desperate-bid-to-secure-dock/;Malta;35.83;14.58;0.0;neutral
migrants are processed in the state in which they arrive—something that has recently placed a lopsided burden on countries like Italy;https://qz.com/1314745/immigration-in-germany-angela-merkel-struggles-to-convince-the-eu-to-follow-her-lead/;Italy;42.83;12.83;0.0;neutral
Migrants are pictured on the German rescue ship Lifeline off Malta yesterday;http://www.dailymail.co.uk/news/article-5886203/Italy-IGNORE-migrant-SOS-calls-Mediterranean-says-hardline-interior-minister.html;Malta;35.83;14.58;0.0;neutral
"refugees is shared by all.""";http://www.refworld.org/docid/5b3232804.html;Greece;39.0;22.0;0.0;neutral
refugees are stranded in camps in Greece.;https://wrp.org.uk/news/14449;Greece;39.0;22.0;0.0;neutral
migrants are peaceful, law-abiding and unreceptive to the type of extremist politics that have plagued Europe.;http://www.freepressjournal.in/editorspick/india-is-no-longer-on-uk-fast-track/1303999;Japan;36.0;138.0;0.25;positive
migrants are a threat to Europe's borders and to free movement in the EU.;https://sputniknews.com/radio_loud_and_clear/201806261065772661-erdogan-tightens-grip-in-turkey-after-election-victory/;France;46.0;2.0;0.4;positive
refugees are registered with the UNHCR in Jordan, but the government estimates twice that number are in the country and supporting the displaced population is challenging.;http://en.ammonnews.net/article.aspx?ArticleNo=38312;Jordan;31.0;36.0;0.375;positive
refugees are escaping death, escaping terror.;https://sputniknews.com/us/201806261065802501-refugees-life-deat-us/;United States;38.0;-97.0;0.0;neutral
migrant children are being housed in Pennsylvania, including the Pittsburgh area, Shapiro's office said.;https://www.pennlive.com/news/2018/06/pennsylvania_joins_other_state.html;United States;38.0;-97.0;0.0;neutral
migrants are fleeing violence and persecution in their native countries.;https://www.usatoday.com/story/news/nation/2018/06/26/zero-tolerance-immigration-policy-incredibly-dumb-tent-city-chief/733625002/;United States;38.0;-97.0;0.0;neutral
migrants are held in a 77,000-square-foot facility that has tripled in sized in the past year, mostly with Central Americans, and now houses 1,100 people.;http://www.dailymail.co.uk/news/article-5886485/Border-patrol-catches-smuggler-bringing-illegal-immigrants-Rio-Grande.html;Mexico;23.0;-102.0;0.083;positive
migrants are treated by the U.S. legal system, for example, may help those who reach the U.S., but it won’t be of much help to migrants as a group.;https://www.bloomberg.com/view/articles/2018-06-26/immigration-policy-is-hard-even-if-you-re-not-trump;Mexico;23.0;-102.0;0.2;positive
migrant families are leaving everything familiar behind and seeking asylum.;https://www.counterpunch.org/2018/06/26/separation-and-killing-of-children/;Honduras;15.0;-86.5;-0.013;negative
migrants are now just “immigrants”, and everyone caught sneaking into this country is now officially an asylum-seeker?;https://www.newhavenindependent.org/index.php/archives/entry/a_sea_of_mylar;Mexico;23.0;-102.0;0.0;neutral
refugees are given protection close to their home countries, but some refugees cannot find necessary support and protection where they are.;https://reliefweb.int/report/world/rich-and-mid-income-countries-must-welcome-more-refugees-resettlement;Norway;62.0;10.0;0.0;neutral
migrants are seeking refuge.;https://fivethirtyeight.com/features/the-u-s-border-is-just-one-of-the-places-where-central-americans-seek-refuge/;Mexico;23.0;-102.0;0.0;neutral
refugees are in camps in the harsh, isolated desert environment.;https://reliefweb.int/report/algeria/wfp-algeria-country-brief-may-2018;Saudi Arabia;25.0;45.0;-0.2;negative
"migrants are in Italian territorial waters ""and find themselves de facto deprived of their personal freedom"" in possible violation of the European Convention on Human Rights.";https://www.yahoo.com/news/latest-banksy-apparently-talking-migration-paris-085250273.html;Malta;35.83;14.58;0.0;neutral
refugees are based in Turkey, this amounts to approximately 15% of the total pre-war population of Syria.;https://reliefweb.int/report/turkey/turkey-targets-refugees-its-borders;Turkey;39.0;35.0;-0.2;negative
"migrants not to ""risk the lives of your children"" by trying to enter the US illegally.";https://www.bbc.co.uk/news/world-us-canada-44622596;United States;38.0;-97.0;-0.5;negative
refugees is not that different from just two years ago;https://www.csmonitor.com/USA/Foreign-Policy/2018/0626/Refugee-crisis-While-some-follow-US-as-it-disengages-others-lead;United States;38.0;-97.0;0.0;neutral
Refugees are seen gathered at Minawao Refugee Camp in northern Cameroon, April 18, 2016.;https://www.bignewsnetwork.com/news/257562432/concern-voiced-about-education-of-refugee-children-in-cameroon;Cameroon;6.0;12.0;0.0;neutral
migrants are welcome here in Queens.;https://qns.com/story/2018/06/26/no-hate-no-fear-immigrants-welcome-protest-woodside-trump-family-separation/;United States;38.0;-97.0;0.8;positive
migrant families are placed and keep children safe by requiring they are removed from the care of any individual that presents a danger to them.;http://www.texasgopvote.com/government/cornyn-calls-democrats-join-effort-keep-families-together-and-enforce-law-0010904;Mexico;23.0;-102.0;0.25;positive
refugees is simply the humanitarian duty to help people in desperate straits when one can do so.;https://www.vox.com/2017/6/26/15875020/trump-travel-muslim-ban-supreme-court-ruling;United States;38.0;-97.0;-0.3;negative
migrant governments is piling on unbearable pressure.;https://human-wrongs-watch.net/2018/06/26/eus-political-survival-means-ignominy-of-taking-guantanamo-option/;Afghanistan;33.0;65.0;0.0;neutral
migrant policies are “human rights abuse.” Harris told the boisterous rally;http://www.speroforum.com/a/BUTAJSWEQE27/83568-Democrat-with-presidential-aspirations-suggests-eliminating-border-control;United States;38.0;-97.0;0.0;neutral
refugee housing are displayed.;https://scroll.in/magazine/881630/when-a-pioneering-german-architect-was-bullied-by-the-media-and-parliament-into-leaving-india;India;20.0;77.0;0.0;neutral
refugee houses are ready in Willichhttps://t.co/iCBnzgedlJ pic.twitter.com/QT6sYAuPHI — Stan (@StanM3) June 22, 2018;https://infiniteunknown.net/2018/06/22/migrant-crisis-crime-june-22-2018-edition-germany-17-year-old-girl-raped-by-afghan-17-in-youth-office-in-bensheim-germany-around-15-afghans-syrians-and-eritreans-attacked-passengers-at/;Tunisia;34.0;9.0;0.2;positive
asylum seekers are fraudulent.;https://www.nj.com/opinion/index.ssf/2018/06/trumps_dictator_fantasy_plays_out_at_the_border_ed.html;Mexico;23.0;-102.0;0.0;neutral
refugees themselves are attending UNHCR's Annual Tripartite Consultations on Resettlement in Geneva this week, which is the principle forum on resettlement issues globally.;http://www.globaltimes.cn/content/1108391.shtml;Switzerland;47.0;8.0;0.0;neutral
migrant children are housed in its clapboard buildings and trailers 30…;https://www.thetimes.co.uk/edition/world/detention-centre-drugged-children-to-keep-them-quiet-6f9h5jjxp;United States;38.0;-97.0;0.0;neutral
migrants is sharply testing the bloc’s staying power.;http://www.thegardenisland.com/2018/06/26/news/pope-and-macron-meet-at-vatican-discuss-migration/;Central African Republic;7.0;21.0;-0.125;negative
migrants are fleeing to the U.S.;https://www.bizpacreview.com/2018/06/26/democrats-avoid-blowback-while-refusing-to-sign-onto-any-bill-that-fixes-broken-immigration-system-648358;United States;38.0;-97.0;0.0;neutral
migrants not be separated under any circumstances.;https://scroll.in/article/883936/assam-citizens-register-detention-centres-for-foreigners-offer-a-glimpse-of-the-looming-tragedy;Bangladesh;24.0;90.0;0.0;neutral
migrants who are already registered in other EU countries at the German border.;https://www.msn.com/en-gb/news/world/austria-conducts-anti-migrant-border-exercise-in-show-of-defiance-against-angela-merkel/ar-AAzcAhR;Ukraine;49.0;32.0;-0.062;negative
migrants not considered at risk of persecution at home.;http://www.naharnet.com/stories/en/247756-french-police-clear-dozens-of-migrants-from-paris-university;Libya;25.0;17.0;0.0;neutral
migrant children are still being held by the agency.;http://www.newsobserver.com/news/local/article213859674.html;Mexico;23.0;-102.0;0.0;neutral
refugees and are now full citizens, is the legitimate expression of the self-determination of an oppressed indigenous, Middle Eastern people.;http://jewishrefugees.blogspot.com/2018/06/stop-algeria-claiming-jewish-heritage.html;United States;38.0;-97.0;0.175;positive
migrants are on board the ship.;http://www.dailymail.co.uk/wires/ap/article-5886771/The-Latest-Malta-asking-EU-states-refugee-help.html;Germany;51.0;9.0;0.0;neutral
migrant children are being held.;http://www.dailymail.co.uk/wires/ap/article-5888079/The-Latest-Advocates-seek-reunification-parents-kids.html;United States;38.0;-97.0;0.0;neutral
"Asylum seekers are not criminals, they are not ""illegals.""";https://www.summitdaily.com/opinion/knopf-criminal-acts-against-immigrants-column/;Mexico;23.0;-102.0;0.0;neutral
refugees are living in squalid camps in neighbouring Bangladesh, and say they are too afraid to return to Myanmar though both countries have signed a repatriation deal.;https://www.aljazeera.com/news/2018/06/general-involved-rohingya-crackdown-fired-eu-sanctions-180626075100833.html;Bangladesh;24.0;90.0;-0.6;negative
Refugee Agency, is working together with the Bangladesh government to conduct a verification exercise for the identity management and documentation of Rohingya refugees who have fled Myanmar.;https://www.thedailystar.net/rohingya-crisis/joint-verification-unhcr-bangladesh-govt-rohingya-refugees-underway-1595677;Bangladesh;24.0;90.0;0.0;neutral
migrant myths is evocative and emotional, if occasionally missing some balanced reasoning (15 June).;https://www.theguardian.com/global/2018/jun/26/wekly-letters-benefits-of-vegan-diet;Mexico;23.0;-102.0;-0.1;negative
refugee flows, are significantly affecting our two countries.;http://www.hurriyetdailynews.com/european-leaders-congratulate-erdogan-on-election-win-133785;Turkey;39.0;35.0;0.375;positive
Refugees are allowed to visit Libyan reception centres;https://www.sott.net/article/389260-Italian-interior-minister-Matteo-Salvini-calls-for-migrant-reception-centres-south-of-Libya;Niger;16.0;8.0;0.0;neutral
migrant is being rightfully deported.;https://www.businessinsider.com.au/why-immigrants-have-due-process-trump-cant-deport-without-judges-2018-6;United States;38.0;-97.0;0.0;neutral
migrants are transferred from federal facilities to a central station in McAllen.;https://www.theday.com/national-politics/20180625/donations-volunteering-surge-at-border-asylum-seeker-center;United States;38.0;-97.0;0.0;neutral
Refugees is spearheading the relief effort.;https://www.bignewsnetwork.com/news/257556195/un-seeks-new-funding-pledges-for-palestinian-refugees;United States;38.0;-97.0;0.0;neutral
refugees must not be abandoned;http://en.ammonnews.net/article.aspx?articleno=38308;Syria;35.0;38.0;0.0;neutral
