sentence;url;place;lat;lon;sentiment_score;sentiment
refugees are languishing in Bangladeshi refugee camps, after fleeing a brutal Myanmar army campaign launched in August last year.;http://www.myanmarnews.net/news/257483109/bangladesh-rains-in-cox-bazar-bring-miseries-to-rohingyas;Bangladesh;24.0;90.0;-0.438;negative
migrant children are being held.;http://mynorthwest.com/1019775/ryan-not-comfortable-with-separating-parents-kids-at-border/;United States;38.0;-97.0;0.0;neutral
refugees are children.;http://www.newsweek.com/israel-bombs-syria-stop-refugees-fleeing-europe-netanyahu-977123;Afghanistan;33.0;65.0;0.0;neutral
refugees is shared more equally under the Dublin system – the EU rules that set out which state is responsible for processing asylum applications.;https://reliefweb.int/report/france/children-abused-and-illegally-returned-french-italian-border-oxfam;Ireland;53.0;-8.0;0.233;positive
asylum seekers who are fleeing domestic abuse or gang violence from trying to stay in the U.S.;https://www.cbsnews.com/news/catholic-bishops-statement-on-trump-immigration-policies-family-separation-border/;United States;38.0;-97.0;0.0;neutral
migrants are now on the way to Spain, after the country's Socialist government offered to take in the survivors.;https://www.telegraph.co.uk/news/2018/06/14/macron-apologises-italy-row-migrant-boat-continues/;Spain;40.0;-4.0;0.0;neutral
migrants are believed to have died at sea in recent years trying to reach Malaysia.;https://www.siasat.com/news/rohingya-refugees-land-myanmar-escape-boat-breaks-1368504/;Malaysia;2.5;112.5;0.0;neutral
Refugee which is to screen at Rockdale Town Hall as part of Refugee Week.;https://www.theleader.com.au/story/5449836/see-how-i-became-a-refugee-at-rockdale-town-hall/?cs=3942;Myanmar;22.0;98.0;0.0;neutral
migrant children are effectively being “incarcerated” in an immigration detention centre in Texas, according a journalist given access to the facility.;https://www.independent.co.uk/news/world/americas/us-child-migrants-immigration-detention-centres-trump-ice-texas-jacob-soboroff-casa-padre-a8398051.html;United States;38.0;-97.0;0.6;positive
refugees have not completed their repatriation application forms correctly.;http://www.refworld.org/docid/5b2221d8a.html;Bangladesh;24.0;90.0;0.0;neutral
migrant situation is splitting the European coalition in two and the current power structure may be about to change significantly.;https://hotair.com/archives/2018/06/14/europes-axis-willing-attempts-seal-borders/;Germany;51.0;9.0;0.125;positive
migrant arrivals is starting to divide the European Union (EU) into two camps.;http://www.xinhuanet.com/english/2018-06/14/c_137253694.htm;Germany;51.0;9.0;0.0;neutral
"refugees are only returned [to Myanmar] in conditions that are safe, voluntary, and dignified.""";http://www.refworld.org/docid/5b2221d03.html;Myanmar;22.0;98.0;0.25;positive
migrants are not always politically engaged.;https://www.wral.com/blue-state-red-valley-in-this-part-of-california-a-new-generation-is-more-woke-than-ever/17596202/;United States;38.0;-97.0;0.0;neutral
asylum seekers who are already in the United States circumvent the agreement by crossing the Canadian border at irregular sites, including Roxham Road in Québec.;http://theconversation.com/u-s-canada-agreement-on-refugees-is-now-unconstitutional-98227;United States;38.0;-97.0;0.0;neutral
refugees are closing across the globe.;https://psmag.com/social-justice/the-tough-lives-of-afghan-children-in-iran;Turkey;39.0;35.0;0.0;neutral
refugees is just one part of the growing sense that a new right-wing nationalism is challenging the chancellor's very worldview.;http://www.dw.com/en/opinion-asylum-row-could-bring-down-angela-merkels-government/a-44232517;United States;38.0;-97.0;0.279;positive
refugees are facing urgent challenges such as the unavailability of proper medical care.;https://www.news-medical.net/news/20180614/Pharmacists-can-play-key-role-in-resolving-treatment-related-problems-among-undeserved-people.aspx;Jordan;31.0;36.0;0.0;neutral
migrant children are in US government custody at 100 shelters in 14 different states, according to a May estimate.;http://www.thisisinsider.com/congress-leaders-john-cusack-protest-trump-family-separation-policy-2018-6;United States;38.0;-97.0;0.0;neutral
refugees are going through.”;http://www.clydebankpost.co.uk/news/16290259.Author_s_debut_novel_tackles_issues_faced_by_refugee_children/;United Kingdom;54.0;-2.0;0.0;neutral
refugees are afraid to return home to Myanmar.;http://www.refworld.org/docid/5b2221ec4.html;Myanmar;22.0;98.0;-0.6;negative
refugees are coming to know Christ across Europe.;http://www.bpnews.net/51088/imb-open-for-business-platt-tells-sbc-messengers;Christmas Island;-10.5;105.67;0.0;neutral
refugees are in peril of becoming radicalized by the Islamic State;http://www.atlanticcouncil.org/events/past-events/plight-of-rohingya-worsens;Afghanistan;33.0;65.0;0.45;positive
refugees are languishing in Bangladeshi refugee camps, after fleeing a brutal army campaign launched in August last year.;https://www.business-standard.com/article/news-ani/bangladesh-rains-in-cox-bazar-bring-miseries-to-rohingyas-118061400563_1.html;Bangladesh;24.0;90.0;-0.438;negative
migrants and is heading to Spain, which has offered safe harbor, escorted by two Italian ships.;http://www.taipeitimes.com/News/world/archives/2018/06/15/2003694920;Spain;40.0;-4.0;0.25;positive
migrants who are on board the Aquarius have been transferred to the escort vessels.;http://www.ansamed.info/ansamed/en/news/sections/politics/2018/06/14/migrants-detente-italy-france-conte-in-paris-friday_c63a9161-1c90-4b95-abd2-37789fcee8d1.html;Spain;40.0;-4.0;0.0;neutral
asylum seekers are a group that are at particular risk for becoming radicalised.;https://yle.fi/uutiset/osasto/news/finlands_safety_investigators_recommend_measures_to_prevent_radicalisation_of_asylum_seekers/10255662;Finland;64.0;26.0;0.308;positive
asylum seekers who are persecuted by private actors,” wrote DiNardo.;https://www.telesurtv.net/english/news/Foreign-Minister-and-Catholic-Church-Reject-US-Immigration-Policies-20180614-0003.html;Mexico;23.0;-102.0;0.0;neutral
migrants are easy targets for 'the race card';https://www.thenational.ae/arts-culture/film/the-black-panther-actor-who-is-an-undocumented-dreamer-1.740006;United States;38.0;-97.0;0.433;positive
refugee camp is not.”;http://amsterdamnews.com/news/2018/jun/14/spain-gives-safe-harbor-629-africans-stranded-sea/;Malta;35.83;14.58;0.0;neutral
migrants are being transferred, in the Mediterranean Sea, June 12, 2018.;https://www.bignewsnetwork.com/news/257486671/the-fight-for-europe---macron-versus-salvini;Germany;51.0;9.0;0.0;neutral
migrants are currently living is also underway, the MHA statement said, the Government of India will reimburse the entire expenses for these works also.;http://www.dailyexcelsior.com/mha-issues-order-for-increase-in-migrants-relief-by-30-pc/;British Indian Ocean Territory;-6.0;71.5;0.0;neutral
migrant boys are being sheltered in Brownsville, Texas.;https://www.msn.com/en-us/news/politics/sobering-photos-show-a-texas-detention-center-where-migrant-children-are-held-and-a-mural-of-trump-is-painted-on-a-wall/ar-AAyCKNi;United States;38.0;-97.0;0.0;neutral
migrants is met with incomprehension and psychiatry?;https://freedomoutpost.com/islamic-insanity-muslim-madness-in-the-netherlands/;United States;38.0;-97.0;0.0;neutral
migrant children are separated from their families, he said, they are treated “carefully and in a nice way.”;http://seriouslypolitics.com/2018/06/14/08/48/17/sessions-defends-removing-asylum-protections-for-domestic-violence-victims/;United States;38.0;-97.0;0.25;positive
migrants and is now heading to Spain;https://www.news18.com/news/world/pope-says-countries-must-unite-on-migration-as-italy-france-clash-1778615.html;Spain;40.0;-4.0;0.0;neutral
migrant children are being held, NBC News reported.;https://www.nbclosangeles.com/news/politics/Republicans-Face-Pressure-Over-Family-Separations-at-Border-485586831.html;United States;38.0;-97.0;0.0;neutral
refugee children is affected.;https://www.stuff.co.nz/world/asia/104732624/monsoons-wreak-havoc-in-rohingya-refugee-camps;Bangladesh;24.0;90.0;0.0;neutral
refugees are not really children, but scheming 30-somethings on the make - in short, for providing a mostly illusory ‘factual’ basis for such prejudices.;https://weeklyworker.co.uk/worker/1207/the-rag-without-qualities/;Iraq;33.0;44.0;0.1;positive
refugees are at very high risk, the ERCC said.;https://www.dhakatribune.com/bangladesh/2018/06/14/rohingyas-in-fear-of-landslides-as-monsoon-hits;Bangladesh;24.0;90.0;0.208;positive
migrants are being transferred, in the Mediterranean Sea, on Tuesday.;http://europe.chinadaily.com.cn/a/201806/14/WS5b224b0ca31001b825722360.html;China;35.0;105.0;0.0;neutral
refugees are unlikely to return in the foreseeable future, however much international opprobrium Myanmar faces.;https://www.crisisgroup.org/asia/south-east-asia/myanmar/rohingya-deserve-non-violent-leadership;Myanmar;22.0;98.0;-0.167;negative
migrants are trying to find a better life, just as his Italian grandparents did when they immigrated to Mexico.;http://www.news-sentinel.com/news/local-news/2018/06/14/hundreds-turn-out-to-protest-attorney-general-jeff-sessions-fort-wayne-visit/;Mexico;23.0;-102.0;0.25;positive
refugees are projected to enter the United States by the end of this year.;http://humanitariannews.org/20180614/nation-immigrants-denis-mcdonough-cgd-podcast;United States;38.0;-97.0;0.0;neutral
asylum seekers decide not to arrive at a proper checkpoint.;http://freerepublic.com/focus/f-news/3663196/posts;Mexico;23.0;-102.0;0.0;neutral
Refugee Week is set to encourage thought and spark discussion about the regional resettlement of refugees.;https://www.portnews.com.au/story/5468406/event-to-prompt-discussion-during-refugee-week/?cs=257;Australia;-27.0;133.0;0.0;neutral
migrants are prosecuted rather than simply sent back, means more and more children are being separated from their parents.;https://www.esquire.com/news-politics/politics/a21502507/migrant-children-detention-center-incarcerated/;United States;38.0;-97.0;0.25;positive
migrants are Black or not is beside the point.;https://blackamericaweb.com/2018/06/14/shaun-king-why-ill-never-go-to-waffle-house-again/;United States;38.0;-97.0;-0.167;negative
"migrant children are effectively being ""incarcerated"" in a Texas facility where more than 1,400 migrant children are being held.";http://www.msn.com/en-us/news/us/msnbc-reporter-detained-immigrant-children-effectively-incarcerated-in-texas-facility/ar-AAyChc4;United States;38.0;-97.0;0.55;positive
migrants are welcome here.” #twill#WeThePeople#chicagopic.twitter.com/kDzBsDafTH — Luis V. Gutierrez (@RepGutierrez) June 13, 2018;https://www.carbonated.tv/news/democrats-shut-down-street-white-house-protest-child-separation-policy;United States;38.0;-97.0;0.8;positive
migrant arrivals is down on previous years - especially for Greece;http://focus-fen.net/./opinion/2018/06/14/5126/eus-mediterranean-migrant-crisis-just-a-mess-or-cynical-politics.html;Greece;39.0;22.0;-0.107;negative
migrants are young men from Islamic countries,” said Gerard Batten, the head of the UK Independence Party (UKIP) on Wednesday while speaking in the European Parliament.;https://www.lewrockwell.com/2018/06/no_author/this-is-not-immigration-its-an-invasion/;Afghanistan;33.0;65.0;0.05;positive
migrants and is now heading to Spain, which offered safe harbor, escorted by two Italian ships;http://www.newtimes.co.rw/international/italy-summons-french-envoy-migration-dispute-escalates;Spain;40.0;-4.0;0.25;positive
migrant children are being held at 100 government-controlled shelters, which are near current capacity.;https://www.courierpress.com/story/opinion/2018/06/13/can-parties-reach-compromise-immigration/700710002/;United States;38.0;-97.0;0.05;positive
refugees are seen on and around a dinghy that deflated some 100m away before reaching the Greek island of Lesbos 3/70 Refugees fleeing conflict Syrian and Afghan refugees fall into the sea after their dinghy deflated some 100m away before reaching the Greek island of Lesbos 4/70 Refugees fleeing conflict A refugee cries as he holds a child on the Serbian side of the border with Hungary in Asotthalom Reuters 5/70 Refugees fleeing conflict Refugees stand in front of a barrier at the border with Hungary near the village of Horgos;https://www.independent.co.uk/news/uk/politics/austria-sebastian-kurz-anti-migration-germany-italy-refugee-crisis-eu-a8398756.html;Hungary;47.0;20.0;0.033;positive
refugees are safe while in the care of the U.N.H.C.R.;https://www.newyorker.com/news/our-columnists/the-lgbt-refugees-in-turkey-who-refuse-to-be-forgotten;Turkey;39.0;35.0;0.5;positive
refugees do not have English requirements.;https://www.sbs.com.au/news/migrants-could-face-conversational-english-test-under-new-plans;Australia;-27.0;133.0;0.0;neutral
refugees are children, many of whom have experienced violence, abuse, exploitation, family separation and psychological distress.;https://reliefweb.int/report/uganda/unicef-uganda-humanitarian-situation-report-may-2018;South Sudan;15.0;30.0;0.433;positive
migrants are heading towards Western Europe.;https://www.prisonplanet.com/austria-to-stage-border-defence-war-games-after-migrant-surge-warning.html;Austria;47.33;13.33;0.0;neutral
migrants are stranded in or near the frontlines.;http://www.ipsnews.net/2018/06/iom-urges-restraint-calls-protection-migrants-hodeidah-operation/;Yemen;15.0;48.0;0.1;positive
asylum seekers who are persecuted by private actors.”;http://stlouisreview.com/article/2018-06-14/us-bishops-decry;United States;38.0;-97.0;0.0;neutral
migrant families are seeking asylum in the United States to escape violence in Central America,” the letter pointed out.;https://www.algemeiner.com/2018/06/14/us-jewish-groups-slam-governments-zero-tolerance-immigration-policy-citing-separation-of-children-from-parents/;United States;38.0;-97.0;0.0;neutral
migrants are first registered but from which they head to Germany.;http://news.trust.org/item/20180614095926-mcvl6;Germany;51.0;9.0;0.25;positive
migrants are vulnerable, feeling alone and isolated.;http://saudigazette.com.sa/article/536937/World/Europe/Macron-never-meant-to-offend-Italy-with-migrant-comments;Mexico;23.0;-102.0;-0.5;negative
refugees who are forced to leave their countries.;https://www.presbyterianmission.org/story/international-peacemaker-from-greece-works-to-help-refugees/;Greece;39.0;22.0;-0.3;negative
migrants are usually taken to one of seven longer-term immigration detention centres where they wait for up to 60 days for their fate to be decided.;https://www.thelocal.es/20180614/what-next-for-aquarius-migrants-in-spain;South Sudan;15.0;30.0;-0.25;negative
migrants are going weeks or months without even knowing where their children are.;https://www.vox.com/2018/6/14/17463732/families-belong-together-rally-protest-separate-children-immigrants;Honduras;15.0;-86.5;0.0;neutral
refugees are no threat to Australian jobs and wages, and how thousands of refugees could be readily and easily incorporated into our economy.;https://www.greenleft.org.au/content/behind-cfmmeus-rightward-drift-refugees;Nauru;-0.53;166.92;0.211;positive
Refugee Resettlement is responsible for the children during this time.;https://www.inquisitr.com/4940827/immigration-officials-allegedly-snatched-baby-away-from-breastfeeding-mother-mother-arrested-for-resisting/;Honduras;15.0;-86.5;0.2;positive
refugees are now living some distance from the DRC border.;http://www.inmarsat.com/news/congo-refugees-contact-loved-ones-via-inmarsat/;France;46.0;2.0;0.0;neutral
"asylum seekers must not be carried out at the expense of people in maritime distress,"" Bayer added.";http://www.wtva.com/content/national/485595861.html;Germany;51.0;9.0;0.0;neutral
migrant families are detained while entering border, children must be kept with parents while in custody of Homeland Security Department.;https://infotel.ca/newsitem/us-congress-immigration-highlights/cp1247970134;United States;38.0;-97.0;0.0;neutral
migrants are indeed subject to extortion or deceit along their journeys;https://www.opendemocracy.net/beyondslavery/dorte-thorsen/is-global-compact-for-migration-truly-doing-justice-to-gender;Indonesia;-5.0;120.0;-0.167;negative
migrant children are detained while their parents wait to face a federal judge.;https://www.inquisitr.com/4941085/immigrant-children-are-in-effect-incarcerated-at-texas-facility-according-to-msnbc-reporter/;United States;38.0;-97.0;0.0;neutral
"migrants are welcomed here.""";https://www.northjersey.com/story/news/2018/06/14/rallies-protest-trump-policy-separating-children-parents-border/700685002/;United States;38.0;-97.0;0.0;neutral
migrants are not a threat to society but, rather, an enrichment that should be appreciated as such.;http://www.breitbart.com/london/2018/06/14/francis-immigrants-enrichment-society-not-threats/;Mexico;23.0;-102.0;0.1;positive
Refugee Resettlement, is responsible for 11,200 children without a parent or guardian at approximately 100 facilities, 95 percent of which are filled to capacity.;https://www.truthdig.com/articles/trump-administration-weighs-tent-camps-for-migrant-children/;United States;38.0;-97.0;0.067;positive
migrants are often influenced by the conditions they faced at home.;http://www.unodc.org/unodc/en/frontpage/2018/June/at-least-2-5-million-migrants-were-smuggled-in-2016--first-un-global-study-shows.html;United States;38.0;-97.0;0.0;neutral
migrants who are seeking asylum.;https://bangordailynews.com/2018/06/14/opinion/editorials/taking-children-from-their-parents-is-what-terrorists-do/;Mexico;23.0;-102.0;0.0;neutral
refugee who is bound to an ancient mystical entity that gives him power over water and sea creatures.;http://comicbook.com/dc/2018/06/14/justice-league-of-china-future/;China;35.0;105.0;0.0;neutral
refugees are.;http://www.cbc.ca/radio/asithappens/as-it-happens-wednesday-edition-1.4704377/deadly-monsoon-rains-kill-young-rohingya-boy-at-refugee-camp-in-bangladesh-1.4706440;Bangladesh;24.0;90.0;0.0;neutral
refugee returnees is a key protection tool and is intended to prevent, reduce, and respond to immediate protection risks and vulnerabilities upon return to Afghanistan.;https://reliefweb.int/report/afghanistan/afghanistan-factsheet-june-2018;Afghanistan;33.0;65.0;0.0;neutral
refugees is also consistently too far removed from the ‘consciousness of the West’ as their stories fail to be told in Western news and media.;http://www.manilatimes.net/stop-neglecting-african-conflicts/408368/;Norway;62.0;10.0;-0.038;negative
migrants are now expected to arrive in Valencia on Saturday night, weather conditions permitting, said SOS Mediterranee’s co-founder Sophie Beau.;http://montrealgazette.com/news/world/four-country-migrant-ship-standoff-escalates-as-italy-demands-apology-from-france/wcm/538710b5-3bc0-4729-bebe-e6862ac712a4;Spain;40.0;-4.0;-0.1;negative
refugees do not specifically mention them.;https://www.devex.com/news/could-a-new-un-plan-of-action-place-idps-on-the-map-92894;Norway;62.0;10.0;0.0;neutral
migrants is not on the shoulders of just a few Member States.;https://ec.europa.eu/commission/commissioners/2014-2019/avramopoulos/announcements/remarks-commissioner-avramopoulos-ep-plenary-session-humanitarian-emergencies-mediterranean-and_en;Tunisia;34.0;9.0;-0.2;negative
refugees is progressing well.;https://www.lusakatimes.com/2018/06/14/government-adopts-integrated-approach-to-settle-refugees/;Zambia;-15.0;30.0;0.0;neutral
refugee camps are highly exposed to torrential rains.;http://thedailynewnation.com/news/178311/muslim-ummah-must-come-more-strongly-to-save-rohingya-refugees.html;United States;38.0;-97.0;0.16;positive
"refugees are coming their way, but frankly most of them are in countries like Kenya and yet they're invisible,"" she said.";http://mwcnews.net/news/africa/72446-kenya-hosts-first-ever-tedx-event.html;Kenya;1.0;38.0;0.5;positive
Refugees International is dismayed by the Italian government's refusal to allow the SOS Mediteranée and Médecins Sans Frontières (MSF) ship, the Aquarius, to disembark in Italy.;http://cyberwardesk.com/2018/06/15/spain-offers-to-take-in-migrant-ship-caught-in-italy/;Italy;42.83;12.83;0.0;neutral
migrants that are registered in other EU states.;https://www.economist.com/kaffeeklatsch/2018/06/14/civil-war-breaks-out-on-germanys-centre-right;Italy;42.83;12.83;-0.125;negative
refugee camp is not,” insisted Salvini.;https://www.voanews.com/a/the-fight-for-europe-macron-versus-salvini/4438577.html;France;46.0;2.0;0.0;neutral
migrants are not numbers, but persons with feelings that need ongoing protection, adding that “particular concern must be shown for migrant children and their families.”;https://cruxnow.com/vatican/2018/06/14/pope-francis-calls-for-protection-for-immigrant-children-and-their-families/;Mexico;23.0;-102.0;0.167;positive
refugee crisis are largely to blame for the fact that emissions are not decreasing as fast as previously expected;https://reneweconomy.com.au/germany-track-widely-miss-2020-climate-target-government-70342/;Germany;51.0;9.0;0.105;positive
migrant children are currently in federal custody.;https://www.yahoo.com/news/white-house-defends-border-separations-biblical-enforce-law-211411136.html;Mexico;23.0;-102.0;0.0;neutral
asylum seekers are being kept in cages until they can be sent off to foster homes.;https://www.memphisflyer.com/memphis/survey-says-we-dont-agree-about-anything/Content?oid=13846828;United States;38.0;-97.0;0.0;neutral
migrants we are willing to welcome in our country;http://www.speroforum.com/a/PXKXAWYKRR58/83508-Catholic-archbishop-says-separating-immigrant-children-from-parents-is-morally-reprehensible;United States;38.0;-97.0;0.525;positive
Refugees (CIR) is presently looking for a highly qualified and experienced Psychosocial Support Officer to assist migrants and refugees in Médenine;https://reliefweb.int/job/2649189/mental-health-and-psychosocial-support-officer;Tunisia;34.0;9.0;0.32;positive
migrants and is now heading to Spain, which offered safe harbour, escorted by two Italian ships .;http://news.trust.org/item/20180614082942-5jp0s/;Spain;40.0;-4.0;0.25;positive
Refugee Week is emphasising with its campaign encouraging people to take simple but meaningful actions to support and celebrate refugees, small points of connection can have a big impact on attitudes.;https://www.theguardian.com/stage/2018/jun/14/theatre-refugees-west-yorkshire-playhouse-home-migration-matters;Syria;35.0;38.0;0.062;positive
migrants are now expected to arrive in Valencia on Saturday night, weather conditions permitting, said SOS Mediterranee's co-founder Sophie Beau.;http://noomag.com/2018/06/15/italy-and-france-trade-insults-as-migration-row-boils-over.html;Spain;40.0;-4.0;-0.1;negative
refugee children are being held in the not-so-safe custody of Donald Trump’s government.;https://www.newsreview.com/chico/condom-for-our-souls/content?oid=26403597;United States;38.0;-97.0;0.0;neutral
Refugees (UNHCR) is hopeful that the interim government would extend the stay of refugees.;https://tribune.com.pk/story/1734646/1-un-agency-hopes-win-reprieve-refugees/;Pakistan;30.0;70.0;0.0;neutral
refugees are young, within a few years they can gain a skill that is in demand and a job for years to come.;https://www.economist.com/finance-and-economics/2018/06/14/can-refugees-help-to-plug-europes-skilled-labour-gaps;Germany;51.0;9.0;-0.05;negative
refugees who are eligible for repatriation pending verification.;http://www.refworld.org/docid/5b2222234.html;Bangladesh;24.0;90.0;0.0;neutral
migrants are now heading to Spain after it offered the ship safe harbour in Valencia.;http://lfpress.com/pmn/news-pmn/the-latest-cyprus-arrests-alleged-migrant-smuggler/wcm/bb55cee7-b980-4d5c-8e6a-141bb52f5bed;Spain;40.0;-4.0;0.5;positive
Refugees are legally eligible to work from the moment they set foot in the United States.;https://www.inc.com/magazine/201806/leigh-buchanan/why-hire-refugees.html;Afghanistan;33.0;65.0;0.2;positive
migrant League is still accepting some migrants, but is forcing other countries to share the burden.;http://www.wbal.com/article/319148/158/italy-france-tensions-flare-as-migrants-head-to-spain;Australia;-27.0;133.0;-0.125;negative
refugees did not believe his death was a suicide, and the incident intensified their fear of being moved to Lorengau and their anger at authorities.;https://harpers.org/archive/2018/07/no-exit-australian-immigration-manus-island/;Norway;62.0;10.0;-0.7;negative
refugees is a tragedy.;http://micetimes.asia/from-europe-to-palestine-the-swede-told-why-there-is-a-walk-in-the-gaza-strip/;United States;38.0;-97.0;0.0;neutral
Migrants do not want to depend on aid;https://dailynewsegypt.com/2018/06/13/nigerian-refugees-in-germany-among-top-job-finders/;Germany;51.0;9.0;0.0;neutral
refugees is a priority.;http://community.scoop.co.nz/2018/06/unique-class-for-deaf-refugees-wins-national-award/;New Zealand;-41.0;174.0;0.0;neutral
asylum seekers are more dispersed.;https://euobserver.com/migration/142078;Germany;51.0;9.0;0.5;positive
Refugee Settlement is urgent;http://humanitariannews.org/20180614/zambia-launch-zambia-chapter-regional-refugee-response-plan-rrrp-democratic-republic-congo-;Zambia;-15.0;30.0;0.0;neutral
refugees who are waiting to come to the U.S.;https://www.syracuse.com/living/index.ssf/2018/06/the_flag_belongs_to_all_of_us_former_refugees_help_raise_a_new_flag_over_syracus.html;United States;38.0;-97.0;0.0;neutral
migrants are travelling from the central Mediterranean Sea aboard the Aquarius, a rescue vessel operated by aid group SOS Mediterranee, and two boats of the Italian government.;http://lfpress.com/pmn/news-pmn/france-italy-leaders-meet-friday-amid-clash-over-migration/wcm/32a9a921-afbb-4c1f-96af-7c0bee94990b;Serbia;44.0;21.0;0.0;neutral
migrant children are now in US government custody - and shelters are at 95% capacity - though it's unclear how many of those children were separated from their parents and how many arrived at the border unaccompanied.;https://www.businessinsider.in/a-detained-mother-says-immigration-authorities-took-her-infant-daughter-from-her-while-she-was-breastfeeding-then-handcuffed-her-when-she-resisted/articleshow/64592556.cms;Mexico;23.0;-102.0;0.5;positive
migrants are expected to arrive on Saturday night at the Spanish port of Valencia, depending on weather conditions.;https://www.iol.co.za/pretoria-news/italy-france-in-diplomatic-spat-over-migrants-15470765;Spain;40.0;-4.0;-0.05;negative
